# Created by Octave 2.1.69, Wed Oct 25 08:56:44 2006 PDT <bartol@dale>
# name: buffer
# type: matrix
# rows: 25501
# columns: 2
 0 11954.20627
 0.1 11954.20627
 0.100380951999999 11954.20627
 0.101047619 11865.97072
 0.101088435 11822.09747
 0.101170067999999 11727.59447
 0.101299319999999 11555.1076
 0.101340136 11378.13088
 0.101380952 11252.38842
 0.101421768999998 11121.16753
 0.101462584999999 10789.77449
 0.101510203999999 10546.09856
 0.101551019999999 10352.56922
 0.101571428999998 10118.76713
 0.101591836999999 8725.255226
 0.101632653 8496.67215
 0.101673469 7963.353073
 0.101687075 7381.028335
 0.101693877999999 6761.506052
 0.101707482999999 6616.969679
 0.101727891 6270.937391
 0.101748298999999 5965.055949
 0.101782313 5278.6907
 0.101802720999999 5046.06981
 0.101823129 4782.187221
 0.101836734999999 4375.391287
 0.101857142999999 4174.837427
 0.101877551 4090.642416
 0.101891155999999 3560.113935
 0.101911564999999 2927.311798
 0.101918367 2755.452653
 0.101938774999999 2310.883051
 0.101959183999999 1993.869034
 0.101979592 1679.416834
 0.101999999999999 1401.517531
 0.102020408 1173.943792
 0.102054421999999 1046.589735
 0.102061223999998 1022.953585
 0.102088434999999 999.2341402
 0.102102040999999 983.3227165
 0.102122449 976.6674679
 0.102163265 970.0572628
 0.102272109 976.6674679
 0.102306121999998 1006.043164
 0.102340135999999 1019.171316
 0.102380951999999 1042.720073
 0.102414966 1136.152942
 0.102448979999999 1253.338313
 0.102489795999999 1387.741482
 0.102523808999999 1501.855963
 0.102557823 1701.332037
 0.102598638999999 1852.635666
 0.102632652999999 2031.142115
 0.102666667 2127.401779
 0.102707483 2339.593588
 0.102741496999999 2608.134762
 0.102775509999999 2803.498901
 0.102816326 2993.101209
 0.10285034 3217.301526
 0.102884353999999 3401.126718
 0.102918366999999 3765.850438
 0.102959184 3995.791811
 0.102993196999999 4185.159936
 0.103027210999999 4394.341019
 0.103068026999999 4648.286924
 0.103102041 4932.109528
 0.103136053999999 5162.663234
 0.103176870999999 5477.893456
 0.103210884 5888.218855
 0.103244898 6392.110445
 0.103285713999999 6649.731756
 0.103319727999999 7099.457094
 0.103353741 7532.947202
 0.103428570999999 8147.352628
 0.103537414999998 8833.658272
 0.103612244999999 9309.600165
 0.103680271999999 9684.805103
 0.103789116 10168.86737
 0.103897959 10546.09856
 0.104006802999999 10863.29862
 0.104115645999999 11190.03927
 0.104258502999999 11448.59395
 0.104367346999999 11641.03157
 0.10447619 11792.9388
 0.104585034 11946.82832
 0.104659863999999 12028.2369
 0.104768706999998 12147.64068
 0.104911564999999 12222.86921
 0.105095237999999 12344.20509
 0.105238094999999 12466.74547
 0.105421769 12551.6969
 0.105598638999999 12590.50231
 0.105891155999999 12637.2272
 0.107408162999999 12637.2272
 0.107591837 12551.6969
 0.107809523999999 12428.3215
 0.108020408 12390.01595
 0.108238094999999 12344.20509
 0.108455781999999 12344.20509
 0.108748298999999 12268.22977
 0.109217687 12185.19689
 0.109687074999999 12102.72598
 0.11 11983.76369
 0.2 11954.20627
 0.200380951999998 11954.20627
 0.201047618999999 11865.97072
 0.201088435 11822.09747
 0.201170067999998 11727.59447
 0.201299319999999 11555.1076
 0.201340135999999 11378.13088
 0.201380952 11252.38842
 0.201421768999998 11121.16753
 0.201462584999999 10789.77449
 0.201510203999999 10546.09856
 0.201551019999999 10352.56922
 0.201571428999998 10118.76713
 0.201591836999999 8725.255226
 0.201632652999999 8496.67215
 0.201673469 7963.353073
 0.201687074999999 7381.028335
 0.201693877999999 6761.506052
 0.201707482999999 6616.969679
 0.201727891 6270.937391
 0.201748298999999 5965.055949
 0.201782312999999 5278.6907
 0.201802720999999 5046.06981
 0.201823129 4782.187221
 0.201836734999999 4375.391287
 0.201857142999999 4174.837427
 0.201877551 4090.642416
 0.201891155999999 3560.113935
 0.201911564999998 2927.311798
 0.201918367 2755.452653
 0.201938774999999 2310.883051
 0.201959183999998 1993.869034
 0.201979591999999 1679.416834
 0.201999999999999 1401.517531
 0.202020408 1173.943792
 0.202054421999999 1046.589735
 0.202061223999998 1022.953585
 0.202088434999999 999.2341402
 0.202102040999999 983.3227165
 0.202122449 976.6674679
 0.202163265 970.0572628
 0.202272109 976.6674679
 0.202306121999998 1006.043164
 0.202340135999999 1019.171316
 0.202380951999999 1042.720073
 0.202414966 1136.152942
 0.202448979999999 1253.338313
 0.202489795999999 1387.741482
 0.202523808999999 1501.855963
 0.202557823 1701.332037
 0.202598638999998 1852.635666
 0.202632652999999 2031.142115
 0.202666667 2127.401779
 0.202707483 2339.593588
 0.202741496999999 2608.134762
 0.202775509999999 2803.498901
 0.202816325999999 2993.101209
 0.20285034 3217.301526
 0.202884353999999 3401.126718
 0.202918366999999 3765.850438
 0.202959184 3995.791811
 0.202993196999998 4185.159936
 0.203027210999999 4394.341019
 0.203068026999999 4648.286924
 0.203102041 4932.109528
 0.203136053999999 5162.663234
 0.203176870999999 5477.893456
 0.203210883999999 5888.218855
 0.203244898 6392.110445
 0.203285713999998 6649.731756
 0.203319727999999 7099.457094
 0.203353741 7532.947202
 0.203428570999999 8147.352628
 0.203537414999998 8833.658272
 0.203612244999999 9309.600165
 0.203680271999998 9684.805103
 0.203789116 10168.86737
 0.203897958999999 10546.09856
 0.204006802999999 10863.29862
 0.204115645999999 11190.03927
 0.204258502999999 11448.59395
 0.204367346999999 11641.03157
 0.20447619 11792.9388
 0.204585034 11946.82832
 0.204659863999999 12028.2369
 0.204768706999998 12147.64068
 0.204911564999998 12222.86921
 0.205095237999999 12344.20509
 0.205238094999999 12466.74547
 0.205421769 12551.6969
 0.205598638999998 12590.50231
 0.205891155999999 12637.2272
 0.207408162999999 12637.2272
 0.207591836999999 12551.6969
 0.207809523999999 12428.3215
 0.208020408 12390.01595
 0.208238094999999 12344.20509
 0.208455781999998 12344.20509
 0.208748298999999 12268.22977
 0.209217686999999 12185.19689
 0.209687074999998 12102.72598
 0.21 11983.76369
 0.3 11954.20627
 0.300380951999998 11954.20627
 0.301047618999999 11865.97072
 0.301088434999999 11822.09747
 0.301170067999998 11727.59447
 0.301299319999999 11555.1076
 0.301340135999999 11378.13088
 0.301380951999999 11252.38842
 0.301421768999998 11121.16753
 0.301462584999998 10789.77449
 0.301510203999998 10546.09856
 0.301551019999999 10352.56922
 0.301571428999998 10118.76713
 0.301591836999999 8725.255226
 0.301632652999999 8496.67215
 0.301673469 7963.353073
 0.301687074999999 7381.028335
 0.301693877999999 6761.506052
 0.301707482999998 6616.969679
 0.301727890999999 6270.937391
 0.301748298999999 5965.055949
 0.301782312999999 5278.6907
 0.301802720999998 5046.06981
 0.301823129 4782.187221
 0.301836734999999 4375.391287
 0.301857142999998 4174.837427
 0.301877550999999 4090.642416
 0.301891155999999 3560.113935
 0.301911564999998 2927.311798
 0.301918367 2755.452653
 0.301938774999999 2310.883051
 0.301959183999998 1993.869034
 0.301979591999999 1679.416834
 0.301999999999998 1401.517531
 0.302020408 1173.943792
 0.302054421999998 1046.589735
 0.302061223999998 1022.953585
 0.302088434999999 999.2341402
 0.302102040999998 983.3227165
 0.302122448999999 976.6674679
 0.302163265 970.0572628
 0.302272108999999 976.6674679
 0.302306121999998 1006.043164
 0.302340135999999 1019.171316
 0.302380951999999 1042.720073
 0.302414966 1136.152942
 0.302448979999998 1253.338313
 0.302489795999999 1387.741482
 0.302523808999999 1501.855963
 0.302557823 1701.332037
 0.302598638999998 1852.635666
 0.302632652999999 2031.142115
 0.302666666999999 2127.401779
 0.302707483 2339.593588
 0.302741496999998 2608.134762
 0.302775509999999 2803.498901
 0.302816325999999 2993.101209
 0.30285034 3217.301526
 0.302884353999999 3401.126718
 0.302918366999999 3765.850438
 0.302959183999999 3995.791811
 0.302993196999998 4185.159936
 0.303027210999999 4394.341019
 0.303068026999999 4648.286924
 0.303102041 4932.109528
 0.303136053999998 5162.663234
 0.303176870999999 5477.893456
 0.303210883999999 5888.218855
 0.303244898 6392.110445
 0.303285713999998 6649.731756
 0.303319727999999 7099.457094
 0.303353740999999 7532.947202
 0.303428570999998 8147.352628
 0.303537414999998 8833.658272
 0.303612244999999 9309.600165
 0.303680271999998 9684.805103
 0.303789116 10168.86737
 0.303897958999999 10546.09856
 0.304006802999999 10863.29862
 0.304115645999999 11190.03927
 0.304258502999999 11448.59395
 0.304367346999998 11641.03157
 0.30447619 11792.9388
 0.304585033999999 11946.82832
 0.304659863999998 12028.2369
 0.304768706999998 12147.64068
 0.304911564999998 12222.86921
 0.305095237999999 12344.20509
 0.305238094999999 12466.74547
 0.305421768999999 12551.6969
 0.305598638999998 12590.50231
 0.305891155999998 12637.2272
 0.307408162999999 12637.2272
 0.307591836999999 12551.6969
 0.307809523999999 12428.3215
 0.308020408 12390.01595
 0.308238094999999 12344.20509
 0.308455781999998 12344.20509
 0.308748298999998 12268.22977
 0.309217686999999 12185.19689
 0.309687074999998 12102.72598
 0.309999999999999 11983.76369
 0.399999999999999 11954.20627
 0.400380951999998 11954.20627
 0.401047618999999 11865.97072
 0.401088434999999 11822.09747
 0.401170067999998 11727.59447
 0.401299319999999 11555.1076
 0.401340135999999 11378.13088
 0.401380951999999 11252.38842
 0.401421768999998 11121.16753
 0.401462584999998 10789.77449
 0.401510203999998 10546.09856
 0.401551019999998 10352.56922
 0.401571428999998 10118.76713
 0.401591836999999 8725.255226
 0.401632652999999 8496.67215
 0.401673468999999 7963.353073
 0.401687074999999 7381.028335
 0.401693877999999 6761.506052
 0.401707482999998 6616.969679
 0.401727890999999 6270.937391
 0.401748298999998 5965.055949
 0.401782312999999 5278.6907
 0.401802720999998 5046.06981
 0.401823128999999 4782.187221
 0.401836734999999 4375.391287
 0.401857142999998 4174.837427
 0.401877550999999 4090.642416
 0.401891155999999 3560.113935
 0.401911564999998 2927.311798
 0.401918366999999 2755.452653
 0.401938774999999 2310.883051
 0.401959183999998 1993.869034
 0.401979591999999 1679.416834
 0.401999999999998 1401.517531
 0.402020407999999 1173.943792
 0.402054421999998 1046.589735
 0.402061223999998 1022.953585
 0.402088434999999 999.2341402
 0.402102040999998 983.3227165
 0.402122448999999 976.6674679
 0.402163264999999 970.0572628
 0.402272108999999 976.6674679
 0.402306121999998 1006.043164
 0.402340135999998 1019.171316
 0.402380951999999 1042.720073
 0.402414965999999 1136.152942
 0.402448979999998 1253.338313
 0.402489795999998 1387.741482
 0.402523808999999 1501.855963
 0.402557822999999 1701.332037
 0.402598638999998 1852.635666
 0.402632652999999 2031.142115
 0.402666666999999 2127.401779
 0.402707482999999 2339.593588
 0.402741496999998 2608.134762
 0.402775509999999 2803.498901
 0.402816325999999 2993.101209
 0.40285034 3217.301526
 0.402884353999998 3401.126718
 0.402918366999999 3765.850438
 0.402959183999999 3995.791811
 0.402993196999998 4185.159936
 0.403027210999998 4394.341019
 0.403068026999999 4648.286924
 0.403102040999999 4932.109528
 0.403136053999998 5162.663234
 0.403176870999998 5477.893456
 0.403210883999999 5888.218855
 0.403244898 6392.110445
 0.403285713999998 6649.731756
 0.403319727999999 7099.457094
 0.403353740999999 7532.947202
 0.403428570999998 8147.352628
 0.403537414999998 8833.658272
 0.403612244999999 9309.600165
 0.403680271999998 9684.805103
 0.403789115999999 10168.86737
 0.403897958999999 10546.09856
 0.404006802999999 10863.29862
 0.404115645999998 11190.03927
 0.404258502999998 11448.59395
 0.404367346999998 11641.03157
 0.404476189999999 11792.9388
 0.404585033999999 11946.82832
 0.404659863999998 12028.2369
 0.404768706999998 12147.64068
 0.404911564999998 12222.86921
 0.405095237999998 12344.20509
 0.405238094999999 12466.74547
 0.405421768999999 12551.6969
 0.405598638999998 12590.50231
 0.405891155999998 12637.2272
 0.407408162999998 12637.2272
 0.407591836999999 12551.6969
 0.407809523999998 12428.3215
 0.408020408 12390.01595
 0.408238094999999 12344.20509
 0.408455781999998 12344.20509
 0.408748298999998 12268.22977
 0.409217686999999 12185.19689
 0.409687074999998 12102.72598
 0.409999999999999 11983.76369
 0.499999999999999 11954.20627
 0.500380951999998 11954.20627
 0.501047618999999 11865.97072
 0.501088434999999 11822.09747
