# Created by Octave 2.1.69, Wed Oct 25 08:54:08 2006 PDT <bartol@dale>
# name: buffer
# type: matrix
# rows: 25501
# columns: 2
 0 1238.882249
 0.1 1238.882249
 0.100380951999999 1238.882249
 0.101047619 1247.063769
 0.101088435 1251.174769
 0.101170067999999 1260.128485
 0.101299319999999 1276.827101
 0.101340136 1294.456841
 0.101380952 1307.300787
 0.101421768999998 1320.996568
 0.101462584999999 1356.983089
 0.101510203999999 1384.804767
 0.101551019999999 1407.781096
 0.101571428999998 1436.644266
 0.101591836999999 1638.784614
 0.101632653 1677.897041
 0.101673469 1777.372006
 0.101687075 1901.425486
 0.101693877999999 2055.447803
 0.101707482999999 2095.289943
 0.101727891 2197.704049
 0.101748298999999 2297.550005
 0.101782313 2561.134554
 0.101802720999999 2665.768336
 0.101823129 2796.066428
 0.101836734999999 3025.875574
 0.101857142999999 3154.683055
 0.101877551 3212.306454
 0.101891155999999 3634.262684
 0.101911564999999 4324.459517
 0.101918367 4563.282212
 0.101938774999999 5335.434974
 0.101959183999999 6082.809929
 0.101979592 7084.826416
 0.101999999999999 8320.079416
 0.102020408 9738.597428
 0.102054421999999 10784.62888
 0.102061223999998 11005.74179
 0.102088434999999 11237.55042
 0.102102040999999 11398.96329
 0.102122449 11467.94939
 0.102163265 11537.35298
 0.102272109 11467.94939
 0.102306121999998 11169.9503
 0.102340135999999 11042.02269
 0.102380951999999 10820.18088
 0.102414966 10025.86926
 0.102448979999999 9188.511573
 0.102489795999999 8393.420488
 0.102523808999999 7824.325497
 0.102557823 7003.68506
 0.102598638999999 6493.103775
 0.102632652999999 5983.532674
 0.102666667 5742.370616
 0.102707483 5277.222982
 0.102741496999999 4791.581138
 0.102775509999999 4493.7322
 0.102816326 4239.903193
 0.10285034 3976.347046
 0.102884353999999 3784.814019
 0.102918366999999 3457.310281
 0.102959184 3279.965714
 0.102993196999999 3147.769013
 0.103027210999999 3014.279573
 0.103068026999999 2867.514174
 0.103102041 2720.423511
 0.103136053999999 2612.211221
 0.103176870999999 2478.216459
 0.103210884 2324.168324
 0.103244898 2160.649939
 0.103285713999999 2086.115615
 0.103319727999999 1968.281122
 0.103353741 1867.317096
 0.103428570999999 1741.663383
 0.103537414999998 1620.904738
 0.103612244999999 1547.066031
 0.103680271999999 1493.698052
 0.103789116 1430.35385
 0.103897959 1384.804767
 0.104006802999999 1348.820081
 0.104115645999999 1313.770471
 0.104258502999999 1287.375921
 0.104367346999999 1268.450315
 0.10447619 1253.922961
 0.104585034 1239.561987
 0.104659863999999 1232.105332
 0.104768706999998 1221.339289
 0.104911564999999 1214.658336
 0.105095237999999 1204.044744
 0.105238094999999 1193.523892
 0.105421769 1186.344182
 0.105598638999999 1183.094971
 0.105891155999999 1179.207662
 0.107408162999999 1179.207662
 0.107591837 1186.344182
 0.107809523999999 1196.801745
 0.108020408 1200.0886
 0.108238094999999 1204.044744
 0.108455781999999 1204.044744
 0.108748298999999 1210.667319
 0.109217687 1217.994232
 0.109687074999999 1225.365487
 0.11 1236.167021
 0.2 1238.882249
 0.200380951999998 1238.882249
 0.201047618999999 1247.063769
 0.201088435 1251.174769
 0.201170067999998 1260.128485
 0.201299319999999 1276.827101
 0.201340135999999 1294.456841
 0.201380952 1307.300787
 0.201421768999998 1320.996568
 0.201462584999999 1356.983089
 0.201510203999999 1384.804767
 0.201551019999999 1407.781096
 0.201571428999998 1436.644266
 0.201591836999999 1638.784614
 0.201632652999999 1677.897041
 0.201673469 1777.372006
 0.201687074999999 1901.425486
 0.201693877999999 2055.447803
 0.201707482999999 2095.289943
 0.201727891 2197.704049
 0.201748298999999 2297.550005
 0.201782312999999 2561.134554
