# Created by Octave 2.1.69, Wed Oct 25 08:54:34 2006 PDT <bartol@dale>
# name: buffer
# type: matrix
# rows: 25501
# columns: 2
 0 1241.413886
 0.1 1241.413886
 0.100380951999999 1241.413886
 0.101047619 1258.553429
 0.101088435 1267.211736
 0.101170067999999 1286.176291
 0.101299319999999 1321.936568
 0.101340136 1360.244529
 0.101380952 1388.511802
 0.101421768999998 1418.987003
 0.101462584999999 1500.703537
 0.101510203999999 1565.511766
 0.101551019999999 1620.108057
 0.101571428999998 1690.072798
 0.101591836999999 2223.343571
 0.101632653 2335.315372
 0.101673469 2633.008728
 0.101687075 3030.342013
 0.101693877999999 3564.181712
 0.101707482999999 3709.614306
 0.101727891 4097.348749
 0.101748298999999 4494.688252
 0.101782313 5635.831988
 0.101802720999999 6126.107912
 0.101823129 6766.417886
 0.101836734999999 7976.631259
 0.101857142999999 8700.313175
 0.101877551 9034.649239
 0.101891155999999 11683.38372
 0.101911564999999 16783.45746
 0.101918367 18772.16698
 0.101938774999999 25998.42534
 0.101959183999999 34162.68189
 0.101979592 46936.5116
 0.101999999999999 65601.45682
 0.102020408 91062.30301
 0.102054421999999 112626.875
 0.102061223999998 117490.6926
 0.102088434999999 122704.6861
 0.102102040999999 126404.861
 0.102122449 128003.7164
 0.102163265 129622.7952
 0.102272109 128003.7164
 0.102306121999998 121172.0193
 0.102340135999999 118298.9782
 0.102380951999999 113401.6995
 0.102414966 96747.58597
 0.102448979999999 80674.37585
 0.102489795999999 66811.85989
 0.102523808999999 57720.87941
 0.102557823 45823.62654
 0.102598638999999 39138.69003
 0.102632652999999 33011.42798
 0.102666667 30300.17915
 0.102707483 25411.01119
 0.102741496999999 20781.70097
 0.102775509999999 18181.06303
 0.102816326 16107.05928
 0.10285034 14091.40957
 0.102884353999999 12714.27206
 0.102918366999999 10529.54119
 0.102959184 9435.588252
 0.102993196999999 8660.637602
 0.103027210999999 7913.0832
 0.103068026999999 7131.592827
 0.103102041 6390.665299
 0.103136053999999 5872.502533
 0.103176870999999 5262.386547
 0.103210884 4603.847473
 0.103244898 3954.749958
 0.103285713999999 3675.857939
 0.103319727999999 3256.534649
 0.103353741 2918.201232
 0.103428570999999 2524.008824
 0.103537414999998 2173.108856
 0.103612244999999 1971.967797
 0.103680271999999 1832.903106
 0.103789116 1674.693647
 0.103897959 1565.511766
 0.104006802999999 1481.958706
 0.104115645999999 1402.864964
 0.104258502999999 1344.789902
 0.104367346999999 1303.933844
 0.10447619 1273.017007
 0.104585034 1242.833221
 0.104659863999999 1227.309371
 0.104768706999998 1205.07471
 0.104911564999999 1191.383068
 0.105095237999999 1169.79927
 0.105238094999999 1148.606496
 0.105421769 1134.259602
 0.105598638999999 1127.797663
 0.105891155999999 1120.091911
 0.107408162999999 1120.091911
 0.107591837 1134.259602
 0.107809523999999 1155.187664
 0.108020408 1161.80654
 0.108238094999999 1169.79927
 0.108455781999999 1169.79927
 0.108748298999999 1183.242865
 0.109217687 1198.209333
 0.109687074999999 1213.365106
 0.11 1235.752732
 0.2 1241.413886
 0.200380951999998 1241.413886
 0.201047618999999 1258.553429
 0.201088435 1267.211736
 0.201170067999998 1286.176291
 0.201299319999999 1321.936568
 0.201340135999999 1360.244529
 0.201380952 1388.511802
 0.201421768999998 1418.987003
 0.201462584999999 1500.703537
 0.201510203999999 1565.511766
 0.201551019999999 1620.108057
 0.201571428999998 1690.072798
 0.201591836999999 2223.343571
 0.201632652999999 2335.315372
 0.201673469 2633.008728
 0.201687074999999 3030.342013
 0.201693877999999 3564.181712
 0.201707482999999 3709.614306
 0.201727891 4097.348749
 0.201748298999999 4494.688252
 0.201782312999999 5635.831988
 0.201802720999999 6126.107912
 0.201823129 6766.417886
 0.201836734999999 7976.631259
 0.201857142999999 8700.313175
 0.201877551 9034.649239
 0.201891155999999 11683.38372
 0.201911564999998 16783.45746
 0.201918367 18772.16698
 0.201938774999999 25998.42534
 0.201959183999998 34162.68189
 0.201979591999999 46936.5116
 0.201999999999999 65601.45682
 0.202020408 91062.30301
 0.202054421999999 112626.875
 0.202061223999998 117490.6926
 0.202088434999999 122704.6861
 0.202102040999999 126404.861
 0.202122449 128003.7164
 0.202163265 129622.7952
 0.202272109 128003.7164
 0.202306121999998 121172.0193
 0.202340135999999 118298.9782
 0.202380951999999 113401.6995
 0.202414966 96747.58597
 0.202448979999999 80674.37585
 0.202489795999999 66811.85989
 0.202523808999999 57720.87941
 0.202557823 45823.62654
 0.202598638999998 39138.69003
 0.202632652999999 33011.42798
 0.202666667 30300.17915
 0.202707483 25411.01119
 0.202741496999999 20781.70097
 0.202775509999999 18181.06303
 0.202816325999999 16107.05928
 0.20285034 14091.40957
 0.202884353999999 12714.27206
 0.202918366999999 10529.54119
 0.202959184 9435.588252
 0.202993196999998 8660.637602
 0.203027210999999 7913.0832
 0.203068026999999 7131.592827
 0.203102041 6390.665299
 0.203136053999999 5872.502533
 0.203176870999999 5262.386547
 0.203210883999999 4603.847473
 0.203244898 3954.749958
 0.203285713999998 3675.857939
 0.203319727999999 3256.534649
 0.203353741 2918.201232
 0.203428570999999 2524.008824
 0.203537414999998 2173.108856
 0.203612244999999 1971.967797
 0.203680271999998 1832.903106
 0.203789116 1674.693647
 0.203897958999999 1565.511766
 0.204006802999999 1481.958706
 0.204115645999999 1402.864964
 0.204258502999999 1344.789902
 0.204367346999999 1303.933844
 0.20447619 1273.017007
 0.204585034 1242.833221
 0.204659863999999 1227.309371
 0.204768706999998 1205.07471
 0.204911564999998 1191.383068
 0.205095237999999 1169.79927
 0.205238094999999 1148.606496
 0.205421769 1134.259602
 0.205598638999998 1127.797663
 0.205891155999999 1120.091911
 0.207408162999999 1120.091911
 0.207591836999999 1134.259602
 0.207809523999999 1155.187664
 0.208020408 1161.80654
 0.208238094999999 1169.79927
 0.208455781999998 1169.79927
 0.208748298999999 1183.242865
 0.209217686999999 1198.209333
 0.209687074999998 1213.365106
 0.21 1235.752732
 0.3 1241.413886
 0.300380951999998 1241.413886
 0.301047618999999 1258.553429
 0.301088434999999 1267.211736
 0.301170067999998 1286.176291
 0.301299319999999 1321.936568
 0.301340135999999 1360.244529
 0.301380951999999 1388.511802
 0.301421768999998 1418.987003
 0.301462584999998 1500.703537
 0.301510203999998 1565.511766
 0.301551019999999 1620.108057
 0.301571428999998 1690.072798
 0.301591836999999 2223.343571
 0.301632652999999 2335.315372
 0.301673469 2633.008728
 0.301687074999999 3030.342013
 0.301693877999999 3564.181712
 0.301707482999998 3709.614306
 0.301727890999999 4097.348749
 0.301748298999999 4494.688252
 0.301782312999999 5635.831988
 0.301802720999998 6126.107912
 0.301823129 6766.417886
 0.301836734999999 7976.631259
 0.301857142999998 8700.313175
 0.301877550999999 9034.649239
 0.301891155999999 11683.38372
 0.301911564999998 16783.45746
 0.301918367 18772.16698
 0.301938774999999 25998.42534
 0.301959183999998 34162.68189
 0.301979591999999 46936.5116
 0.301999999999998 65601.45682
 0.302020408 91062.30301
 0.302054421999998 112626.875
 0.302061223999998 117490.6926
 0.302088434999999 122704.6861
 0.302102040999998 126404.861
 0.302122448999999 128003.7164
 0.302163265 129622.7952
 0.302272108999999 128003.7164
 0.302306121999998 121172.0193
 0.302340135999999 118298.9782
 0.302380951999999 113401.6995
 0.302414966 96747.58597
 0.302448979999998 80674.37585
 0.302489795999999 66811.85989
 0.302523808999999 57720.87941
 0.302557823 45823.62654
 0.302598638999998 39138.69003
 0.302632652999999 33011.42798
 0.302666666999999 30300.17915
 0.302707483 25411.01119
 0.302741496999998 20781.70097
 0.302775509999999 18181.06303
 0.302816325999999 16107.05928
 0.30285034 14091.40957
 0.302884353999999 12714.27206
 0.302918366999999 10529.54119
 0.302959183999999 9435.588252
 0.302993196999998 8660.637602
 0.303027210999999 7913.0832
 0.303068026999999 7131.592827
 0.303102041 6390.665299
 0.303136053999998 5872.502533
 0.303176870999999 5262.386547
 0.303210883999999 4603.847473
 0.303244898 3954.749958
 0.303285713999998 3675.857939
 0.303319727999999 3256.534649
 0.303353740999999 2918.201232
 0.303428570999998 2524.008824
 0.303537414999998 2173.108856
 0.303612244999999 1971.967797
 0.303680271999998 1832.903106
 0.303789116 1674.693647
 0.303897958999999 1565.511766
 0.304006802999999 1481.958706
 0.304115645999999 1402.864964
 0.304258502999999 1344.789902
 0.304367346999998 1303.933844
 0.30447619 1273.017007
 0.304585033999999 1242.833221
 0.304659863999998 1227.309371
 0.304768706999998 1205.07471
 0.304911564999998 1191.383068
 0.305095237999999 1169.79927
 0.305238094999999 1148.606496
 0.305421768999999 1134.259602
 0.305598638999998 1127.797663
 0.305891155999998 1120.091911
 0.307408162999999 1120.091911
 0.307591836999999 1134.259602
 0.307809523999999 1155.187664
 0.308020408 1161.80654
 0.308238094999999 1169.79927
 0.308455781999998 1169.79927
 0.308748298999998 1183.242865
 0.309217686999999 1198.209333
 0.309687074999998 1213.365106
 0.309999999999999 1235.752732
 0.399999999999999 1241.413886
 0.400380951999998 1241.413886
 0.401047618999999 1258.553429
 0.401088434999999 1267.211736
 0.401170067999998 1286.176291
 0.401299319999999 1321.936568
 0.401340135999999 1360.244529
 0.401380951999999 1388.511802
 0.401421768999998 1418.987003
 0.401462584999998 1500.703537
 0.401510203999998 1565.511766
 0.401551019999998 1620.108057
 0.401571428999998 1690.072798
 0.401591836999999 2223.343571
 0.401632652999999 2335.315372
 0.401673468999999 2633.008728
 0.401687074999999 3030.342013
 0.401693877999999 3564.181712
 0.401707482999998 3709.614306
 0.401727890999999 4097.348749
 0.401748298999998 4494.688252
 0.401782312999999 5635.831988
 0.401802720999998 6126.107912
 0.401823128999999 6766.417886
 0.401836734999999 7976.631259
 0.401857142999998 8700.313175
 0.401877550999999 9034.649239
 0.401891155999999 11683.38372
 0.401911564999998 16783.45746
 0.401918366999999 18772.16698
 0.401938774999999 25998.42534
 0.401959183999998 34162.68189
 0.401979591999999 46936.5116
 0.401999999999998 65601.45682
 0.402020407999999 91062.30301
 0.402054421999998 112626.875
 0.402061223999998 117490.6926
 0.402088434999999 122704.6861
 0.402102040999998 126404.861
 0.402122448999999 128003.7164
 0.402163264999999 129622.7952
 0.402272108999999 128003.7164
 0.402306121999998 121172.0193
 0.402340135999998 118298.9782
 0.402380951999999 113401.6995
 0.402414965999999 96747.58597
 0.402448979999998 80674.37585
 0.402489795999998 66811.85989
 0.402523808999999 57720.87941
 0.402557822999999 45823.62654
 0.402598638999998 39138.69003
 0.402632652999999 33011.42798
 0.402666666999999 30300.17915
 0.402707482999999 25411.01119
 0.402741496999998 20781.70097
 0.402775509999999 18181.06303
 0.402816325999999 16107.05928
 0.40285034 14091.40957
 0.402884353999998 12714.27206
 0.402918366999999 10529.54119
 0.402959183999999 9435.588252
 0.402993196999998 8660.637602
 0.403027210999998 7913.0832
 0.403068026999999 7131.592827
 0.403102040999999 6390.665299
 0.403136053999998 5872.502533
 0.403176870999998 5262.386547
 0.403210883999999 4603.847473
 0.403244898 3954.749958
 0.403285713999998 3675.857939
 0.403319727999999 3256.534649
 0.403353740999999 2918.201232
 0.403428570999998 2524.008824
 0.403537414999998 2173.108856
 0.403612244999999 1971.967797
 0.403680271999998 1832.903106
 0.403789115999999 1674.693647
 0.403897958999999 1565.511766
 0.404006802999999 1481.958706
 0.404115645999998 1402.864964
 0.404258502999998 1344.789902
 0.404367346999998 1303.933844
 0.404476189999999 1273.017007
 0.404585033999999 1242.833221
 0.404659863999998 1227.309371
 0.404768706999998 1205.07471
 0.404911564999998 1191.383068
 0.405095237999998 1169.79927
 0.405238094999999 1148.606496
 0.405421768999999 1134.259602
 0.405598638999998 1127.797663
 0.405891155999998 1120.091911
 0.407408162999998 1120.091911
 0.407591836999999 1134.259602
 0.407809523999998 1155.187664
 0.408020408 1161.80654
 0.408238094999999 1169.79927
 0.408455781999998 1169.79927
 0.408748298999998 1183.242865
 0.409217686999999 1198.209333
 0.409687074999998 1213.365106
 0.409999999999999 1235.752732
 0.499999999999999 1241.413886
 0.500380951999998 1241.413886
 0.501047618999999 1258.553429
 0.501088434999999 1267.211736
 0.501170067999998 1286.176291
 0.501299319999998 1321.936568
 0.501340135999999 1360.244529
 0.501380951999999 1388.511802
 0.501421768999998 1418.987003
 0.501462584999998 1500.703537
 0.501510203999998 1565.511766
 0.501551019999998 1620.108057
 0.501571428999998 1690.072798
 0.501591836999999 2223.343571
 0.501632652999999 2335.315372
 0.501673468999999 2633.008728
 0.501687074999999 3030.342013
 0.501693877999998 3564.181712
 0.501707482999998 3709.614306
 0.501727890999999 4097.348749
 0.501748298999998 4494.688252
 0.501782312999999 5635.831988
 0.501802720999998 6126.107912
 0.501823128999999 6766.417886
 0.501836734999999 7976.631259
 0.501857142999998 8700.313175
 0.501877550999999 9034.649239
 0.501891155999998 11683.38372
 0.501911564999998 16783.45746
 0.501918366999999 18772.16698
 0.501938774999998 25998.42534
 0.501959183999998 34162.68189
 0.501979591999999 46936.5116
 0.501999999999998 65601.45682
 0.502020407999999 91062.30301
 0.502054421999998 112626.875
 0.502061223999998 117490.6926
 0.502088434999998 122704.6861
 0.502102040999998 126404.861
 0.502122448999999 128003.7164
 0.502163264999999 129622.7952
 0.502272108999999 128003.7164
 0.502306121999998 121172.0193
 0.502340135999998 118298.9782
 0.502380951999998 113401.6995
 0.502414965999999 96747.58597
 0.502448979999998 80674.37585
 0.502489795999998 66811.85989
 0.502523808999999 57720.87941
 0.502557822999999 45823.62654
 0.502598638999998 39138.69003
 0.502632652999998 33011.42798
 0.502666666999999 30300.17915
 0.502707482999999 25411.01119
 0.502741496999998 20781.70097
 0.502775509999998 18181.06303
 0.502816325999999 16107.05928
 0.502850339999999 14091.40957
 0.502884353999998 12714.27206
 0.502918366999999 10529.54119
 0.502959183999999 9435.588252
 0.502993196999998 8660.637602
 0.503027210999998 7913.0832
 0.503068026999999 7131.592827
 0.503102040999999 6390.665299
 0.503136053999998 5872.502533
 0.503176870999998 5262.386547
 0.503210883999999 4603.847473
 0.503244897999999 3954.749958
 0.503285713999998 3675.857939
 0.503319727999998 3256.534649
 0.503353740999999 2918.201232
 0.503428570999998 2524.008824
 0.503537414999998 2173.108856
 0.503612244999998 1971.967797
 0.503680271999998 1832.903106
 0.503789115999999 1674.693647
 0.503897958999999 1565.511766
 0.504006802999998 1481.958706
 0.504115645999998 1402.864964
 0.504258502999998 1344.789902
 0.504367346999998 1303.933844
 0.504476189999999 1273.017007
 0.504585033999999 1242.833221
 0.504659863999998 1227.309371
 0.504768706999998 1205.07471
 0.504911564999998 1191.383068
 0.505095237999998 1169.79927
 0.505238094999998 1148.606496
 0.505421768999999 1134.259602
 0.505598638999998 1127.797663
 0.505891155999998 1120.091911
 0.507408162999998 1120.091911
 0.507591836999999 1134.259602
 0.507809523999998 1155.187664
 0.508020407999999 1161.80654
 0.508238094999999 1169.79927
 0.508455781999998 1169.79927
 0.508748298999998 1183.242865
 0.509217686999999 1198.209333
 0.509687074999998 1213.365106
 0.509999999999999 1235.752732
 0.599999999999999 1241.413886
 0.600380951999998 1241.413886
 0.601047618999998 1258.553429
 0.601088434999999 1267.211736
 0.601170067999998 1286.176291
 0.601299319999998 1321.936568
 0.601340135999998 1360.244529
 0.601380951999999 1388.511802
 0.601421768999997 1418.987003
 0.601462584999998 1500.703537
 0.601510203999998 1565.511766
 0.601551019999998 1620.108057
 0.601571428999997 1690.072798
 0.601591836999998 2223.343571
 0.601632652999999 2335.315372
 0.601673468999999 2633.008728
 0.601687074999998 3030.342013
 0.601693877999998 3564.181712
 0.601707482999998 3709.614306
 0.601727890999999 4097.348749
 0.601748298999998 4494.688252
 0.601782312999999 5635.831988
 0.601802720999998 6126.107912
 0.601823128999999 6766.417886
 0.601836734999998 7976.631259
 0.601857142999998 8700.313175
 0.601877550999999 9034.649239
 0.601891155999998 11683.38372
 0.601911564999997 16783.45746
 0.601918366999999 18772.16698
 0.601938774999998 25998.42534
 0.601959183999997 34162.68189
 0.601979591999999 46936.5116
 0.601999999999998 65601.45682
 0.602020407999999 91062.30301
 0.602054421999998 112626.875
 0.602061223999997 117490.6926
 0.602088434999998 122704.6861
 0.602102040999998 126404.861
 0.602122448999999 128003.7164
 0.602163264999999 129622.7952
 0.602272108999999 128003.7164
 0.602306121999997 121172.0193
 0.602340135999998 118298.9782
 0.602380951999998 113401.6995
 0.602414965999999 96747.58597
 0.602448979999998 80674.37585
 0.602489795999998 66811.85989
 0.602523808999998 57720.87941
 0.602557822999999 45823.62654
 0.602598638999997 39138.69003
 0.602632652999998 33011.42798
 0.602666666999999 30300.17915
 0.602707482999999 25411.01119
 0.602741496999998 20781.70097
 0.602775509999998 18181.06303
 0.602816325999998 16107.05928
 0.602850339999999 14091.40957
 0.602884353999998 12714.27206
 0.602918366999998 10529.54119
 0.602959183999999 9435.588252
 0.602993196999997 8660.637602
 0.603027210999998 7913.0832
 0.603068026999998 7131.592827
 0.603102040999999 6390.665299
 0.603136053999998 5872.502533
 0.603176870999998 5262.386547
 0.603210883999998 4603.847473
 0.603244897999999 3954.749958
 0.603285713999998 3675.857939
 0.603319727999998 3256.534649
 0.603353740999999 2918.201232
 0.603428570999998 2524.008824
 0.603537414999997 2173.108856
 0.603612244999998 1971.967797
 0.603680271999998 1832.903106
 0.603789115999999 1674.693647
 0.603897958999999 1565.511766
 0.604006802999998 1481.958706
 0.604115645999998 1402.864964
 0.604258502999998 1344.789902
 0.604367346999998 1303.933844
 0.604476189999999 1273.017007
 0.604585033999999 1242.833221
 0.604659863999998 1227.309371
 0.604768706999997 1205.07471
 0.604911564999998 1191.383068
 0.605095237999998 1169.79927
 0.605238094999998 1148.606496
 0.605421768999999 1134.259602
 0.605598638999998 1127.797663
 0.605891155999998 1120.091911
 0.607408162999998 1120.091911
 0.607591836999999 1134.259602
 0.607809523999998 1155.187664
 0.608020407999999 1161.80654
 0.608238094999998 1169.79927
 0.608455781999998 1169.79927
 0.608748298999998 1183.242865
 0.609217686999998 1198.209333
 0.609687074999998 1213.365106
 0.609999999999999 1235.752732
 0.699999999999999 1241.413886
 0.700380951999997 1241.413886
 0.701047618999998 1258.553429
 0.701088434999999 1267.211736
 0.701170067999997 1286.176291
 0.701299319999998 1321.936568
 0.701340135999998 1360.244529
 0.701380951999999 1388.511802
 0.701421768999997 1418.987003
 0.701462584999997 1500.703537
 0.701510203999998 1565.511766
 0.701551019999998 1620.108057
 0.701571428999997 1690.072798
 0.701591836999998 2223.343571
 0.701632652999998 2335.315372
 0.701673468999999 2633.008728
 0.701687074999998 3030.342013
 0.701693877999998 3564.181712
 0.701707482999998 3709.614306
 0.701727890999999 4097.348749
 0.701748298999998 4494.688252
 0.701782312999998 5635.831988
 0.701802720999998 6126.107912
 0.701823128999999 6766.417886
 0.701836734999998 7976.631259
 0.701857142999997 8700.313175
 0.701877550999998 9034.649239
 0.701891155999998 11683.38372
 0.701911564999997 16783.45746
 0.701918366999999 18772.16698
 0.701938774999998 25998.42534
 0.701959183999997 34162.68189
 0.701979591999998 46936.5116
 0.701999999999998 65601.45682
 0.702020407999999 91062.30301
 0.702054421999997 112626.875
 0.702061223999997 117490.6926
 0.702088434999998 122704.6861
 0.702102040999998 126404.861
 0.702122448999999 128003.7164
 0.702163264999999 129622.7952
 0.702272108999998 128003.7164
 0.702306121999997 121172.0193
 0.702340135999998 118298.9782
 0.702380951999998 113401.6995
 0.702414965999999 96747.58597
 0.702448979999997 80674.37585
 0.702489795999998 66811.85989
 0.702523808999998 57720.87941
 0.702557822999999 45823.62654
 0.702598638999997 39138.69003
 0.702632652999998 33011.42798
 0.702666666999998 30300.17915
 0.702707482999999 25411.01119
 0.702741496999998 20781.70097
 0.702775509999998 18181.06303
 0.702816325999998 16107.05928
 0.702850339999999 14091.40957
 0.702884353999998 12714.27206
 0.702918366999998 10529.54119
 0.702959183999999 9435.588252
 0.702993196999997 8660.637602
 0.703027210999998 7913.0832
 0.703068026999998 7131.592827
 0.703102040999999 6390.665299
 0.703136053999997 5872.502533
 0.703176870999998 5262.386547
 0.703210883999998 4603.847473
 0.703244897999999 3954.749958
