0.023905 -0.0250000004 0.034997057 -0.00045387154 synchronous_release_0
0.027351 -0.0250000004 0.025841325 -0.0236056333 synchronous_release_0
0.024821 -0.0250000004 0.0334375768 -0.0103406216 synchronous_release_0
0.027351 -0.0250000004 0.0111284066 0.0331837094 synchronous_release_0
0.027936 -0.0250000004 0.0222385915 0.0563954346 synchronous_release_0
0.023673 -0.0250000004 -0.0318689731 0.0144695733 synchronous_release_0
0.031932 -0.0250000004 0.0318750505 0.0144561805 synchronous_release_0
0.02841 -0.0250000004 -0.0249556818 -0.0245400478 synchronous_release_0
0.023017 -0.0250000004 -0.00634659705 0.034419772 synchronous_release_0
0.024027 -0.0250000004 0.0266350984 0.0227062003 synchronous_release_0
0.023649 -0.0250000004 0.0340995924 -0.0078878261 synchronous_release_1
0.026674 -0.0250000004 0.0326423345 -0.0126284598 synchronous_release_0
0.023258 -0.0250000004 0.0349999534 -5.71264017e-05 synchronous_release_0
0.025949 -0.0250000004 0.0293852909 -0.0190132764 synchronous_release_0
0.033255 -0.0250000004 0.012572447 0.0326639492 synchronous_release_0
0.023972 -0.0250000004 0.0206996706 0.0282227504 synchronous_release_1
0.028746 -0.0250000004 0.000363678299 0.000931524608 synchronous_release_0
0.047048 -0.0250000004 -0.027000215 0.0222707968 synchronous_release_0
0.036643 -0.0250000004 0.0342168175 0.00736270348 synchronous_release_0
0.027869 -0.0250000004 0.0277700101 -0.0213032049 synchronous_release_0
0.025864 -0.0250000004 0.0287448415 0.0199683271 synchronous_release_0
0.030491 -0.0250000004 0.00482072596 0.0346664189 synchronous_release_0
0.027186 -0.0250000004 -0.0315936768 -0.0150611947 synchronous_release_1
0.024589 -0.0250000004 0.034573131 0.00544964366 synchronous_release_0
0.031921 -0.0250000004 0.000260158924 -0.000965565811 synchronous_release_0
0.024355 -0.0250000004 0.0337574208 -0.009243189 synchronous_release_1
0.003804 -0.0250000004 -0.00902431138 -0.0338165907 synchronous_release_0
0.023846 -0.0250000004 -0.0349984922 0.000324873007 synchronous_release_0
0.026451 -0.0250000004 0.0172178978 -0.0304720199 synchronous_release_0
0.015506 -0.0250000004 0.0216235723 0.0275212849 synchronous_release_0
0.02411 -0.0250000004 0.0130223457 -0.0324872054 synchronous_release_1
0.029623 -0.0250000004 0.00939423002 0.0337157002 synchronous_release_0
0.043316 -0.0250000004 0.0315984737 -0.0150511282 synchronous_release_0
0.02456 -0.0250000004 0.0325028734 0.0129831899 synchronous_release_0
0.034521 -0.0250000004 0.0250451275 0.0244487544 synchronous_release_1
0.025447 -0.0250000004 0.0017478122 -0.0349563321 synchronous_release_1
0.03391 -0.0250000004 0.0298705192 -0.0182414935 synchronous_release_0
0.025099 -0.0250000004 0.000403911649 0.000914797999 synchronous_release_1
0.025429 -0.0250000004 0.011524308 -0.0330483029 synchronous_release_0
0.028098 -0.0250000004 0.0144160668 0.0318932127 synchronous_release_0
0.036116 -0.0250000004 0.0348283658 0.00346192625 synchronous_release_0
0.026393 -0.0250000004 0.0343144547 -0.00689334444 synchronous_release_0
0.026812 -0.0250000004 0.000265618908 0.000964078107 synchronous_release_0
0.02355 -0.0250000004 0.0193834188 -0.0291424617 synchronous_release_0
0.043476 -0.0250000004 0.0288277297 0.019848476 synchronous_release_0
0.042722 -0.0250000004 -0.0466362518 -0.0387306083 synchronous_release_1
0.025322 -0.0250000004 0.0151300035 -0.0315607826 synchronous_release_0
0.018747 -0.0250000004 0.0112762289 -0.0331337692 synchronous_release_0
0.031889 -0.0250000004 0.0336348129 -0.00967984286 synchronous_release_0
0.026518 -0.0250000004 0.0289257381 0.0197053718 synchronous_release_0
0.004171 -0.0250000004 0.0342037736 -0.0074230635 synchronous_release_0
0.038166 -0.0250000004 0.026765069 -0.0225528508 synchronous_release_0
0.01636 -0.0250000004 0.0242096032 -0.0252763746 synchronous_release_0
0.030699 -0.0250000004 0.00445275677 0.0347156011 synchronous_release_0
0.003534 -0.0250000004 0.0182137626 0.0298874363 synchronous_release_0
0.027208 -0.0250000004 -0.0158794494 0.0311904326 synchronous_release_1
0.024266 -0.0250000004 0.0348378959 -0.00336467076 synchronous_release_0
0.025109 -0.0250000004 -0.0187853303 0.0295315317 synchronous_release_0
0.049138 -0.0250000004 0.0161823915 0.0310343391 synchronous_release_0
0.024045 -0.0250000004 0.033085979 0.0114156907 synchronous_release_1
0.031326 -0.0250000004 0.0175396818 -0.0302879442 synchronous_release_0
0.039116 -0.0250000004 -0.000513784491 0.000857919283 synchronous_release_1
