0.000000000000000000e+00 0.000000000000000000e+00 5.765149999999999864e+01 5.872000000000000000e+03
9.999999999999677251e-06 1.523050810100000652e-01 5.769200000000000017e+01 5.872012999999999920e+03
1.999999999999935450e-05 1.375937946620000019e-01 5.769749999999999801e+01 5.872038499999999658e+03
3.000000000000080714e-05 1.344207722074999833e-01 5.785399999999999920e+01 5.872063000000000102e+03
3.999999999999870901e-05 1.116327014040000287e-01 5.786549999999999727e+01 5.872052499999999782e+03
4.999999999999857260e-05 1.090365920720000048e-01 5.790849999999999653e+01 5.872063500000000204e+03
6.000000000000161427e-05 1.113442447850000461e-01 5.793350000000000222e+01 5.872062500000000000e+03
6.999999999999908585e-05 1.087893435580000734e-01 5.794350000000000023e+01 5.872099000000000160e+03
7.999999999999741801e-05 1.051424280430000996e-01 5.797650000000000148e+01 5.872103000000000065e+03
9.000000000000432892e-05 1.099019618434998874e-01 5.799300000000000210e+01 5.872096499999999651e+03
9.999999999999714521e-05 1.124115341699999798e-01 5.786999999999999744e+01 5.872117500000000291e+03
1.099999999999990823e-04 1.090365920895000479e-01 5.799849999999999994e+01 5.872115499999999884e+03
1.200000000000032285e-04 1.052145421635000133e-01 5.796999999999999886e+01 5.872116500000000087e+03
1.299999999999976305e-04 1.027127359719999244e-01 5.804200000000000159e+01 5.872135000000000218e+03
1.399999999999981717e-04 1.010628276760000555e-01 5.817000000000000171e+01 5.872139500000000226e+03
1.500000000000011524e-04 1.010751900785000768e-01 5.817249999999999943e+01 5.872149500000000444e+03
1.599999999999948360e-04 9.692141516250013522e-02 5.824799999999999756e+01 5.872151499999999942e+03
1.700000000000031564e-04 9.513977148499992709e-02 5.823749999999999716e+01 5.872131999999999607e+03
1.800000000000086578e-04 9.639257804559983600e-02 5.829950000000000188e+01 5.872134000000000015e+03
1.900000000000061091e-04 9.669368626260016475e-02 5.826050000000000040e+01 5.872117500000000291e+03
1.999999999999942904e-04 9.596950839629991847e-02 5.817600000000000193e+01 5.872104999999999563e+03
2.099999999999919043e-04 9.580879688630000723e-02 5.813100000000000023e+01 5.872102499999999964e+03
2.199999999999981647e-04 9.672474028939991031e-02 5.808950000000000102e+01 5.872132499999999709e+03
2.300000000000051027e-04 9.665804175779968421e-02 5.820250000000000057e+01 5.872144000000000233e+03
2.400000000000064571e-04 9.645267316870007046e-02 5.814300000000000068e+01 5.872154999999999745e+03
2.499999999999862900e-04 9.681757081720011870e-02 5.810300000000000153e+01 5.872164499999999862e+03
2.599999999999952609e-04 9.762036764500009456e-02 5.813850000000000051e+01 5.872167999999999665e+03
2.699999999999949077e-04 9.756242982164983757e-02 5.826400000000000290e+01 5.872171500000000378e+03
2.799999999999963434e-04 9.778678492299991420e-02 5.821999999999999886e+01 5.872161500000000160e+03
2.900000000000095427e-04 9.707061684829973447e-02 5.809649999999999892e+01 5.872152500000000146e+03
3.000000000000023048e-04 9.645988459800013126e-02 5.814200000000000301e+01 5.872145000000000437e+03
3.099999999999983194e-04 9.689350004270015637e-02 5.809349999999999881e+01 5.872151499999999942e+03
3.199999999999896720e-04 9.670507271599995680e-02 5.804449999999999932e+01 5.872152500000000146e+03
3.300000000000105692e-04 9.519067558410014562e-02 5.819850000000000279e+01 5.872161500000000160e+03
3.400000000000063128e-04 9.564881254009993672e-02 5.827649999999999864e+01 5.872164999999999964e+03
3.499999999999935454e-04 9.556154837109984146e-02 5.827750000000000341e+01 5.872167999999999665e+03
3.600000000000173157e-04 9.468587654969982947e-02 5.824549999999999983e+01 5.872179500000000189e+03
3.699999999999889358e-04 9.549472442305036168e-02 5.818500000000000227e+01 5.872187500000000000e+03
3.800000000000122182e-04 9.612436404279992019e-02 5.818299999999999983e+01 5.872195999999999913e+03
3.900000000000014024e-04 9.525724249614994643e-02 5.821450000000000102e+01 5.872194000000000415e+03
3.999999999999885808e-04 9.434694005804979133e-02 5.820300000000000296e+01 5.872183500000000095e+03
4.100000000000135437e-04 9.440973217474991908e-02 5.809100000000000108e+01 5.872196500000000015e+03
4.199999999999838086e-04 9.430470179165023614e-02 5.803249999999999886e+01 5.872194000000000415e+03
4.300000000000152767e-04 9.462717902290025684e-02 5.807600000000000051e+01 5.872182499999999891e+03
4.399999999999963294e-04 9.483666073254967688e-02 5.806349999999999767e+01 5.872177999999999884e+03
4.499999999999807973e-04 9.395992743220057952e-02 5.806900000000000261e+01 5.872185000000000400e+03
4.600000000000102054e-04 9.389262096830000570e-02 5.814950000000000330e+01 5.872168499999999767e+03
4.699999999999927218e-04 9.375453002979944328e-02 5.817649999999999721e+01 5.872182999999999993e+03
4.800000000000129142e-04 9.508250436500007008e-02 5.819749999999999801e+01 5.872191499999999905e+03
4.899999999999918527e-04 9.501406953089965024e-02 5.806550000000000011e+01 5.872207000000000335e+03
4.999999999999725801e-04 9.515606081730013099e-02 5.815950000000000131e+01 5.872210500000000138e+03
5.100000000000088187e-04 9.578455681594968962e-02 5.804950000000000188e+01 5.872228000000000065e+03
5.199999999999905219e-04 9.725424966199978927e-02 5.797800000000000153e+01 5.872239999999999782e+03
5.300000000000043175e-04 9.741124711759978350e-02 5.814950000000000330e+01 5.872245499999999993e+03
5.399999999999898154e-04 9.695346590200004666e-02 5.810000000000000142e+01 5.872250500000000102e+03
5.500000000000255119e-04 9.786545492595015439e-02 5.805250000000000199e+01 5.872250000000000000e+03
5.599999999999926868e-04 9.823492289849983239e-02 5.803450000000000131e+01 5.872233000000000175e+03
5.699999999999791605e-04 9.827260654080034741e-02 5.802000000000000313e+01 5.872246500000000196e+03
5.800000000000190854e-04 9.827915050659988272e-02 5.814150000000000063e+01 5.872253499999999804e+03
5.900000000000012223e-04 9.777211768420029925e-02 5.814200000000000301e+01 5.872256999999999607e+03
6.000000000000046095e-04 9.757044247645012269e-02 5.808449999999999847e+01 5.872246500000000196e+03
6.099999999999995400e-04 9.763073464630032949e-02 5.811399999999999721e+01 5.872246000000000095e+03
6.199999999999966389e-04 9.752159099509993823e-02 5.805799999999999983e+01 5.872252999999999702e+03
6.299999999999921114e-04 9.774557687934977424e-02 5.811500000000000199e+01 5.872265500000000429e+03
6.399999999999793441e-04 9.816538420949981469e-02 5.812100000000000222e+01 5.872259500000000116e+03
6.500000000000220879e-04 9.765365112970064709e-02 5.805199999999999960e+01 5.872234999999999673e+03
6.600000000000211383e-04 9.829813979790011369e-02 5.805100000000000193e+01 5.872240999999999985e+03
6.699999999999689060e-04 9.817426393529972428e-02 5.799750000000000227e+01 5.872253499999999804e+03
6.800000000000126256e-04 9.813038766170024962e-02 5.799499999999999744e+01 5.872243000000000393e+03
6.900000000000142781e-04 9.822574067450021151e-02 5.793500000000000227e+01 5.872228000000000065e+03
6.999999999999870909e-04 9.783623463719941238e-02 5.796849999999999881e+01 5.872234000000000378e+03
7.099999999999896108e-04 9.728706435354990412e-02 5.790449999999999875e+01 5.872243999999999687e+03
7.200000000000346314e-04 9.718583370719978409e-02 5.787800000000000011e+01 5.872255500000000211e+03
7.299999999999724244e-04 9.701625017925036287e-02 5.790500000000000114e+01 5.872252499999999600e+03
