#Seconds PMCAoutFlux PMCAleakFlux
0.00272 89 47
0.00273 93 47
0.00274 94 47
0.00275 94 47
0.00276 94 48
0.00277 96 48
0.00278 97 48
0.00279 98 48
0.0028 99 48
0.00281 104 48
0.00282 105 48
0.00283 106 48
0.00284 108 48
0.00285 109 48
0.00286 111 48
0.00287 115 49
0.00288 118 49
0.00289 120 49
0.0029 121 50
0.00291 123 50
0.00292 128 50
0.00293 133 50
0.00294 135 50
0.00295 136 50
0.00296 140 50
0.00297 143 50
0.00298 146 50
0.00299 149 50
0.003 152 50
0.00301 155 50
0.00302 157 50
0.00303 161 50
0.00304 161 50
0.00305 162 50
0.00306 167 50
0.00307 177 50
0.00308 181 50
0.00309 184 50
0.0031 185 50
0.00311 186 50
0.00312 188 50
0.00313 190 51
0.00314 191 51
0.00315 194 51
0.00316 195 52
0.00317 200 53
0.00318 204 53
0.00319 205 53
0.0032 208 54
0.00321 216 54
0.00322 220 54
0.00323 223 54
0.00324 228 54
0.00325 233 54
0.00326 234 54
0.00327 239 54
0.00328 241 55
0.00329 244 55
0.0033 247 55
0.00331 250 56
0.00332 252 56
0.00333 257 56
0.00334 258 56
0.00335 260 56
0.00336 264 56
0.00337 266 56
0.00338 267 56
0.00339 270 56
0.0034 272 57
0.00341 272 57
0.00342 274 57
0.00343 278 57
0.00344 280 57
0.00345 285 58
0.00346 286 58
0.00347 288 59
0.00348 291 59
0.00349 291 60
0.0035 293 60
0.00351 294 61
0.00352 294 61
0.00353 294 61
0.00354 298 61
0.00355 300 61
0.00356 302 61
0.00357 308 61
0.00358 310 61
0.00359 312 62
0.0036 315 62
0.00361 314 62
0.00362 314 62
0.00363 320 63
0.00364 321 63
0.00365 322 63
0.00366 325 63
0.00367 327 63
0.00368 327 63
0.00369 327 64
0.0037 328 64
0.00371 328 64
0.00372 330 64
0.00373 331 64
0.00374 332 64
0.00375 333 64
0.00376 335 64
0.00377 336 64
0.00378 337 64
0.00379 340 64
0.0038 340 64
0.00381 340 64
0.00382 342 64
0.00383 342 64
0.00384 345 65
0.00385 345 65
0.00386 345 65
0.00387 347 65
0.00388 347 65
0.00389 347 65
0.0039 347 65
0.00391 347 65
0.00392 347 65
0.00393 347 65
0.00394 348 65
0.00395 347 65
0.00396 347 65
0.00397 346 66
0.00398 348 66
0.00399 348 66
0.004 350 66
0.00401 352 66
0.00402 352 66
0.00403 354 66
0.00404 353 66
0.00405 354 66
0.00406 355 66
0.00407 355 66
0.00408 355 66
0.00409 355 66
0.0041 356 66
0.00411 358 66
0.00412 359 66
0.00413 359 66
0.00414 359 66
0.00415 361 66
0.00416 363 66
0.00417 364 66
0.00418 366 68
0.00419 367 68
0.0042 367 68
0.00421 368 68
0.00422 368 68
0.00423 370 68
0.00424 370 68
0.00425 370 68
0.00426 370 68
0.00427 370 68
0.00428 371 68
0.00429 371 68
0.0043 372 68
0.00431 373 68
0.00432 373 68
0.00433 373 69
0.00434 374 69
0.00435 376 69
0.00436 376 69
0.00437 376 69
0.00438 377 69
0.00439 377 69
0.0044 377 69
0.00441 377 69
0.00442 377 69
0.00443 379 69
0.00444 379 69
0.00445 380 69
0.00446 380 69
0.00447 380 69
0.00448 380 70
0.00449 380 70
0.0045 379 70
0.00451 381 71
0.00452 381 72
0.00453 383 72
0.00454 384 72
0.00455 383 73
0.00456 383 73
0.00457 384 73
0.00458 384 73
0.00459 384 73
0.0046 384 73
0.00461 384 73
0.00462 386 73
0.00463 386 73
0.00464 386 73
0.00465 386 73
0.00466 386 73
0.00467 386 73
0.00468 386 73
0.00469 386 73
0.0047 386 73
0.00471 386 73
0.00472 386 73
0.00473 386 73
0.00474 386 73
0.00475 387 73
0.00476 387 73
0.00477 388 73
0.00478 388 73
0.00479 388 73
0.0048 388 74
0.00481 388 74
0.00482 387 76
0.00483 388 76
0.00484 389 76
0.00485 390 76
0.00486 390 76
0.00487 390 76
0.00488 392 76
0.00489 392 76
0.0049 392 76
0.00491 392 76
0.00492 392 76
0.00493 392 77
0.00494 392 77
0.00495 394 77
0.00496 394 77
0.00497 393 77
0.00498 393 78
0.00499 393 78
0.005 393 78
0.00501 393 78
0.00502 393 78
0.00503 393 78
0.00504 393 78
0.00505 393 78
0.00506 393 78
0.00507 393 78
0.00508 393 78
0.00509 395 78
0.0051 395 78
0.00511 395 78
0.00512 394 78
0.00513 396 78
0.00514 397 78
0.00515 397 78
0.00516 397 78
0.00517 398 78
0.00518 398 78
0.00519 399 79
0.0052 398 79
0.00521 398 79
0.00522 398 79
0.00523 399 79
0.00524 400 79
0.00525 400 79
0.00526 401 79
0.00527 401 79
0.00528 403 79
0.00529 404 79
0.0053 404 79
0.00531 404 80
0.00532 404 81
0.00533 404 81
0.00534 404 81
0.00535 404 81
0.00536 404 81
0.00537 404 81
0.00538 404 81
0.00539 403 81
0.0054 404 81
0.00541 404 82
0.00542 404 82
0.00543 404 82
0.00544 404 82
0.00545 405 82
0.00546 406 82
0.00547 406 82
0.00548 406 82
0.00549 406 82
0.0055 405 83
0.00551 405 83
0.00552 405 83
0.00553 405 83
0.00554 405 83
0.00555 405 83
0.00556 407 83
0.00557 407 83
0.00558 408 83
0.00559 409 83
0.0056 409 83
0.00561 409 84
0.00562 411 84
0.00563 411 84
0.00564 411 84
0.00565 411 84
0.00566 411 84
0.00567 412 84
0.00568 412 84
0.00569 413 84
0.0057 413 84
0.00571 413 84
0.00572 413 84
0.00573 413 84
0.00574 412 84
0.00575 412 84
0.00576 413 84
0.00577 413 84
0.00578 413 85
0.00579 413 85
0.0058 414 85
0.00581 414 85
0.00582 415 85
0.00583 415 85
0.00584 415 85
0.00585 415 85
0.00586 415 85
0.00587 415 86
0.00588 416 87
0.00589 416 87
0.0059 416 88
0.00591 416 88
0.00592 416 88
0.00593 416 88
0.00594 417 89
0.00595 418 89
0.00596 418 89
0.00597 418 90
0.00598 418 90
0.00599 418 90
0.006 419 90
0.00601 419 90
0.00602 419 90
0.00603 418 90
0.00604 418 90
0.00605 418 90
0.00606 419 90
0.00607 419 90
0.00608 420 90
0.00609 421 90
0.0061 422 90
0.00611 422 90
0.00612 421 90
0.00613 422 90
0.00614 421 90
0.00615 422 90
0.00616 422 90
0.00617 423 90
0.00618 423 90
0.00619 422 90
0.0062 422 90
0.00621 422 90
0.00622 423 90
0.00623 424 90
0.00624 424 90
0.00625 425 90
0.00626 425 90
0.00627 425 90
0.00628 425 90
0.00629 426 90
0.0063 426 90
0.00631 426 90
0.00632 427 90
0.00633 429 90
0.00634 430 90
0.00635 431 90
0.00636 432 90
0.00637 432 90
0.00638 432 90
0.00639 432 90
0.0064 432 90
0.00641 432 90
0.00642 432 90
0.00643 434 90
0.00644 434 90
0.00645 435 90
0.00646 435 90
0.00647 435 90
0.00648 435 90
0.00649 435 90
0.0065 436 91
0.00651 437 91
0.00652 437 91
0.00653 437 91
0.00654 437 91
0.00655 437 91
0.00656 438 91
0.00657 438 91
0.00658 438 91
0.00659 438 91
0.0066 438 91
0.00661 438 91
0.00662 439 91
0.00663 439 91
0.00664 439 91
0.00665 439 91
0.00666 439 91
0.00667 439 91
0.00668 439 91
0.00669 438 91
0.0067 438 92
0.00671 438 93
0.00672 439 93
0.00673 439 93
0.00674 439 93
0.00675 440 94
0.00676 440 94
0.00677 440 94
0.00678 440 94
0.00679 440 95
0.0068 441 95
0.00681 441 95
0.00682 441 95
0.00683 440 96
0.00684 441 96
0.00685 441 96
0.00686 441 96
0.00687 441 96
0.00688 441 96
0.00689 440 96
0.0069 440 96
0.00691 440 96
0.00692 441 96
0.00693 441 96
0.00694 441 96
0.00695 441 96
0.00696 441 96
0.00697 441 96
0.00698 442 96
0.00699 442 96
0.007 442 96
0.00701 444 96
0.00702 443 96
0.00703 443 96
0.00704 443 96
0.00705 443 96
0.00706 443 96
0.00707 443 96
0.00708 444 97
0.00709 444 97
0.0071 444 97
0.00711 444 98
0.00712 444 99
0.00713 444 99
0.00714 444 99
0.00715 444 99
0.00716 444 99
0.00717 445 99
0.00718 446 99
0.00719 447 100
0.0072 448 100
0.00721 448 100
0.00722 448 101
0.00723 448 101
0.00724 447 101
0.00725 447 101
0.00726 447 102
0.00727 449 102
0.00728 450 102
0.00729 450 102
0.0073 450 102
0.00731 451 102
0.00732 451 102
0.00733 451 102
0.00734 451 102
0.00735 452 102
0.00736 452 102
0.00737 452 102
0.00738 453 102
0.00739 453 102
0.0074 454 102
0.00741 454 102
0.00742 454 102
0.00743 454 102
0.00744 454 102
0.00745 454 102
0.00746 454 102
0.00747 454 102
0.00748 454 102
0.00749 455 103
0.0075 456 103
0.00751 456 103
0.00752 457 103
0.00753 457 103
0.00754 457 103
0.00755 457 103
0.00756 456 103
0.00757 456 103
0.00758 456 103
0.00759 455 103
0.0076 455 103
0.00761 455 103
0.00762 455 103
0.00763 455 103
0.00764 455 104
0.00765 456 105
0.00766 457 105
0.00767 457 105
0.00768 457 106
0.00769 457 106
0.0077 458 106
0.00771 459 106
0.00772 459 106
0.00773 459 106
0.00774 460 106
0.00775 459 106
0.00776 459 107
0.00777 459 107
0.00778 459 107
0.00779 459 107
0.0078 459 107
0.00781 460 107
0.00782 460 107
0.00783 460 107
0.00784 459 107
0.00785 460 107
0.00786 460 107
0.00787 460 108
0.00788 460 109
0.00789 461 110
0.0079 462 110
0.00791 462 110
0.00792 462 110
0.00793 462 110
0.00794 462 110
0.00795 463 110
0.00796 465 110
0.00797 465 110
0.00798 465 110
0.00799 465 110
0.008 466 110
0.00801 467 110
0.00802 467 110
0.00803 468 110
0.00804 468 111
0.00805 469 111
0.00806 470 111
0.00807 470 112
0.00808 470 112
0.00809 470 112
0.0081 471 112
0.00811 471 112
0.00812 471 112
0.00813 472 112
0.00814 472 112
0.00815 472 112
0.00816 472 112
0.00817 473 112
0.00818 474 112
0.00819 474 112
0.0082 474 112
0.00821 474 112
0.00822 474 112
0.00823 475 112
0.00824 475 112
0.00825 475 112
0.00826 475 112
0.00827 475 112
0.00828 475 112
0.00829 475 112
0.0083 475 112
0.00831 475 112
0.00832 475 112
0.00833 476 112
0.00834 476 112
0.00835 476 112
0.00836 476 114
0.00837 477 114
0.00838 477 114
0.00839 478 114
0.0084 478 114
0.00841 477 114
0.00842 477 114
0.00843 477 115
0.00844 477 115
0.00845 477 115
0.00846 477 115
0.00847 477 115
0.00848 478 115
0.00849 478 115
0.0085 478 115
0.00851 478 115
0.00852 478 115
0.00853 479 115
0.00854 479 115
0.00855 480 115
0.00856 481 115
0.00857 481 115
0.00858 482 115
0.00859 483 115
0.0086 483 115
0.00861 485 115
0.00862 485 115
0.00863 485 116
0.00864 485 117
0.00865 485 117
0.00866 485 117
0.00867 485 117
0.00868 485 117
0.00869 485 117
0.0087 485 117
0.00871 486 117
0.00872 486 117
0.00873 487 118
0.00874 488 118
0.00875 488 118
0.00876 488 118
0.00877 489 118
0.00878 489 118
0.00879 490 118
0.0088 491 118
0.00881 493 118
0.00882 493 118
0.00883 493 118
0.00884 493 118
0.00885 494 118
0.00886 495 118
0.00887 496 118
0.00888 497 118
0.00889 497 118
0.0089 496 118
0.00891 498 118
0.00892 498 119
0.00893 499 119
0.00894 499 119
0.00895 500 119
0.00896 500 119
0.00897 500 119
0.00898 500 119
0.00899 500 119
0.009 500 120
0.00901 500 120
0.00902 501 120
0.00903 501 120
0.00904 501 120
0.00905 501 120
0.00906 501 120
0.00907 501 120
0.00908 502 120
0.00909 503 120
0.0091 503 120
0.00911 503 120
0.00912 504 121
0.00913 504 121
0.00914 504 121
0.00915 504 121
0.00916 504 121
0.00917 504 121
0.00918 504 122
0.00919 504 122
0.0092 504 122
0.00921 504 122
0.00922 504 122
0.00923 504 122
0.00924 504 122
0.00925 505 122
0.00926 505 122
0.00927 505 122
0.00928 505 122
0.00929 506 122
0.0093 506 122
0.00931 506 122
0.00932 506 122
0.00933 506 122
0.00934 506 123
0.00935 506 123
0.00936 506 123
0.00937 506 123
0.00938 506 123
0.00939 506 123
0.0094 506 123
0.00941 507 123
0.00942 507 123
0.00943 507 123
0.00944 508 123
0.00945 508 123
0.00946 508 123
0.00947 508 124
0.00948 508 124
0.00949 508 124
0.0095 508 124
0.00951 508 124
0.00952 508 125
0.00953 508 125
0.00954 508 125
0.00955 508 125
0.00956 507 125
0.00957 507 126
0.00958 506 126
0.00959 506 126
0.0096 506 126
0.00961 506 126
0.00962 506 127
0.00963 506 127
0.00964 506 127
0.00965 506 127
0.00966 506 127
0.00967 506 127
0.00968 506 127
0.00969 506 127
0.0097 506 127
0.00971 506 128
0.00972 506 128
0.00973 506 129
0.00974 506 130
0.00975 506 130
0.00976 507 130
0.00977 508 130
0.00978 507 130
0.00979 506 130
0.0098 506 130
0.00981 506 130
0.00982 506 130
0.00983 506 130
0.00984 506 131
0.00985 506 131
0.00986 506 131
0.00987 506 131
0.00988 505 131
0.00989 508 131
0.0099 509 131
0.00991 509 131
0.00992 509 131
0.00993 509 131
0.00994 510 131
0.00995 510 131
0.00996 510 131
0.00997 509 131
0.00998 509 131
0.00999 509 131
0.01 510 131
0.01001 512 131
0.01002 512 131
0.01003 512 131
0.01004 512 131
0.01005 513 131
0.01006 513 131
0.01007 514 131
0.01008 514 131
0.01009 514 131
0.0101 514 131
0.01011 515 131
0.01012 515 131
0.01013 515 131
0.01014 515 131
0.01015 516 131
0.01016 516 132
0.01017 517 132
0.01018 519 132
0.01019 519 132
0.0102 519 132
0.01021 520 132
0.01022 520 132
0.01023 520 132
0.01024 521 132
0.01025 520 134
0.01026 520 134
0.01027 520 134
0.01028 521 134
0.01029 521 134
0.0103 521 135
0.01031 522 135
0.01032 522 135
0.01033 522 136
0.01034 522 137
0.01035 522 137
0.01036 522 137
0.01037 523 137
0.01038 523 137
0.01039 523 137
0.0104 523 138
0.01041 523 138
0.01042 523 138
0.01043 523 138
0.01044 523 138
0.01045 524 138
0.01046 524 138
0.01047 524 138
0.01048 524 138
0.01049 524 139
0.0105 524 139
0.01051 524 139
0.01052 526 139
0.01053 526 139
0.01054 526 139
0.01055 526 139
0.01056 526 139
0.01057 526 140
0.01058 526 140
0.01059 526 140
0.0106 525 140
0.01061 525 140
0.01062 525 140
0.01063 526 140
0.01064 526 140
0.01065 527 140
0.01066 527 140
0.01067 527 141
0.01068 527 141
0.01069 528 141
0.0107 529 141
0.01071 530 141
0.01072 529 142
0.01073 529 144
0.01074 529 144
0.01075 529 144
0.01076 529 144
0.01077 529 144
0.01078 529 144
0.01079 529 144
0.0108 529 145
0.01081 530 145
0.01082 530 145
0.01083 530 145
0.01084 532 145
0.01085 533 145
0.01086 533 145
0.01087 534 145
0.01088 533 145
0.01089 534 145
0.0109 534 145
0.01091 534 145
0.01092 535 145
0.01093 536 145
0.01094 535 145
0.01095 535 145
0.01096 535 145
0.01097 535 145
0.01098 535 146
0.01099 535 147
0.011 535 147
0.01101 535 147
0.01102 535 147
0.01103 537 147
0.01104 537 147
0.01105 538 147
0.01106 538 147
0.01107 537 147
0.01108 538 147
0.01109 538 147
0.0111 539 147
0.01111 540 147
0.01112 540 147
0.01113 541 148
0.01114 541 148
0.01115 541 148
0.01116 541 148
0.01117 540 148
0.01118 540 148
0.01119 540 148
0.0112 541 148
0.01121 541 148
0.01122 542 148
0.01123 542 148
0.01124 545 148
0.01125 544 148
0.01126 544 148
0.01127 544 148
0.01128 544 148
0.01129 544 148
0.0113 544 148
0.01131 544 148
0.01132 544 148
0.01133 543 149
0.01134 543 149
0.01135 543 149
0.01136 544 149
0.01137 545 149
0.01138 544 149
0.01139 544 149
0.0114 544 149
0.01141 544 150
0.01142 544 150
0.01143 544 150
0.01144 544 150
0.01145 544 150
0.01146 546 150
0.01147 546 150
0.01148 546 151
0.01149 546 151
0.0115 546 151
0.01151 547 151
0.01152 547 151
0.01153 547 151
0.01154 547 151
0.01155 548 151
0.01156 548 152
0.01157 548 152
0.01158 548 152
0.01159 548 152
0.0116 548 152
0.01161 548 153
0.01162 548 154
0.01163 549 154
0.01164 550 154
0.01165 550 154
0.01166 551 155
0.01167 551 155
0.01168 551 155
0.01169 551 156
0.0117 551 156
0.01171 552 156
0.01172 552 156
0.01173 552 156
0.01174 553 156
0.01175 553 156
0.01176 553 156
0.01177 553 156
0.01178 553 156
0.01179 553 156
0.0118 553 156
0.01181 553 156
0.01182 554 157
0.01183 553 157
0.01184 553 157
0.01185 553 157
0.01186 553 157
0.01187 553 157
0.01188 553 157
0.01189 553 157
0.0119 553 158
0.01191 553 158
0.01192 553 159
0.01193 553 159
0.01194 553 159
0.01195 553 160
0.01196 554 160
0.01197 554 161
0.01198 554 161
0.01199 554 162
0.012 554 162
0.01201 554 162
0.01202 554 162
0.01203 555 162
0.01204 556 162
0.01205 556 162
0.01206 556 162
0.01207 556 163
0.01208 557 163
0.01209 557 163
0.0121 557 163
0.01211 557 163
0.01212 557 163
0.01213 557 163
0.01214 557 163
0.01215 557 163
0.01216 557 163
0.01217 557 163
0.01218 557 163
0.01219 556 163
0.0122 556 163
0.01221 556 163
0.01222 556 163
0.01223 556 163
0.01224 556 164
0.01225 556 164
0.01226 557 164
0.01227 557 164
0.01228 557 164
0.01229 557 164
0.0123 557 165
0.01231 556 165
0.01232 555 165
0.01233 556 165
0.01234 555 165
0.01235 555 165
0.01236 555 165
0.01237 556 166
0.01238 556 166
0.01239 557 166
0.0124 558 167
0.01241 559 167
0.01242 560 167
0.01243 560 167
0.01244 560 167
0.01245 561 168
0.01246 561 168
0.01247 561 168
0.01248 562 168
0.01249 562 168
0.0125 562 168
0.01251 563 168
0.01252 563 168
0.01253 563 168
0.01254 563 168
0.01255 563 168
0.01256 563 168
0.01257 563 169
0.01258 564 169
0.01259 564 169
0.0126 564 169
0.01261 565 169
0.01262 565 169
0.01263 566 169
0.01264 566 169
0.01265 567 169
0.01266 567 169
0.01267 568 169
0.01268 569 169
0.01269 568 170
0.0127 568 170
0.01271 569 170
0.01272 569 170
0.01273 569 170
0.01274 569 170
0.01275 570 170
0.01276 570 170
0.01277 571 170
0.01278 573 170
0.01279 573 170
0.0128 573 171
0.01281 574 171
0.01282 574 171
0.01283 574 171
0.01284 574 171
0.01285 574 171
0.01286 573 171
0.01287 573 171
0.01288 573 171
0.01289 573 171
0.0129 573 171
0.01291 573 171
0.01292 574 171
0.01293 575 171
0.01294 576 171
0.01295 576 172
0.01296 577 172
0.01297 577 173
0.01298 577 174
0.01299 578 174
0.013 578 175
0.01301 579 175
0.01302 580 176
0.01303 580 177
0.01304 580 177
0.01305 580 177
0.01306 580 178
0.01307 580 178
0.01308 580 178
0.01309 580 178
0.0131 580 178
0.01311 580 178
0.01312 581 178
0.01313 580 178
0.01314 582 178
0.01315 582 178
0.01316 583 178
0.01317 583 178
0.01318 583 178
0.01319 583 178
0.0132 585 178
0.01321 586 178
0.01322 586 179
0.01323 586 179
0.01324 586 179
0.01325 586 179
0.01326 587 179
0.01327 587 179
0.01328 587 180
0.01329 587 180
0.0133 587 180
0.01331 586 181
0.01332 586 181
0.01333 587 181
0.01334 588 182
0.01335 589 182
0.01336 589 182
0.01337 589 182
0.01338 590 182
0.01339 591 182
0.0134 591 182
0.01341 592 182
0.01342 593 183
0.01343 594 183
0.01344 594 183
0.01345 594 183
0.01346 594 183
0.01347 594 183
0.01348 594 183
0.01349 594 183
0.0135 594 183
0.01351 594 183
0.01352 594 183
0.01353 596 183
0.01354 596 183
0.01355 596 183
0.01356 596 184
0.01357 596 184
0.01358 596 184
0.01359 596 184
0.0136 596 184
0.01361 596 184
0.01362 596 184
0.01363 595 184
0.01364 596 184
0.01365 596 184
0.01366 597 184
0.01367 597 184
0.01368 598 184
0.01369 599 185
0.0137 599 185
0.01371 599 185
0.01372 598 185
0.01373 598 185
0.01374 598 185
0.01375 597 185
0.01376 597 185
0.01377 596 185
0.01378 596 185
0.01379 596 185
0.0138 596 185
0.01381 597 186
0.01382 597 186
0.01383 597 186
0.01384 597 186
0.01385 596 186
0.01386 597 186
0.01387 597 186
0.01388 598 186
0.01389 598 186
0.0139 598 186
0.01391 598 186
0.01392 597 186
0.01393 597 187
0.01394 597 187
0.01395 598 187
0.01396 598 187
0.01397 598 187
0.01398 598 187
0.01399 599 187
0.014 601 187
0.01401 602 187
0.01402 602 187
0.01403 602 187
0.01404 603 187
0.01405 604 187
0.01406 604 187
0.01407 604 187
0.01408 603 187
0.01409 603 187
0.0141 603 187
0.01411 604 188
0.01412 605 188
0.01413 606 188
0.01414 607 188
0.01415 607 188
0.01416 607 189
0.01417 608 189
0.01418 608 189
0.01419 608 189
0.0142 608 189
0.01421 608 189
0.01422 608 189
0.01423 608 189
0.01424 608 189
0.01425 610 190
0.01426 610 190
0.01427 610 190
0.01428 610 190
0.01429 610 191
0.0143 610 191
0.01431 610 191
0.01432 609 191
0.01433 609 191
0.01434 609 191
0.01435 611 191
0.01436 612 191
0.01437 612 191
0.01438 612 192
0.01439 613 192
0.0144 614 192
0.01441 614 192
0.01442 615 192
0.01443 615 192
0.01444 616 192
0.01445 618 193
0.01446 619 193
0.01447 620 193
0.01448 620 193
0.01449 621 193
0.0145 621 193
0.01451 621 194
0.01452 622 194
0.01453 622 194
0.01454 623 194
0.01455 623 194
0.01456 624 194
0.01457 624 195
0.01458 625 195
0.01459 625 195
0.0146 626 195
0.01461 626 195
0.01462 626 195
0.01463 626 195
0.01464 626 195
0.01465 626 195
0.01466 625 195
0.01467 624 195
0.01468 624 195
0.01469 625 195
0.0147 626 195
0.01471 627 196
0.01472 628 196
0.01473 628 196
0.01474 628 196
0.01475 629 196
0.01476 629 197
0.01477 629 197
0.01478 629 197
0.01479 629 197
0.0148 629 197
0.01481 629 197
0.01482 629 197
0.01483 629 197
0.01484 629 197
0.01485 629 197
0.01486 629 197
0.01487 629 197
0.01488 629 197
0.01489 629 197
0.0149 629 198
0.01491 629 198
0.01492 629 198
0.01493 630 198
0.01494 631 198
0.01495 632 199
0.01496 633 199
0.01497 633 199
0.01498 633 199
0.01499 634 199
0.015 634 200
0.01501 634 200
0.01502 633 200
0.01503 634 200
0.01504 634 200
0.01505 636 200
0.01506 636 200
0.01507 636 200
0.01508 636 200
0.01509 637 200
0.0151 637 201
0.01511 637 201
0.01512 637 202
0.01513 638 203
0.01514 638 203
0.01515 639 203
0.01516 639 203
0.01517 639 203
0.01518 639 203
0.01519 639 203
0.0152 639 203
0.01521 640 203
0.01522 639 203
0.01523 639 203
0.01524 640 203
0.01525 641 203
0.01526 642 203
0.01527 642 203
0.01528 642 204
0.01529 642 204
0.0153 642 204
0.01531 643 204
0.01532 644 204
0.01533 645 204
0.01534 644 204
0.01535 644 204
0.01536 644 204
0.01537 645 204
0.01538 646 204
0.01539 646 204
0.0154 647 204
0.01541 647 206
0.01542 647 206
0.01543 647 207
0.01544 647 207
0.01545 648 207
0.01546 648 208
0.01547 648 209
0.01548 648 210
0.01549 649 211
0.0155 648 211
0.01551 649 211
