#Seconds Ca.Conc.az Ca.Pre
0.00123 1.23825269 661
0.00124 1.22826678 670
0.00125 1.21844065 679
0.00126 1.23624254 673
0.00127 1.22650835 680
0.00128 1.41974729 690
0.00129 1.43557467 686
0.0013 1.42453179 696
0.00131 1.45329276 699
0.00132 1.46850629 700
0.00133 1.45746489 714
0.00134 1.44658829 724
0.00135 1.55125545 725
0.00136 1.62893135 728
0.00137 1.61704134 721
0.00138 1.60532365 709
0.00139 1.59377456 709
0.0014 1.61947773 721
0.00141 1.60799207 718
0.00142 1.59666818 724
0.00143 1.58550267 725
0.00144 1.57449224 728
0.00145 1.86203704 725
0.00146 1.86113774 712
0.00147 1.84847694 722
0.00148 1.83598723 721
0.00149 1.82366517 725
0.0015 1.8115074 737
0.00151 1.79951066 733
0.00152 1.78767178 741
0.00153 1.90041991 750
0.00154 1.94427236 748
0.00155 1.94289473 749
0.00156 1.95262924 761
0.00157 1.94019211 759
0.00158 1.92791242 767
0.00159 1.91578718 779
0.0016 1.95789912 804
0.00161 2.02098781 806
0.00162 2.01919615 813
0.00163 2.00680844 826
0.00164 2.0051251 834
0.00165 2.09786613 845
0.00166 2.08522838 863
0.00167 2.07274198 890
0.00168 2.06040423 899
0.00169 2.04821249 907
0.0017 2.14815321 914
0.00171 2.13559091 921
0.00172 2.12317469 923
0.00173 2.110902 920
0.00174 2.09877038 921
0.00175 2.08677741 927
0.00176 2.07492072 925
0.00177 2.063198 920
0.00178 2.10022328 908
0.00179 2.21418636 884
0.0018 2.2403462 889
0.00181 2.2279686 876
0.00182 2.21572701 879
0.00183 2.20361922 873
0.00184 2.28570496 874
0.00185 2.2733498 881
0.00186 2.26112749 877
0.00187 2.24903589 876
0.00188 2.23707294 871
0.00189 2.22523657 845
0.0019 2.2135248 829
0.00191 2.25630445 823
0.00192 2.25356713 821
0.00193 2.31363112 804
0.00194 2.31954786 785
0.00195 2.37865744 764
0.00196 2.36652143 755
0.00197 2.3720796 749
0.00198 2.40380494 732
0.00199 2.4004227 721
0.002 2.50091866 706
0.00201 2.48847628 685
0.00202 2.48472511 675
0.00203 2.47248508 663
0.00204 2.47733309 648
0.00205 2.46524854 641
0.00206 2.45328131 618
0.00207 2.44142971 605
0.00208 2.42969207 596
0.00209 2.41806675 585
0.0021 2.40655215 573
0.00211 2.39514668 562
0.00212 2.41650429 555
0.00213 2.4051592 542
0.00214 2.39392013 528
0.00215 2.55988455 506
0.00216 2.54803324 492
0.00217 2.61604873 486
0.00218 2.60404851 468
0.00219 2.59215787 452
0.0022 2.62757733 434
0.00221 2.61568784 424
0.00222 2.60390546 415
0.00223 2.59222875 413
0.00224 2.5806563 402
0.00225 2.56918672 391
0.00226 2.55781864 381
0.00227 2.54655071 370
0.00228 2.53538163 364
0.00229 2.56965698 352
0.0023 2.71650861 349
0.00231 2.70474883 340
0.00232 2.72293077 339
0.00233 2.71124437 345
0.00234 2.69965786 338
0.00235 2.68816995 335
0.00236 2.6767794 336
0.00237 2.66548497 328
0.00238 2.65428545 325
0.00239 2.64317966 320
0.0024 2.63216641 319
0.00241 2.62124456 310
0.00242 2.61041297 305
0.00243 2.59967053 297
0.00244 2.58901614 297
0.00245 2.57844873 300
0.00246 2.56796723 290
0.00247 2.57158469 287
0.00248 2.56121539 290
0.00249 2.56483091 289
0.0025 2.55457159 284
0.00251 2.55128939 285
0.00252 2.54116522 281
0.00253 2.55848456 280
0.00254 2.55522572 281
0.00255 2.54520523 286
0.00256 2.53526302 279
0.00257 2.52539819 278
0.00258 2.54915128 274
0.00259 2.539309 278
0.0026 2.52954243 284
0.00261 2.52648188 292
0.00262 2.51683882 302
0.00263 2.50726909 320
0.00264 2.49777186 318
0.00265 2.48834631 315
0.00266 2.4920047 325
0.00267 2.48267135 330
0.00268 2.47340765 341
0.00269 2.48351475 350
0.0027 2.51918758 353
0.00271 2.52266467 361
0.00272 2.51339016 370
0.00273 2.50418361 373
0.00274 2.49504425 381
0.00275 2.48597136 392
0.00276 2.47696422 400
0.00277 2.48676658 406
0.00278 2.47782138 413
0.00279 2.4689403 418
0.0028 2.46012266 439
0.00281 2.45136777 458
0.00282 2.44267498 466
0.00283 2.43404362 474
0.00284 2.42547304 501
0.00285 2.42303538 518
0.00286 2.46297552 532
0.00287 2.45439373 538
0.00288 2.44587153 537
0.00289 2.4374083 545
0.0029 2.42900345 565
0.00291 2.42660391 571
0.00292 2.41829363 576
0.00293 2.41004006 584
0.00294 2.46659821 604
0.00295 2.45823686 624
0.00296 2.44993201 639
0.00297 2.49412973 661
0.00298 2.51479942 678
0.00299 2.55269614 682
0.003 2.57880194 689
0.00301 2.59323435 713
0.00302 2.58464748 728
0.00303 2.57611729 732
0.00304 2.57902967 742
0.00305 2.57057383 747
0.00306 2.56217326 757
0.00307 2.5651026 770
0.00308 2.59610933 780
0.00309 2.59890988 803
0.0031 2.5905263 815
0.00311 2.58219664 839
0.00312 2.64048727 848
0.00313 2.64863977 852
0.00314 2.65674034 873
0.00315 2.64830624 892
0.00316 2.66183362 907
0.00317 2.65343667 928
0.00318 2.64509253 944
0.00319 2.6368007 965
0.0032 2.6285607 990
0.00321 2.70124772 1022
0.00322 2.69285875 1031
0.00323 2.70059671 1038
0.00324 2.77773015 1066
0.00325 2.82243682 1094
0.00326 2.90403232 1115
0.00327 2.97454321 1143
0.00328 2.96547448 1174
0.00329 3.02484877 1184
0.0033 3.08910787 1192
0.00331 3.07977522 1223
0.00332 3.09656415 1228
0.00333 3.08726515 1243
0.00334 3.09874927 1280
0.00335 3.08949927 1311
0.00336 3.08030433 1356
0.00337 3.07116396 1385
0.00338 3.09280086 1451
0.00339 3.16536438 1489
0.0034 3.19677777 1524
0.00341 3.18740305 1572
0.00342 3.17808316 1628
0.00343 3.16881761 1696
0.00344 3.15960593 1731
0.00345 3.15044766 1774
0.00346 3.14134232 1825
0.00347 3.13228946 1864
0.00348 3.12328862 1898
0.00349 3.19864474 1937
0.0035 3.23401049 1976
0.00351 3.22479678 2010
0.00352 3.21563543 2047
0.00353 3.27516721 2088
0.00354 3.2854717 2129
0.00355 3.32497008 2169
0.00356 3.476064 2211
0.00357 3.54389528 2245
0.00358 3.64035443 2291
0.00359 3.7459182 2331
0.0036 3.7980118 2399
0.00361 3.80666817 2428
0.00362 3.84396299 2469
0.00363 3.87628446 2516
0.00364 3.9179379 2546
0.00365 3.92617083 2593
0.00366 3.93908757 2617
0.00367 3.95193392 2632
0.00368 3.94119497 2675
0.00369 3.96803703 2735
0.0037 4.00408935 2735
0.00371 4.10992331 2771
0.00372 4.15935797 2771
0.00373 4.16212703 2777
0.00374 4.21115774 2810
0.00375 4.24608105 2825
0.00376 4.27161252 2856
0.00377 4.31996266 2906
0.00378 4.30853419 2964
0.00379 4.30173262 2996
0.0038 4.33595805 3002
0.00381 4.44722841 3013
0.00382 4.4990167 3031
0.00383 4.48726992 3052
0.00384 4.50262713 3072
0.00385 4.49992285 3108
0.00386 4.53310283 3126
0.00387 4.54822256 3132
0.00388 4.71046642 3147
0.00389 4.71615406 3151
0.0039 4.73068812 3168
0.00391 4.74072139 3192
0.00392 4.78160954 3216
0.00393 4.78265435 3218
0.00394 4.79247933 3239
0.00395 4.82416266 3253
0.00396 4.82072154 3264
0.00397 4.87397185 3279
0.00398 4.96609189 3293
0.00399 4.99702248 3307
0.004 5.04077896 3308
0.00401 5.13179385 3328
0.00402 5.20943996 3382
0.00403 5.24375434 3410
0.00404 5.26076281 3442
0.00405 5.24777327 3467
0.00406 5.26468806 3517
0.00407 5.29427702 3540
0.00408 5.34493098 3586
0.00409 5.35302088 3624
0.0041 5.38217789 3666
0.00411 5.40277093 3715
0.00412 5.41066153 3777
0.00413 5.41432326 3835
0.00414 5.43468943 3901
0.00415 5.45495745 3953
0.00416 5.47512802 4007
0.00417 5.56160913 4031
0.00418 5.74704905 4070
0.00419 5.8242071 4100
0.0042 5.92160177 4144
0.00421 5.95686845 4181
0.00422 6.04118333 4206
0.00423 6.08827532 4254
0.00424 6.09840778 4235
0.00425 6.17772213 4254
0.00426 6.19978536 4282
0.00427 6.21769199 4313
0.00428 6.30830306 4351
0.00429 6.40252605 4404
0.0043 6.45203607 4438
0.00431 6.53745707 4493
0.00432 6.57841285 4517
0.00433 6.59119984 4546
0.00434 6.65178244 4568
0.00435 6.75187363 4615
0.00436 6.79196188 4618
0.00437 6.93880024 4661
0.00438 7.00198743 4682
0.00439 7.02546216 4714
0.0044 7.0094952 4763
0.00441 7.00929897 4761
0.00442 7.04042924 4774
0.00443 7.07141896 4776
0.00444 7.10616714 4811
0.00445 7.13298055 4855
0.00446 7.16743489 4889
0.00447 7.23658217 4902
0.00448 7.31701054 4925
0.00449 7.31613291 4933
0.0045 7.33448963 4945
0.00451 7.32973958 4935
0.00452 7.35181405 4963
0.00453 7.37379105 4955
0.00454 7.41854444 4975
0.00455 7.44027818 4972
0.00456 7.47330304 4995
0.00457 7.55920384 4979
0.00458 7.55781466 5003
0.00459 7.60545029 4996
0.0046 7.63406643 4999
0.00461 7.64003253 5013
0.00462 7.66844994 5014
0.00463 7.65562551 5043
0.00464 7.80324817 5061
0.00465 7.86835145 5099
0.00466 8.00002791 5111
0.00467 8.01254587 5123
0.00468 8.05459563 5146
0.00469 8.13705911 5159
0.0047 8.18971228 5195
0.00471 8.17599897 5219
0.00472 8.21367925 5244
0.00473 8.22558673 5265
0.00474 8.24474666 5314
0.00475 8.24196395 5342
0.00476 8.25737297 5372
0.00477 8.30537284 5403
0.00478 8.32420552 5445
0.00479 8.38993163 5470
0.0048 8.466201 5487
0.00481 8.51696576 5512
0.00482 8.55674764 5541
0.00483 8.59278148 5564
0.00484 8.64297006 5601
0.00485 8.76075384 5631
0.00486 8.83175741 5669
0.00487 8.8811461 5711
0.00488 8.92323919 5740
0.00489 9.06426177 5775
0.0049 9.11993783 5810
0.00491 9.13308796 5836
0.00492 9.25171755 5876
0.00493 9.29614269 5913
0.00494 9.30885628 5946
0.00495 9.39144737 5973
0.00496 9.49115241 5978
0.00497 9.60786808 6019
0.00498 9.61637822 6042
0.00499 9.60057534 6070
0.005 9.61945045 6112
0.00501 9.6520685 6163
0.00502 9.66042278 6214
0.00503 9.71003385 6261
0.00504 9.87277029 6308
0.00505 9.91148277 6342
0.00506 9.94320136 6387
0.00507 10.005518 6393
0.00508 10.0539615 6437
0.00509 10.1294168 6464
0.0051 10.2486931 6483
0.00511 10.3133111 6509
0.00512 10.4554247 6530
0.00513 10.4519126 6552
0.00514 10.4551485 6602
0.00515 10.4650932 6640
0.00516 10.5219573 6692
0.00517 10.514996 6693
0.00518 10.5481559 6726
0.00519 10.6045314 6760
0.0052 10.6573617 6785
0.00521 10.6601598 6827
0.00522 10.7259434 6855
0.00523 10.745146 6921
0.00524 10.8072134 6963
0.00525 10.8591545 6997
0.00526 10.9273499 7038
0.00527 10.9361721 7069
0.00528 10.941683 7119
0.00529 11.0387812 7150
0.0053 11.1224508 7193
0.00531 11.1666925 7251
0.00532 11.1945015 7308
0.00533 11.2254534 7343
0.00534 11.3373164 7394
0.00535 11.3549455 7452
0.00536 11.3499059 7483
0.00537 11.3609999 7524
0.00538 11.4460434 7558
0.00539 11.5757256 7599
0.0054 11.7113377 7651
0.00541 11.6992875 7677
0.00542 11.7383738 7711
0.00543 11.7805035 7742
0.00544 11.908379 7759
0.00545 11.9341638 7810
0.00546 12.0391004 7839
0.00547 12.0329114 7873
0.00548 12.0172701 7919
0.00549 12.0142959 7952
0.0055 12.0428005 7978
0.00551 12.1120358 8004
0.00552 12.1496663 8038
0.00553 12.2247174 8067
0.00554 12.24014 8103
0.00555 12.2835732 8106
0.00556 12.34864 8085
0.00557 12.3730788 8075
0.00558 12.4501587 8086
0.00559 12.4681363 8103
0.0056 12.569496 8113
0.00561 12.6488987 8118
0.00562 12.7557353 8140
0.00563 12.8498958 8149
0.00564 12.9467911 8160
0.00565 13.0954188 8196
0.00566 13.1945957 8218
0.00567 13.2781606 8241
0.00568 13.3979962 8259
0.00569 13.4565761 8283
0.0057 13.5179869 8294
0.00571 13.5337165 8299
0.00572 13.6280611 8306
0.00573 13.6526052 8303
0.00574 13.7042008 8324
0.00575 13.7435771 8337
0.00576 13.7978404 8358
0.00577 13.8729124 8406
0.00578 13.9656908 8430
0.00579 13.9624948 8471
0.0058 14.0160064 8486
0.00581 14.0157136 8501
0.00582 14.0748975 8522
0.00583 14.0774734 8568
0.00584 14.127458 8588
0.00585 14.1595205 8620
0.00586 14.2712176 8689
0.00587 14.420864 8691
0.00588 14.4375468 8740
0.00589 14.427727 8779
0.0059 14.4824766 8833
0.00591 14.5604688 8887
0.00592 14.5563383 8932
0.00593 14.549303 8985
0.00594 14.5452052 9056
0.00595 14.61675 9095
0.00596 14.6444959 9156
0.00597 14.6982405 9199
0.00598 14.6939209 9237
0.00599 14.7329566 9287
0.006 14.8468608 9326
0.00601 14.9747848 9359
0.00602 14.9930345 9372
0.00603 15.0054833 9423
0.00604 15.0064289 9433
0.00605 15.1103576 9465
0.00606 15.1739592 9490
0.00607 15.2459051 9521
0.00608 15.3005347 9562
0.00609 15.3720366 9580
0.0061 15.3922329 9638
0.00611 15.4095306 9681
0.00612 15.5229239 9714
0.00613 15.6133601 9739
0.00614 15.6217567 9775
0.00615 15.7089239 9792
0.00616 15.694661 9809
0.00617 15.702885 9843
0.00618 15.7418884 9852
0.00619 15.7444175 9865
0.0062 15.8837227 9911
0.00621 15.991922 9930
0.00622 16.0413401 9945
0.00623 16.0878215 9981
0.00624 16.1397011 10008
0.00625 16.1692612 10046
0.00626 16.1738441 10082
0.00627 16.2004951 10121
0.00628 16.2215494 10133
0.00629 16.215021 10153
0.0063 16.2167549 10184
0.00631 16.2157405 10197
0.00632 16.2585455 10225
0.00633 16.312152 10250
0.00634 16.35194 10270
0.00635 16.4134073 10300
0.00636 16.4855664 10318
0.00637 16.5085927 10320
0.00638 16.6292061 10317
0.00639 16.7006887 10342
0.0064 16.7746523 10357
0.00641 16.9104865 10393
0.00642 16.924584 10416
0.00643 16.9547877 10439
0.00644 16.9553352 10459
0.00645 17.0095474 10462
0.00646 17.1359291 10493
0.00647 17.1763195 10509
0.00648 17.3073956 10553
0.00649 17.4007328 10555
0.0065 17.3926012 10580
0.00651 17.4855208 10577
0.00652 17.5648829 10604
0.00653 17.6440019 10645
0.00654 17.7043542 10680
0.00655 17.7565951 10695
0.00656 17.8245068 10714
0.00657 17.8316226 10735
0.00658 17.8597593 10762
0.00659 17.950842 10795
0.0066 17.9892021 10809
0.00661 18.0274461 10817
0.00662 18.0891042 10831
0.00663 18.1584078 10851
0.00664 18.1649457 10877
0.00665 18.2703634 10907
0.00666 18.3442801 10913
0.00667 18.5347416 10955
0.00668 18.6805871 10993
0.00669 18.7276886 11000
0.0067 18.8082309 11034
0.00671 18.849843 11070
0.00672 18.8990578 11091
0.00673 19.0021316 11118
0.00674 19.0150244 11143
0.00675 19.0432632 11171
0.00676 19.0893404 11223
0.00677 19.132725 11236
0.00678 19.1402436 11243
0.00679 19.1706807 11276
0.0068 19.185757 11314
0.00681 19.3100722 11340
0.00682 19.362966 11357
0.00683 19.4461133 11370
0.00684 19.5011839 11390
0.00685 19.5308274 11440
0.00686 19.6259811 11459
0.00687 19.6427603 11485
0.00688 19.722381 11492
0.00689 19.7892108 11500
0.0069 19.8483219 11542
0.00691 19.9673744 11584
0.00692 19.9935434 11606
0.00693 19.9796774 11647
0.00694 19.9758269 11672
0.00695 20.0392248 11681
0.00696 20.0477332 11715
0.00697 20.0587003 11749
0.00698 20.0795543 11771
0.00699 20.1102528 11785
0.007 20.1903132 11819
0.00701 20.2429866 11854
0.00702 20.2412703 11851
0.00703 20.3675794 11887
0.00704 20.3829001 11898
0.00705 20.5061951 11925
0.00706 20.558048 11941
0.00707 20.5705863 11977
0.00708 20.5586436 11991
0.00709 20.5906744 12035
0.0071 20.6055514 12054
0.00711 20.6349919 12090
0.00712 20.7153968 12107
0.00713 20.7033348 12155
0.00714 20.7640267 12175
0.00715 20.8681199 12182
0.00716 20.9380811 12217
0.00717 20.9837085 12243
0.00718 21.0171563 12282
0.00719 21.0264395 12325
0.0072 21.0717541 12348
0.00721 21.1625519 12387
0.00722 21.2411125 12436
0.00723 21.2260963 12459
0.00724 21.2230743 12472
0.00725 21.329873 12513
0.00726 21.4220739 12538
0.00727 21.4473627 12578
0.00728 21.4939785 12646
0.00729 21.5167251 12672
0.0073 21.5157007 12698
0.00731 21.5691346 12729
0.00732 21.6744392 12766
0.00733 21.7015379 12812
0.00734 21.7238468 12860
0.00735 21.8096732 12907
0.00736 21.8599931 12959
0.00737 21.959492 12992
0.00738 22.0446502 13036
0.00739 22.0710278 13068
0.0074 22.1979042 13109
0.00741 22.2099898 13148
0.00742 22.2663609 13169
0.00743 22.3179215 13213
0.00744 22.3367758 13260
0.00745 22.3277018 13331
0.00746 22.3232922 13398
0.00747 22.3397467 13448
0.00748 22.4024337 13484
0.00749 22.3863883 13568
0.0075 22.4857683 13627
0.00751 22.5710562 13679
0.00752 22.6215945 13715
0.00753 22.653611 13767
0.00754 22.7360415 13834
0.00755 22.7746987 13872
0.00756 22.7789135 13919
0.00757 22.8311297 13969
0.00758 22.8398256 14031
0.00759 22.8872634 14068
0.0076 22.9345764 14132
0.00761 22.9794908 14182
0.00762 23.051543 14227
0.00763 23.1166013 14263
0.00764 23.1588357 14305
0.00765 23.2213213 14352
0.00766 23.344649 14407
0.00767 23.4473465 14462
0.00768 23.5092123 14478
0.00769 23.6001755 14517
0.0077 23.6909025 14551
0.00771 23.7140502 14565
0.00772 23.8492324 14602
0.00773 23.9303291 14631
0.00774 23.9732026 14664
0.00775 23.9936333 14689
0.00776 24.0207023 14718
0.00777 24.063294 14729
0.00778 24.1725142 14767
0.00779 24.2148016 14775
0.0078 24.2991396 14791
0.00781 24.3322924 14826
0.00782 24.391919 14849
0.00783 24.4248686 14869
0.00784 24.5040932 14900
0.00785 24.5213826 14922
0.00786 24.5672535 14958
0.00787 24.6108086 14986
0.00788 24.6674314 15020
0.00789 24.7195235 15061
0.0079 24.7495757 15089
0.00791 24.8758256 15134
0.00792 25.0039419 15158
0.00793 25.1404653 15177
0.00794 25.2679256 15204
0.00795 25.3275774 15239
0.00796 25.3870792 15302
0.00797 25.3986573 15335
0.00798 25.4102063 15362
0.00799 25.4585507 15404
0.008 25.5284085 15476
0.00801 25.557038 15514
0.00802 25.6114926 15553
0.00803 25.6442581 15582
0.00804 25.6855527 15633
0.00805 25.7374947 15680
0.00806 25.804339 15712
0.00807 25.8517158 15745
0.00808 25.9289633 15769
0.00809 25.9503966 15808
0.0081 25.9995542 15853
0.00811 26.1424902 15884
0.00812 26.2403136 15893
0.00813 26.4102767 15948
0.00814 26.4586278 15981
0.00815 26.481377 16021
0.00816 26.4934654 16066
0.00817 26.581787 16127
0.00818 26.6825875 16181
0.00819 26.7831418 16215
0.0082 26.8137992 16251
0.00821 26.8190848 16292
0.00822 26.9570055 16329
0.00823 27.0315021 16348
0.00824 27.1919348 16376
0.00825 27.2638682 16386
0.00826 27.3440087 16434
0.00827 27.4616257 16448
0.00828 27.5329728 16474
0.00829 27.5999722 16500
0.0083 27.6647249 16517
0.00831 27.683502 16536
0.00832 27.7375977 16563
0.00833 27.8518172 16580
0.00834 27.8723777 16612
0.00835 27.9198345 16621
0.00836 27.9671778 16658
0.00837 28.0309503 16696
0.00838 28.1234851 16710
0.00839 28.162165 16730
0.0084 28.2151756 16782
0.00841 28.2845237 16804
0.00842 28.2961529 16845
0.00843 28.3672935 16845
0.00844 28.4956835 16850
0.00845 28.5029251 16869
0.00846 28.5551569 16905
0.00847 28.5807015 16948
0.00848 28.6633329 16975
0.00849 28.7009213 17006
0.0085 28.7547106 17003
0.00851 28.7453265 17014
0.00852 28.7583097 17055
0.00853 28.8361906 17063
0.00854 28.8753831 17063
0.00855 28.8881687 17038
0.00856 28.9292308 17047
0.00857 29.0105878 17044
0.00858 29.1119269 17065
0.00859 29.1445258 17056
0.0086 29.1388117 17044
0.00861 29.175324 17057
0.00862 29.2880486 17072
0.00863 29.4606768 17052
0.00864 29.592842 17077
0.00865 29.6266597 17099
0.00866 29.7003701 17097
0.00867 29.7798993 17091
0.00868 29.8233543 17097
0.00869 29.8587427 17089
0.0087 29.8303904 17081
0.00871 29.8378705 17096
0.00872 29.8889988 17093
0.00873 29.878552 17115
0.00874 29.9532798 17139
0.00875 30.0219028 17119
0.00876 30.0271459 17122
0.00877 30.1744673 17126
0.00878 30.2820285 17128
0.00879 30.2987717 17141
0.0088 30.4098807 17138
0.00881 30.4794827 17144
0.00882 30.5018318 17150
0.00883 30.5339307 17128
0.00884 30.6423131 17143
0.00885 30.7172048 17160
0.00886 30.7489519 17199
0.00887 30.7377004 17208
0.00888 30.7790981 17221
0.00889 30.888542 17238
0.0089 30.9296771 17286
0.00891 31.0484187 17327
0.00892 31.1668941 17365
0.00893 31.234713 17389
0.00894 31.2946364 17436
0.00895 31.4163071 17465
0.00896 31.4797573 17487
0.00897 31.5662198 17529
0.00898 31.5869606 17556
0.00899 31.6076552 17570
0.009 31.6513804 17599
0.00901 31.7007713 17603
0.00902 31.7865094 17605
0.00903 31.820308 17647
0.00904 31.8540318 17673
0.00905 31.878119 17708
0.00906 31.8563056 17709
0.00907 31.8746125 17738
0.00908 31.9367195 17775
0.00909 32.0101138 17836
0.0091 32.0966602 17876
0.00911 32.1963153 17909
0.00912 32.2521039 17931
0.00913 32.2793353 17957
0.00914 32.3235495 17992
0.00915 32.3468603 18025
0.00916 32.3814569 18046
0.00917 32.4178655 18080
0.00918 32.4843601 18115
0.00919 32.5412936 18143
0.0092 32.5886971 18212
0.00921 32.5890178 18252
0.00922 32.6531612 18279
0.00923 32.7077899 18324
0.00924 32.7360771 18385
0.00925 32.7362371 18424
0.00926 32.8429325 18435
0.00927 32.9381955 18498
0.00928 33.009008 18543
0.00929 33.0573118 18585
0.0093 33.140871 18625
0.00931 33.2558538 18662
0.00932 33.3594478 18690
0.00933 33.4164441 18709
0.00934 33.4232863 18731
0.00935 33.4227096 18754
0.00936 33.4332285 18762
0.00937 33.4566548 18793
0.00938 33.5335402 18839
0.00939 33.5586529 18894
0.0094 33.6186953 18928
0.00941 33.67861 18976
0.00942 33.7328856 19013
0.00943 33.7797047 19062
0.00944 33.8154241 19106
0.00945 33.8583938 19152
0.00946 33.8738297 19193
0.00947 33.9605094 19236
0.00948 33.9575483 19262
0.00949 33.9874208 19310
0.0095 34.0609545 19349
0.00951 34.1925708 19420
0.00952 34.2530084 19452
0.00953 34.3242158 19486
0.00954 34.3535474 19540
0.00955 34.4679954 19575
0.00956 34.5206505 19597
0.00957 34.5225574 19646
0.00958 34.5389132 19682
0.00959 34.5768917 19730
0.0096 34.5607055 19778
0.00961 34.6147911 19825
0.00962 34.7227375 19882
0.00963 34.7370033 19916
0.00964 34.7709886 19961
0.00965 34.7726202 19984
0.00966 34.7903734 19992
0.00967 34.8331471 20024
0.00968 34.9580783 20049
0.00969 34.9952323 20063
0.0097 35.0091143 20098
0.00971 35.02475 20164
0.00972 35.056379 20225
0.00973 35.0915005 20278
0.00974 35.0750186 20322
0.00975 35.1064987 20374
0.00976 35.1521006 20409
0.00977 35.1639511 20446
0.00978 35.2324068 20507
0.00979 35.3130977 20543
0.0098 35.3229815 20605
0.00981 35.4210582 20643
0.00982 35.4907357 20689
0.00983 35.5743568 20758
0.00984 35.5698639 20800
0.00985 35.7006765 20841
0.00986 35.7645218 20891
0.00987 35.8475266 20949
0.00988 35.9496328 20981
0.00989 35.9465331 21003
0.0099 35.9626701 21037
0.00991 36.0102108 21053
0.00992 36.153614 21093
0.00993 36.2339825 21139
0.00994 36.2515066 21195
0.00995 36.295087 21232
0.00996 36.3559568 21270
0.00997 36.3889294 21299
0.00998 36.3871517 21368
0.00999 36.4685362 21420
0.01 36.5687961 21464
0.01001 36.6256304 21519
0.01002 36.6426237 21571
0.01003 36.6923688 21622
0.01004 36.7592533 21687
0.01005 36.8501145 21724
0.01006 36.9666012 21756
0.01007 37.0037961 21822
0.01008 37.0340491 21902
0.01009 37.0848258 21953
0.0101 37.096089 22015
0.01011 37.1381443 22045
0.01012 37.1749859 22094
0.01013 37.1758756 22124
0.01014 37.2074868 22165
0.01015 37.2543821 22217
0.01016 37.3574001 22227
0.01017 37.4091612 22251
0.01018 37.4863227 22300
0.01019 37.5446496 22355
0.0102 37.5943781 22393
0.01021 37.6372286 22436
0.01022 37.7121714 22460
0.01023 37.793735 22483
0.01024 37.8464064 22516
0.01025 37.8972864 22569
0.01026 37.9143297 22614
0.01027 38.0189721 22660
0.01028 38.081321 22723
0.01029 38.1738241 22753
0.0103 38.202295 22782
0.01031 38.2961799 22841
0.01032 38.4452263 22894
0.01033 38.5252908 22920
0.01034 38.5968312 22936
