#Seconds h0m0 h0m1 h0m2 h1m0 h1m1 h1m2 h2m0 h2m1 h2m2
0.00123 13855 3566 272 5909 1536 113 628 167 14
0.00124 13845 3571 274 5902 1546 113 628 167 14
0.00125 13834 3576 279 5894 1554 113 627 169 14
0.00126 13818 3588 281 5890 1559 114 627 169 14
0.00127 13813 3588 285 5890 1559 115 626 170 14
0.00128 13803 3596 286 5890 1560 115 625 171 14
0.00129 13792 3603 286 5888 1566 115 624 172 14
0.0013 13781 3613 287 5888 1566 115 624 172 14
0.00131 13773 3620 289 5879 1574 115 624 172 14
0.00132 13759 3629 292 5878 1576 115 626 171 14
0.00133 13746 3640 292 5874 1580 117 626 171 14
0.00134 13736 3648 295 5867 1585 118 625 172 14
0.00135 13726 3649 301 5866 1587 119 626 172 14
0.00136 13714 3658 304 5857 1596 118 625 174 14
0.00137 13698 3668 306 5854 1602 118 626 174 14
0.00138 13682 3680 307 5849 1608 120 626 174 14
0.00139 13664 3697 306 5846 1612 121 626 173 15
0.0014 13654 3702 309 5843 1616 122 625 173 16
0.00141 13646 3710 310 5834 1624 122 623 175 16
0.00142 13634 3718 312 5833 1626 123 623 175 16
0.00143 13621 3727 315 5828 1631 123 624 175 16
0.00144 13613 3729 319 5827 1633 124 624 175 16
0.00145 13600 3736 321 5827 1634 127 624 175 16
0.00146 13585 3746 322 5828 1634 129 624 176 16
0.00147 13579 3749 322 5825 1638 130 625 176 16
0.00148 13568 3756 322 5823 1638 135 625 176 17
0.00149 13559 3760 324 5820 1643 135 624 178 17
0.0015 13551 3763 329 5813 1646 136 627 178 17
0.00151 13535 3774 332 5806 1652 138 627 179 17
0.00152 13531 3775 332 5803 1656 137 626 182 18
0.00153 13518 3782 335 5804 1657 138 626 182 18
0.00154 13506 3784 344 5800 1658 142 626 182 18
0.00155 13489 3793 346 5793 1669 144 626 182 18
0.00156 13478 3800 349 5789 1673 145 626 182 18
0.00157 13465 3808 350 5787 1677 147 626 182 18
0.00158 13456 3811 355 5780 1684 147 627 182 18
0.00159 13447 3814 359 5771 1695 147 627 182 18
0.0016 13440 3819 361 5768 1698 147 627 181 19
0.00161 13424 3832 363 5762 1702 150 627 181 19
0.00162 13412 3837 368 5754 1712 150 626 182 19
0.00163 13399 3842 373 5751 1716 152 626 182 19
0.00164 13390 3849 375 5743 1721 155 624 184 19
0.00165 13379 3857 379 5739 1720 158 623 186 19
0.00166 13365 3869 378 5742 1720 158 622 186 20
0.00167 13357 3876 377 5740 1723 159 622 186 20
0.00168 13344 3886 377 5737 1727 161 622 186 20
0.00169 13327 3899 377 5735 1732 161 622 187 20
0.0017 13315 3906 379 5733 1736 162 622 187 20
0.00171 13306 3912 380 5729 1739 164 623 187 20
0.00172 13297 3916 384 5725 1744 164 623 187 20
0.00173 13289 3916 386 5719 1752 168 623 187 20
0.00174 13279 3924 387 5714 1755 170 622 188 21
0.00175 13268 3929 390 5713 1759 170 623 187 21
0.00176 13259 3935 392 5705 1766 172 623 187 21
0.00177 13247 3944 395 5697 1774 171 622 188 22
0.00178 13231 3952 400 5693 1780 172 622 188 22
0.00179 13208 3964 408 5692 1782 173 622 189 22
0.0018 13204 3964 411 5690 1782 176 622 189 22
0.00181 13188 3969 419 5685 1785 180 622 190 22
0.00182 13176 3976 421 5682 1790 180 621 190 24
0.00183 13163 3986 423 5675 1795 183 620 189 26
0.00184 13139 4004 424 5676 1799 183 620 189 26
0.00185 13130 4006 427 5675 1802 184 618 192 26
0.00186 13116 4017 430 5673 1799 188 618 193 26
0.00187 13099 4032 431 5672 1800 189 618 193 26
0.00188 13088 4040 433 5664 1807 190 618 192 28
0.00189 13070 4052 437 5657 1813 192 617 194 28
0.0019 13060 4057 441 5650 1818 195 616 195 28
0.00191 13052 4065 442 5643 1820 199 614 197 28
0.00192 13037 4075 444 5644 1822 199 615 195 29
0.00193 13022 4086 448 5638 1828 199 615 195 29
0.00194 13011 4090 453 5634 1832 201 615 195 29
0.00195 12996 4099 458 5631 1833 203 614 197 29
0.00196 12987 4103 461 5629 1835 205 614 197 29
0.00197 12981 4105 463 5625 1840 206 614 197 29
0.00198 12977 4104 468 5621 1840 209 613 197 31
0.00199 12968 4111 470 5618 1840 211 612 197 33
0.002 12962 4113 473 5610 1850 210 611 197 34
0.00201 12947 4120 478 5605 1856 210 611 199 34
0.00202 12940 4123 482 5599 1861 211 611 199 34
0.00203 12926 4133 485 5596 1865 211 611 199 34
0.00204 12919 4135 488 5593 1868 211 612 200 34
0.00205 12913 4134 492 5594 1870 212 611 200 34
0.00206 12905 4137 494 5584 1883 213 611 199 34
0.00207 12893 4145 497 5585 1884 212 611 199 34
0.00208 12889 4147 496 5579 1892 212 612 199 34
0.00209 12880 4155 496 5577 1894 213 612 198 35
0.0021 12874 4163 496 5571 1897 214 610 200 35
0.00211 12869 4166 496 5567 1901 215 611 199 36
0.00212 12861 4173 495 5565 1903 217 611 199 36
0.00213 12853 4176 495 5566 1906 218 610 200 36
0.00214 12848 4174 500 5565 1907 219 611 200 36
0.00215 12842 4178 501 5558 1909 223 613 200 36
0.00216 12830 4188 503 5555 1911 224 613 200 36
0.00217 12826 4188 505 5556 1911 225 614 199 36
0.00218 12813 4195 509 5558 1910 226 614 199 36
0.00219 12804 4198 513 5556 1914 226 614 199 36
0.0022 12794 4205 514 5552 1919 227 614 198 37
0.00221 12785 4214 514 5550 1921 227 613 199 37
0.00222 12780 4216 518 5546 1923 228 612 200 37
0.00223 12779 4217 517 5545 1924 229 612 199 38
0.00224 12774 4223 517 5536 1932 229 612 199 38
0.00225 12766 4230 517 5536 1933 229 612 198 39
0.00226 12757 4238 518 5534 1935 229 612 198 39
0.00227 12754 4236 522 5532 1937 229 613 198 39
0.00228 12752 4239 522 5526 1941 229 614 197 40
0.00229 12742 4244 525 5527 1941 230 614 196 41
0.0023 12740 4246 525 5523 1945 230 614 196 41
0.00231 12736 4246 528 5523 1943 233 614 196 41
0.00232 12736 4245 529 5520 1946 233 614 196 41
0.00233 12735 4245 529 5521 1946 233 614 196 41
0.00234 12729 4249 529 5519 1949 234 615 195 41
0.00235 12728 4247 532 5516 1952 234 615 195 41
0.00236 12727 4247 533 5516 1951 235 615 195 41
0.00237 12724 4246 537 5515 1951 235 614 197 41
0.00238 12722 4246 537 5516 1952 235 614 197 41
0.00239 12719 4247 538 5514 1956 234 614 197 41
0.0024 12718 4246 541 5515 1953 235 614 197 41
0.00241 12715 4244 543 5515 1953 238 613 198 41
0.00242 12710 4248 543 5512 1957 238 613 198 41
0.00243 12701 4255 543 5509 1959 239 614 199 41
0.00244 12697 4258 543 5511 1955 242 614 199 41
0.00245 12694 4261 543 5510 1955 243 614 199 41
0.00246 12688 4263 544 5510 1955 245 615 199 41
0.00247 12686 4264 543 5506 1960 246 615 199 41
0.00248 12683 4264 544 5507 1960 246 615 200 41
0.00249 12682 4263 546 5507 1959 247 615 200 41
0.0025 12680 4260 549 5501 1966 248 616 199 41
0.00251 12678 4259 549 5504 1966 248 616 199 41
0.00252 12676 4257 551 5502 1970 248 616 199 41
0.00253 12669 4263 552 5503 1967 249 616 200 41
0.00254 12664 4268 551 5502 1969 249 616 200 41
0.00255 12661 4270 551 5504 1968 249 616 200 41
0.00256 12655 4275 551 5502 1971 249 615 201 41
0.00257 12649 4276 554 5500 1975 249 615 201 41
0.00258 12642 4276 557 5502 1975 250 615 202 41
0.00259 12636 4281 556 5501 1978 250 614 203 41
0.0026 12631 4286 556 5502 1978 249 614 203 41
0.00261 12629 4287 557 5501 1977 250 614 204 41
0.00262 12628 4286 557 5500 1980 250 615 203 41
0.00263 12631 4284 557 5497 1982 250 615 203 41
0.00264 12626 4289 558 5496 1982 250 615 202 42
0.00265 12621 4290 560 5495 1982 253 616 200 43
0.00266 12617 4292 561 5495 1983 252 615 201 44
0.00267 12610 4296 562 5495 1983 253 616 201 44
0.00268 12609 4296 563 5494 1982 255 616 200 45
0.00269 12610 4294 564 5492 1983 256 616 200 45
0.0027 12607 4295 565 5493 1982 256 617 200 45
0.00271 12605 4295 564 5492 1983 258 617 201 45
0.00272 12599 4301 562 5492 1983 260 617 202 44
0.00273 12593 4303 564 5490 1987 260 617 202 44
0.00274 12588 4308 564 5489 1985 263 618 201 44
0.00275 12581 4312 565 5489 1987 263 618 201 44
0.00276 12574 4318 565 5487 1988 264 619 201 44
0.00277 12572 4317 566 5484 1988 267 620 201 45
0.00278 12568 4319 567 5479 1994 267 620 201 45
0.00279 12558 4329 567 5476 1996 267 621 201 45
0.0028 12552 4335 566 5474 1999 267 621 201 45
0.00281 12554 4331 565 5472 2003 268 620 203 44
0.00282 12548 4331 569 5471 2006 268 620 203 44
0.00283 12544 4328 573 5473 2007 268 619 204 44
0.00284 12540 4330 573 5471 2008 270 620 203 45
0.00285 12533 4337 573 5469 2009 271 620 203 45
0.00286 12526 4339 577 5468 2010 272 620 203 45
0.00287 12523 4342 578 5466 2008 275 618 205 45
0.00288 12516 4345 580 5465 2010 275 618 206 45
0.00289 12511 4347 582 5465 2009 277 618 206 45
0.0029 12504 4353 582 5463 2012 277 619 205 45
0.00291 12495 4357 584 5461 2017 277 620 204 45
0.00292 12493 4353 590 5457 2019 279 620 203 46
0.00293 12487 4354 593 5453 2020 283 621 203 46
0.00294 12480 4359 595 5452 2020 284 621 203 46
0.00295 12473 4361 598 5447 2028 283 620 204 46
0.00296 12468 4364 600 5443 2030 284 621 204 46
0.00297 12460 4372 599 5438 2034 286 621 203 47
0.00298 12458 4367 604 5440 2030 290 622 202 47
0.00299 12442 4376 605 5440 2034 291 623 202 47
0.003 12435 4375 611 5438 2035 293 623 203 47
0.00301 12433 4375 612 5430 2040 295 623 205 47
0.00302 12420 4383 613 5429 2046 295 621 204 49
0.00303 12413 4385 616 5422 2051 298 620 206 49
0.00304 12404 4394 617 5421 2049 300 620 206 49
0.00305 12399 4391 623 5417 2056 298 619 207 50
0.00306 12392 4394 625 5413 2060 300 619 207 50
0.00307 12385 4395 630 5413 2059 301 619 208 50
0.00308 12373 4400 635 5407 2066 301 618 210 50
0.00309 12366 4403 636 5402 2070 304 617 212 50
0.0031 12363 4407 636 5396 2072 305 618 211 52
0.00311 12356 4408 639 5395 2074 306 618 212 52
0.00312 12345 4416 639 5390 2077 312 617 212 52
0.00313 12331 4424 640 5383 2083 318 617 212 52
0.00314 12326 4428 640 5376 2088 321 616 213 52
0.00315 12317 4429 646 5372 2090 325 616 213 52
0.00316 12305 4435 650 5369 2092 328 617 212 52
0.00317 12298 4435 655 5367 2091 332 618 212 52
0.00318 12290 4433 665 5361 2092 334 615 218 52
0.00319 12279 4440 666 5362 2093 335 614 219 52
0.0032 12278 4438 668 5353 2100 337 614 220 52
0.00321 12262 4451 669 5349 2102 339 615 220 53
0.00322 12249 4458 673 5344 2103 345 614 221 53
0.00323 12237 4458 681 5341 2107 348 614 221 53
0.00324 12229 4460 686 5336 2106 353 614 219 57
0.00325 12213 4473 686 5333 2108 358 614 218 57
0.00326 12205 4474 689 5331 2110 362 613 218 58
0.00327 12190 4477 694 5334 2107 369 611 220 58
0.00328 12175 4479 699 5337 2108 372 612 220 58
0.00329 12163 4483 707 5330 2112 374 612 221 58
0.0033 12149 4489 714 5321 2118 376 612 221 60
0.00331 12137 4485 723 5314 2127 378 612 222 62
0.00332 12129 4479 735 5305 2138 378 610 223 63
0.00333 12119 4480 740 5299 2140 385 610 223 64
0.00334 12111 4484 744 5291 2145 388 610 223 64
0.00335 12103 4483 749 5285 2150 393 610 223 64
0.00336 12092 4487 752 5278 2158 396 609 224 64
0.00337 12079 4489 758 5271 2162 402 607 227 65
0.00338 12067 4494 761 5270 2160 409 606 229 64
0.00339 12059 4495 764 5265 2161 414 607 230 65
0.0034 12056 4486 773 5261 2154 425 606 231 68
0.00341 12038 4493 776 5263 2154 430 607 230 69
0.00342 12030 4494 781 5257 2153 438 607 229 71
0.00343 12015 4500 784 5255 2153 445 607 230 71
0.00344 11995 4506 790 5249 2161 449 606 232 72
0.00345 11981 4512 791 5246 2157 460 605 235 73
0.00346 11965 4520 796 5242 2157 466 604 237 73
0.00347 11947 4522 809 5232 2163 471 602 241 73
0.00348 11931 4525 819 5227 2160 479 603 242 74
0.00349 11918 4527 827 5223 2155 491 601 243 75
0.0035 11899 4533 834 5216 2164 494 599 245 76
0.00351 11886 4534 839 5211 2164 503 598 248 77
0.00352 11864 4541 849 5199 2180 503 597 248 79
0.00353 11850 4537 863 5191 2184 509 597 250 79
0.00354 11832 4546 865 5185 2186 517 597 250 82
0.00355 11811 4556 871 5179 2191 521 598 246 87
0.00356 11791 4560 875 5174 2202 524 599 245 90
0.00357 11771 4568 879 5169 2207 529 600 245 92
0.00358 11745 4584 883 5159 2213 536 599 248 93
0.00359 11727 4589 892 5152 2217 541 596 253 93
0.0036 11713 4592 896 5147 2222 548 595 253 94
0.00361 11693 4594 904 5142 2224 559 595 255 94
0.00362 11672 4601 911 5136 2230 565 593 257 95
0.00363 11655 4604 916 5125 2237 574 592 261 96
0.00364 11634 4608 927 5117 2239 583 593 261 98
0.00365 11622 4612 930 5112 2242 588 592 261 101
0.00366 11601 4624 938 5102 2242 596 592 263 102
0.00367 11580 4633 946 5089 2249 602 588 267 106
0.00368 11559 4636 955 5077 2261 610 588 268 106
0.00369 11543 4636 966 5065 2272 612 588 271 107
0.0037 11523 4627 985 5055 2282 619 588 272 109
0.00371 11504 4635 993 5049 2286 622 588 272 111
0.00372 11477 4642 1004 5050 2284 629 588 272 114
0.00373 11447 4647 1019 5049 2287 633 588 274 116
0.00374 11431 4641 1036 5042 2290 641 588 273 118
0.00375 11411 4637 1053 5032 2298 649 587 274 119
0.00376 11384 4650 1062 5022 2304 655 586 275 122
0.00377 11365 4652 1070 5015 2310 662 586 276 124
0.00378 11351 4645 1083 5007 2320 667 585 276 126
0.00379 11331 4652 1092 5001 2324 668 583 281 128
0.0038 11304 4660 1102 4993 2327 679 584 282 129
0.00381 11274 4666 1114 4985 2335 691 582 282 131
0.00382 11257 4664 1128 4971 2346 696 584 280 134
0.00383 11231 4674 1131 4963 2353 707 581 284 136
0.00384 11199 4692 1135 4958 2356 716 580 286 138
0.00385 11178 4695 1148 4953 2347 730 577 291 141
0.00386 11149 4713 1154 4944 2346 744 575 289 146
0.00387 11123 4715 1170 4941 2339 760 575 289 148
0.00388 11097 4717 1188 4931 2340 773 574 289 151
0.00389 11076 4715 1199 4919 2350 781 577 288 155
0.0039 11057 4716 1215 4911 2346 791 578 290 156
0.00391 11035 4723 1224 4901 2350 799 576 292 160
0.00392 11002 4731 1244 4891 2354 805 576 289 168
0.00393 10982 4725 1260 4883 2358 813 574 293 172
0.00394 10955 4737 1265 4873 2357 830 573 297 173
0.00395 10929 4750 1273 4864 2363 838 570 297 176
0.00396 10908 4757 1281 4850 2358 858 570 299 179
0.00397 10881 4765 1295 4841 2361 865 571 300 181
0.00398 10852 4776 1307 4831 2362 877 570 301 184
0.00399 10828 4784 1319 4823 2360 890 570 301 185
0.004 10801 4791 1328 4814 2358 911 570 300 187
0.00401 10777 4789 1342 4809 2359 925 568 303 188
0.00402 10759 4782 1352 4807 2365 934 567 305 189
0.00403 10738 4779 1362 4803 2366 949 566 307 190
0.00404 10706 4793 1366 4798 2370 961 566 307 193
0.00405 10684 4798 1373 4785 2379 971 564 311 195
0.00406 10677 4790 1385 4772 2383 979 564 312 198
0.00407 10663 4779 1398 4770 2382 993 564 310 201
0.00408 10643 4780 1408 4757 2386 1009 565 306 206
0.00409 10624 4780 1418 4746 2389 1022 564 307 210
0.0041 10597 4789 1434 4737 2387 1030 565 309 212
0.00411 10573 4799 1435 4733 2389 1040 562 315 214
0.00412 10552 4800 1445 4721 2401 1048 561 313 219
0.00413 10539 4795 1456 4716 2402 1058 560 315 219
0.00414 10523 4793 1464 4706 2410 1066 560 317 221
0.00415 10507 4795 1469 4702 2407 1078 561 316 225
0.00416 10494 4784 1484 4694 2407 1089 560 315 233
0.00417 10478 4779 1494 4680 2413 1102 559 315 240
0.00418 10463 4764 1508 4674 2415 1119 557 317 243
0.00419 10445 4761 1519 4662 2423 1130 556 315 249
0.0042 10424 4756 1534 4654 2417 1152 556 315 252
0.00421 10402 4758 1545 4642 2416 1169 557 319 252
0.00422 10374 4761 1557 4634 2420 1184 554 320 256
0.00423 10354 4754 1575 4631 2419 1193 553 323 258
0.00424 10323 4760 1589 4613 2428 1207 550 325 265
0.00425 10299 4757 1602 4609 2428 1221 546 328 270
0.00426 10285 4753 1611 4602 2425 1237 546 326 275
0.00427 10264 4755 1621 4596 2429 1245 544 324 282
0.00428 10248 4750 1634 4583 2431 1259 544 326 285
0.00429 10231 4750 1646 4577 2436 1260 543 326 291
0.0043 10217 4752 1652 4569 2432 1274 540 327 297
0.00431 10196 4750 1666 4567 2429 1282 539 332 299
0.00432 10172 4752 1677 4559 2430 1296 540 331 303
0.00433 10152 4754 1686 4551 2432 1307 540 333 305
0.00434 10131 4746 1704 4546 2430 1322 539 332 310
0.00435 10113 4738 1723 4539 2433 1331 537 333 313
0.00436 10084 4739 1735 4538 2425 1350 534 339 316
0.00437 10070 4731 1746 4526 2437 1358 534 338 320
0.00438 10045 4731 1760 4522 2439 1367 533 336 327
0.00439 10023 4724 1775 4512 2445 1380 532 338 331
0.0044 10005 4726 1784 4500 2448 1390 532 344 331
0.00441 9975 4729 1803 4492 2448 1402 532 344 335
0.00442 9956 4721 1815 4480 2453 1420 530 345 340
0.00443 9937 4716 1824 4471 2458 1433 529 344 348
0.00444 9923 4712 1834 4456 2468 1441 528 345 353
0.00445 9899 4719 1845 4445 2477 1448 528 340 359
0.00446 9879 4712 1863 4438 2479 1461 524 343 361
0.00447 9854 4714 1879 4428 2480 1473 522 348 362
0.00448 9833 4712 1886 4423 2485 1480 523 352 366
0.00449 9807 4712 1898 4413 2487 1502 520 354 367
0.0045 9788 4706 1912 4406 2484 1520 519 355 370
0.00451 9760 4715 1922 4399 2478 1537 516 357 376
0.00452 9739 4714 1939 4397 2471 1547 515 355 383
0.00453 9712 4714 1957 4389 2469 1560 510 358 391
0.00454 9696 4700 1975 4379 2472 1577 510 357 394
0.00455 9682 4686 1993 4373 2468 1590 510 355 403
0.00456 9670 4679 2002 4364 2468 1604 511 351 411
0.00457 9651 4676 2017 4353 2462 1621 508 353 419
0.00458 9638 4676 2021 4342 2461 1634 506 361 421
0.00459 9608 4674 2036 4336 2465 1649 507 360 425
0.0046 9585 4675 2045 4335 2458 1664 506 361 431
0.00461 9567 4666 2068 4323 2463 1673 505 360 435
0.00462 9546 4667 2077 4314 2462 1692 503 360 439
0.00463 9524 4668 2086 4309 2462 1703 502 363 443
0.00464 9504 4672 2092 4307 2454 1720 499 364 448
0.00465 9488 4668 2101 4305 2449 1733 499 366 451
0.00466 9473 4661 2105 4302 2444 1751 499 371 454
0.00467 9453 4661 2109 4290 2453 1768 493 378 455
0.00468 9438 4659 2109 4280 2458 1784 493 377 462
0.00469 9416 4662 2117 4270 2459 1796 491 375 474
0.0047 9401 4653 2122 4269 2458 1809 492 374 482
0.00471 9383 4656 2128 4263 2457 1820 492 372 489
0.00472 9366 4640 2138 4255 2465 1838 492 372 494
0.00473 9345 4640 2146 4251 2463 1852 491 372 500
0.00474 9328 4631 2157 4249 2469 1862 491 370 503
0.00475 9307 4638 2161 4235 2476 1872 488 374 509
0.00476 9292 4634 2169 4232 2469 1886 485 377 516
0.00477 9275 4627 2179 4223 2479 1896 485 373 523
0.00478 9256 4628 2187 4214 2484 1908 484 374 525
0.00479 9235 4620 2197 4212 2485 1923 485 368 535
0.0048 9217 4613 2205 4207 2488 1935 482 373 540
0.00481 9201 4609 2216 4195 2498 1945 482 370 544
0.00482 9184 4604 2227 4187 2492 1966 480 373 547
0.00483 9169 4597 2236 4177 2484 1986 481 373 557
0.00484 9160 4581 2253 4167 2491 1991 480 374 563
0.00485 9144 4575 2260 4163 2497 1996 480 375 570
0.00486 9125 4576 2270 4157 2492 2008 482 372 578
0.00487 9109 4575 2272 4145 2497 2023 483 372 584
0.00488 9096 4574 2277 4137 2486 2046 482 374 588
0.00489 9077 4568 2289 4138 2479 2057 483 370 599
0.0049 9054 4568 2299 4127 2488 2065 482 371 606
0.00491 9039 4563 2309 4120 2483 2080 482 372 612
0.00492 9022 4561 2316 4115 2483 2094 484 368 617
0.00493 9008 4565 2317 4103 2483 2111 483 369 621
0.00494 8991 4561 2322 4094 2492 2124 482 367 627
0.00495 8972 4557 2327 4087 2493 2142 481 370 631
0.00496 8950 4555 2331 4081 2489 2166 478 375 635
0.00497 8933 4555 2338 4070 2496 2176 477 375 640
0.00498 8916 4547 2351 4057 2500 2193 477 375 644
0.00499 8900 4534 2367 4050 2495 2213 477 376 648
0.005 8889 4520 2375 4046 2492 2231 477 375 655
0.00501 8876 4515 2387 4036 2495 2243 477 372 659
0.00502 8866 4508 2391 4022 2501 2257 477 372 666
0.00503 8845 4515 2398 4014 2505 2262 474 375 672
0.00504 8826 4519 2406 4006 2499 2277 474 372 681
0.00505 8807 4519 2418 3994 2499 2291 473 374 685
