#Seconds h0m0 h0m1 h0m2 h1m0 h1m1 h1m2 h2m0 h2m1 h2m2
0.00116 14092 3437 208 5986 1451 87 635 154 10
0.00117 14092 3437 208 5986 1451 87 636 153 10
0.00118 14090 3439 208 5985 1452 87 636 153 10
0.00119 14093 3436 208 5985 1452 87 636 153 10
0.0012 14095 3434 208 5986 1452 87 636 152 10
0.00121 14094 3436 207 5987 1451 87 636 152 10
0.00122 14095 3436 206 5987 1451 87 636 152 10
0.00123 14095 3435 207 5986 1452 87 636 152 10
0.00124 14095 3436 207 5983 1454 87 636 152 10
0.00125 14095 3436 207 5983 1454 87 636 152 10
0.00126 14093 3439 207 5983 1453 87 636 152 10
0.00127 14094 3438 207 5982 1454 87 636 152 10
0.00128 14093 3439 207 5983 1454 87 636 151 10
0.00129 14093 3439 207 5985 1452 87 636 151 10
0.0013 14096 3437 207 5983 1453 87 636 151 10
0.00131 14093 3439 208 5981 1455 87 636 151 10
0.00132 14091 3439 209 5982 1455 87 637 150 10
0.00133 14091 3439 209 5981 1456 87 637 150 10
0.00134 14095 3435 209 5982 1454 88 636 151 10
0.00135 14096 3435 208 5982 1455 87 636 151 10
0.00136 14098 3434 208 5980 1455 87 637 151 10
0.00137 14100 3433 207 5977 1458 87 637 151 10
0.00138 14099 3434 207 5978 1457 87 637 151 10
0.00139 14097 3436 207 5978 1457 87 636 152 10
0.0014 14094 3439 207 5978 1457 87 636 152 10
0.00141 14095 3438 208 5979 1455 87 636 152 10
0.00142 14093 3440 208 5979 1455 87 636 152 10
0.00143 14092 3440 209 5979 1455 87 636 152 10
0.00144 14093 3439 210 5979 1454 87 636 152 10
0.00145 14094 3438 210 5980 1453 87 636 152 10
0.00146 14093 3439 210 5980 1453 87 637 151 10
0.00147 14094 3439 209 5979 1454 87 637 151 10
0.00148 14094 3439 209 5979 1454 87 637 151 10
0.00149 14091 3443 208 5977 1456 87 637 151 10
0.0015 14092 3442 208 5977 1456 87 637 151 10
0.00151 14092 3440 209 5977 1457 87 638 150 10
0.00152 14094 3439 208 5976 1458 87 638 150 10
0.00153 14098 3435 208 5978 1456 87 638 150 10
0.00154 14100 3434 208 5976 1457 87 637 151 10
0.00155 14099 3434 208 5975 1459 87 637 151 10
0.00156 14101 3432 208 5976 1458 87 637 151 10
0.00157 14100 3433 208 5976 1458 87 637 151 10
0.00158 14101 3432 208 5975 1459 87 637 151 10
0.00159 14099 3434 208 5973 1460 87 638 151 10
0.0016 14100 3434 208 5971 1461 87 638 151 10
0.00161 14098 3435 209 5971 1461 87 638 151 10
0.00162 14097 3436 209 5970 1462 87 638 151 10
0.00163 14097 3436 209 5969 1463 87 638 150 11
0.00164 14096 3438 208 5969 1464 86 638 150 11
0.00165 14100 3436 208 5967 1464 86 638 150 11
0.00166 14102 3433 209 5968 1463 86 639 149 11
0.00167 14102 3433 209 5969 1462 86 640 148 11
0.00168 14103 3432 209 5969 1462 86 640 148 11
0.00169 14106 3430 209 5968 1463 85 640 148 11
0.0017 14105 3431 209 5967 1464 85 640 148 11
0.00171 14104 3434 208 5968 1463 84 640 148 11
0.00172 14104 3435 208 5967 1463 84 640 148 11
0.00173 14104 3435 208 5966 1464 84 640 148 11
0.00174 14104 3437 206 5964 1465 84 641 148 11
0.00175 14103 3438 206 5964 1466 84 640 148 11
0.00176 14104 3438 205 5963 1466 84 641 148 11
0.00177 14108 3433 205 5963 1466 84 642 148 11
0.00178 14109 3431 206 5964 1465 84 642 148 11
0.00179 14110 3430 206 5964 1464 85 642 148 11
0.0018 14110 3429 207 5964 1464 85 642 148 11
0.00181 14112 3427 207 5963 1465 85 642 148 11
0.00182 14109 3429 207 5964 1465 85 642 148 11
0.00183 14109 3428 208 5963 1466 85 642 148 11
0.00184 14107 3430 208 5962 1467 85 642 148 11
0.00185 14106 3430 208 5962 1468 85 642 148 11
0.00186 14104 3432 208 5966 1465 85 641 148 11
0.00187 14101 3436 207 5967 1464 85 641 148 11
0.00188 14103 3434 207 5968 1463 85 642 147 11
0.00189 14103 3433 207 5969 1463 85 642 147 11
0.0019 14105 3432 207 5969 1462 85 643 146 11
0.00191 14106 3432 207 5967 1463 85 643 146 11
0.00192 14107 3431 207 5968 1462 85 644 145 11
0.00193 14105 3434 207 5967 1462 85 644 145 11
0.00194 14106 3432 208 5967 1462 85 644 145 11
0.00195 14103 3437 208 5966 1462 85 643 145 11
0.00196 14104 3436 208 5967 1461 85 642 146 11
0.00197 14104 3435 209 5967 1461 85 642 146 11
0.00198 14103 3437 208 5966 1461 85 643 146 11
0.00199 14103 3438 208 5965 1461 85 643 146 11
0.002 14104 3437 208 5965 1461 85 643 146 11
0.00201 14105 3436 208 5967 1459 85 643 146 11
0.00202 14105 3436 208 5965 1461 85 643 146 11
0.00203 14104 3437 208 5964 1462 85 643 146 11
0.00204 14104 3436 208 5965 1462 85 643 146 11
0.00205 14103 3437 208 5965 1461 85 643 147 11
0.00206 14102 3437 209 5964 1461 85 644 147 11
0.00207 14104 3435 209 5965 1459 86 644 147 11
0.00208 14106 3433 209 5965 1459 86 644 147 11
0.00209 14104 3435 209 5964 1460 86 644 147 11
0.0021 14104 3436 209 5961 1462 86 644 147 11
0.00211 14100 3440 209 5959 1463 86 645 147 11
0.00212 14104 3436 209 5957 1465 86 645 147 11
0.00213 14105 3435 209 5956 1466 86 645 147 11
0.00214 14102 3436 209 5957 1466 87 645 147 11
0.00215 14103 3434 210 5957 1466 87 644 148 11
0.00216 14104 3431 210 5958 1467 87 644 148 11
0.00217 14104 3432 210 5957 1467 87 644 148 11
0.00218 14102 3434 210 5959 1465 87 644 148 11
0.00219 14098 3438 209 5962 1464 86 644 148 11
0.0022 14099 3436 209 5962 1465 86 644 148 11
0.00221 14096 3438 209 5964 1464 86 645 147 11
0.00222 14100 3435 209 5960 1466 86 646 147 11
0.00223 14099 3435 209 5963 1464 86 646 147 11
0.00224 14102 3432 209 5964 1462 87 646 147 11
0.00225 14101 3434 208 5961 1465 87 646 147 11
0.00226 14099 3436 208 5960 1466 87 646 147 11
0.00227 14096 3436 209 5959 1468 87 647 147 11
0.00228 14098 3435 209 5953 1473 87 647 147 11
0.00229 14091 3440 210 5955 1472 87 647 147 11
0.0023 14081 3450 211 5955 1471 87 647 147 11
0.00231 14078 3452 212 5954 1473 87 646 147 11
0.00232 14075 3456 211 5956 1473 87 644 147 11
0.00233 14068 3463 211 5955 1474 87 644 147 11
0.00234 14063 3468 211 5956 1473 87 644 147 11
0.00235 14059 3471 211 5955 1474 87 644 148 11
0.00236 14052 3477 212 5954 1475 87 644 148 11
0.00237 14046 3484 211 5954 1475 87 644 149 10
0.00238 14043 3486 212 5950 1478 88 644 149 10
0.00239 14042 3485 213 5951 1477 89 644 149 10
0.0024 14042 3484 213 5949 1480 89 644 149 10
0.00241 14043 3483 214 5945 1483 89 644 149 10
0.00242 14037 3487 215 5947 1481 90 644 149 10
0.00243 14030 3494 215 5946 1482 90 644 149 10
0.00244 14022 3504 214 5945 1482 90 644 149 10
0.00245 14013 3510 214 5942 1488 90 644 149 10
0.00246 14007 3517 214 5941 1488 90 643 150 10
0.00247 13997 3526 215 5940 1489 90 643 150 10
0.00248 13987 3535 215 5940 1490 90 643 150 10
0.00249 13984 3535 215 5940 1493 90 643 150 10
0.0025 13983 3536 215 5941 1492 90 643 150 10
0.00251 13973 3546 215 5939 1493 91 642 151 10
0.00252 13968 3547 219 5937 1493 92 643 150 11
0.00253 13963 3549 221 5933 1495 95 643 150 11
0.00254 13951 3557 223 5931 1495 97 643 152 11
0.00255 13948 3556 225 5934 1494 97 641 154 11
0.00256 13945 3560 225 5931 1496 97 641 154 11
0.00257 13941 3557 231 5927 1501 96 642 154 11
0.00258 13939 3557 233 5921 1506 96 643 154 11
0.00259 13924 3568 236 5916 1511 97 642 155 11
0.0026 13917 3573 237 5910 1520 96 641 155 11
0.00261 13908 3581 238 5903 1527 96 639 157 11
0.00262 13900 3586 240 5901 1528 96 640 158 11
0.00263 13889 3593 243 5902 1527 96 640 159 11
0.00264 13872 3605 248 5895 1531 98 641 159 11
0.00265 13864 3610 250 5893 1533 99 641 159 11
0.00266 13855 3616 251 5891 1537 99 641 159 11
0.00267 13846 3621 252 5890 1539 101 641 159 11
0.00268 13839 3625 254 5885 1544 102 640 160 11
0.00269 13836 3624 256 5878 1550 104 640 161 11
0.0027 13829 3628 258 5870 1556 105 641 162 11
0.00271 13814 3640 259 5865 1561 107 641 162 11
0.00272 13800 3652 259 5862 1562 110 641 162 12
0.00273 13794 3653 263 5856 1566 112 641 162 13
0.00274 13780 3658 267 5853 1571 114 640 164 13
0.00275 13761 3672 270 5852 1573 115 639 165 13
0.00276 13748 3680 271 5847 1578 119 638 166 13
0.00277 13735 3690 272 5838 1588 120 637 167 13
0.00278 13719 3702 276 5834 1591 121 637 166 14
0.00279 13709 3707 277 5829 1597 123 637 167 14
0.0028 13688 3721 278 5829 1598 127 638 167 14
0.00281 13667 3732 283 5829 1603 127 637 168 14
0.00282 13647 3746 285 5824 1605 132 638 169 14
0.00283 13631 3751 291 5825 1609 132 636 171 14
0.00284 13612 3764 295 5813 1617 134 635 175 15
0.00285 13598 3771 296 5807 1622 140 634 177 15
0.00286 13574 3786 299 5798 1630 144 636 177 16
0.00287 13559 3794 301 5795 1634 148 636 177 16
0.00288 13541 3801 308 5789 1643 148 637 176 17
0.00289 13516 3817 309 5779 1657 151 636 178 17
0.0029 13500 3822 317 5776 1661 152 636 178 18
0.00291 13476 3831 330 5766 1673 152 635 178 19
0.00292 13453 3845 338 5756 1679 155 636 179 19
0.00293 13427 3863 343 5745 1691 156 634 182 19
0.00294 13412 3865 351 5738 1699 160 632 183 20
0.00295 13393 3874 357 5731 1708 162 631 183 21
0.00296 13366 3889 363 5732 1706 167 632 184 21
0.00297 13345 3902 366 5729 1705 175 632 184 22
0.00298 13321 3912 374 5720 1716 178 629 187 23
0.00299 13288 3928 385 5712 1720 186 628 188 25
0.003 13256 3945 388 5706 1731 192 627 189 26
0.00301 13227 3959 400 5698 1737 197 625 190 27
0.00302 13208 3962 411 5695 1737 202 624 191 30
0.00303 13187 3973 418 5690 1743 203 623 193 30
0.00304 13164 3984 423 5676 1753 212 623 193 32
0.00305 13138 3992 435 5662 1768 215 623 195 32
0.00306 13110 4003 446 5658 1771 221 623 195 33
0.00307 13086 4010 455 5651 1779 226 625 195 33
0.00308 13071 4012 461 5632 1797 234 622 197 34
0.00309 13041 4025 470 5626 1805 238 621 199 35
0.0031 13012 4043 476 5614 1814 243 619 203 36
0.00311 12993 4052 482 5605 1822 248 618 202 38
0.00312 12962 4067 494 5597 1826 254 619 203 38
0.00313 12935 4085 498 5590 1831 260 616 207 38
0.00314 12911 4107 501 5572 1841 266 615 207 40
0.00315 12883 4115 510 5563 1855 271 616 207 40
0.00316 12861 4120 522 5549 1860 284 615 209 40
0.00317 12836 4132 532 5538 1866 289 615 212 40
0.00318 12809 4148 538 5528 1874 294 615 212 42
0.00319 12789 4154 546 5513 1885 301 615 214 43
0.0032 12770 4159 557 5509 1888 302 616 215 44
0.00321 12732 4179 568 5506 1890 308 615 217 45
0.00322 12699 4194 578 5496 1898 313 616 217 49
0.00323 12665 4214 583 5486 1909 319 618 216 50
0.00324 12642 4224 592 5478 1914 324 618 214 54
0.00325 12616 4231 600 5465 1929 333 618 213 55
0.00326 12601 4229 609 5456 1935 344 618 213 55
0.00327 12569 4239 624 5440 1954 345 621 213 55
0.00328 12538 4256 632 5427 1964 350 623 212 58
0.00329 12507 4270 642 5418 1968 359 623 214 59
0.0033 12481 4280 652 5415 1970 363 624 214 61
0.00331 12450 4293 662 5402 1981 371 624 215 62
0.00332 12419 4311 664 5393 1992 377 623 219 62
0.00333 12394 4320 674 5383 2001 382 623 219 64
0.00334 12364 4337 681 5378 2005 385 623 223 64
0.00335 12344 4342 688 5372 2015 388 620 227 64
0.00336 12323 4345 699 5364 2021 396 619 228 65
0.00337 12294 4354 712 5362 2023 403 617 228 67
0.00338 12274 4353 726 5350 2031 413 617 229 67
0.00339 12251 4360 736 5342 2038 417 616 231 69
0.0034 12225 4367 746 5342 2041 421 616 230 72
0.00341 12215 4365 753 5330 2052 423 618 229 75
0.00342 12191 4375 763 5322 2062 424 618 229 76
0.00343 12165 4384 772 5315 2067 433 619 229 76
0.00344 12134 4402 777 5306 2076 438 618 232 77
0.00345 12116 4412 782 5297 2074 447 616 238 78
0.00346 12089 4420 793 5286 2087 453 613 240 79
0.00347 12062 4430 799 5280 2101 456 612 241 79
0.00348 12037 4439 805 5279 2109 460 609 243 79
0.00349 12018 4445 809 5272 2115 468 609 243 81
0.0035 12006 4443 818 5257 2132 471 609 241 83
0.00351 11986 4453 820 5254 2137 477 609 241 83
0.00352 11975 4459 820 5241 2148 484 607 241 85
0.00353 11961 4463 824 5237 2150 491 606 243 85
0.00354 11946 4468 831 5232 2153 496 603 246 85
0.00355 11926 4472 839 5223 2163 502 603 245 87
0.00356 11914 4476 844 5209 2178 503 603 245 88
0.00357 11897 4482 852 5202 2182 509 603 245 88
0.00358 11885 4481 860 5192 2191 513 605 245 88
0.00359 11865 4491 863 5185 2195 521 606 246 88
0.0036 11852 4498 868 5180 2199 521 606 248 88
0.00361 11829 4515 872 5179 2197 524 604 251 89
0.00362 11817 4518 877 5173 2206 524 603 253 89
0.00363 11804 4525 879 5166 2213 527 604 253 89
0.00364 11788 4533 882 5164 2219 528 603 254 89
0.00365 11776 4536 886 5157 2226 530 602 258 89
0.00366 11757 4549 886 5147 2239 532 600 260 90
0.00367 11741 4555 892 5146 2239 536 600 259 92
0.00368 11720 4569 895 5137 2245 542 599 260 93
0.00369 11710 4569 902 5133 2252 542 599 259 94
0.0037 11698 4573 906 5130 2257 543 598 261 94
0.00371 11695 4572 907 5122 2265 544 597 264 94
0.00372 11680 4579 910 5121 2270 543 597 266 94
0.00373 11667 4583 914 5120 2273 544 598 266 95
0.00374 11662 4586 914 5117 2273 547 600 266 95
0.00375 11654 4591 917 5111 2274 551 599 267 96
0.00376 11648 4595 919 5108 2273 555 599 267 96
0.00377 11642 4599 921 5105 2273 557 599 266 98
0.00378 11634 4601 922 5106 2270 562 597 270 98
0.00379 11626 4604 925 5107 2268 565 596 271 98
0.0038 11612 4609 932 5106 2270 566 595 272 98
0.00381 11603 4614 935 5103 2272 568 595 274 96
0.00382 11598 4614 937 5100 2273 571 597 274 96
0.00383 11592 4613 942 5095 2278 571 596 277 96
0.00384 11583 4616 946 5089 2288 568 597 276 97
0.00385 11581 4617 946 5086 2288 572 597 276 97
0.00386 11573 4618 950 5082 2293 574 595 278 97
0.00387 11566 4617 955 5083 2291 577 596 277 98
0.00388 11559 4621 956 5080 2294 579 596 277 98
0.00389 11555 4621 959 5082 2287 583 595 279 99
0.0039 11542 4631 962 5081 2285 586 594 280 99
0.00391 11541 4631 962 5074 2293 586 594 280 99
0.00392 11535 4631 965 5073 2294 587 595 281 99
0.00393 11531 4632 967 5067 2301 587 595 281 99
0.00394 11521 4640 968 5064 2304 587 595 282 99
0.00395 11510 4647 969 5069 2301 588 595 282 99
0.00396 11501 4652 972 5065 2305 587 596 283 99
0.00397 11489 4661 974 5066 2306 586 596 284 98
0.00398 11487 4659 976 5065 2308 587 596 283 99
0.00399 11483 4661 977 5069 2307 587 594 283 99
0.004 11480 4661 980 5066 2309 589 591 285 99
0.00401 11476 4665 980 5062 2313 589 591 285 99
0.00402 11472 4669 979 5061 2312 592 590 286 99
0.00403 11468 4671 981 5059 2314 591 590 286 100
0.00404 11465 4675 979 5055 2317 592 591 284 102
0.00405 11459 4683 979 5054 2312 595 590 287 101
0.00406 11448 4692 977 5055 2314 595 590 288 101
0.00407 11446 4691 978 5056 2313 597 590 288 101
0.00408 11441 4693 979 5054 2316 598 590 288 101
0.00409 11438 4693 981 5053 2318 598 590 288 101
0.0041 11436 4691 981 5054 2319 599 589 290 101
0.00411 11427 4695 983 5054 2324 597 589 290 101
0.00412 11419 4697 986 5055 2325 598 588 291 101
0.00413 11416 4697 989 5053 2325 599 588 292 101
0.00414 11405 4704 990 5054 2327 599 588 292 101
0.00415 11404 4704 991 5056 2325 599 588 292 101
0.00416 11400 4705 991 5059 2325 599 588 292 101
0.00417 11397 4706 993 5056 2328 599 588 292 101
0.00418 11391 4706 997 5056 2330 600 589 291 100
0.00419 11389 4706 999 5053 2328 602 592 291 100
0.0042 11386 4709 998 5051 2331 602 592 291 100
0.00421 11384 4709 998 5052 2332 601 593 292 99
0.00422 11381 4709 1000 5051 2333 602 592 292 100
0.00423 11373 4712 1003 5055 2331 602 592 292 100
0.00424 11370 4712 1006 5055 2330 602 592 293 100
0.00425 11371 4712 1005 5054 2329 603 592 294 100
0.00426 11362 4723 1003 5053 2330 603 591 295 100
0.00427 11359 4721 1007 5050 2331 605 592 295 100
0.00428 11358 4720 1009 5051 2329 606 592 295 100
0.00429 11356 4720 1010 5051 2328 608 592 295 100
0.0043 11357 4718 1010 5049 2331 608 592 295 100
0.00431 11356 4720 1009 5050 2329 609 592 295 100
0.00432 11351 4726 1008 5049 2329 610 592 295 100
0.00433 11349 4728 1008 5047 2330 611 592 295 100
0.00434 11346 4732 1006 5046 2331 612 592 295 100
0.00435 11344 4732 1006 5045 2334 612 593 294 100
0.00436 11340 4735 1006 5045 2332 615 593 294 100
0.00437 11340 4736 1005 5043 2333 616 593 294 100
0.00438 11336 4740 1005 5040 2334 618 593 294 100
0.00439 11335 4742 1004 5039 2335 618 593 293 101
0.0044 11331 4746 1004 5038 2336 618 593 294 100
0.00441 11328 4751 1002 5035 2338 618 594 294 100
0.00442 11324 4756 1003 5034 2339 616 594 294 100
0.00443 11324 4753 1005 5034 2341 615 594 293 101
0.00444 11322 4754 1005 5037 2338 616 594 293 101
0.00445 11323 4752 1006 5034 2341 616 594 293 101
0.00446 11325 4750 1006 5035 2339 617 594 293 101
0.00447 11321 4754 1006 5037 2335 618 594 294 101
0.00448 11321 4753 1007 5037 2336 617 593 294 102
0.00449 11318 4754 1008 5036 2337 617 594 294 102
0.0045 11317 4755 1008 5037 2335 617 595 294 102
0.00451 11315 4757 1008 5037 2335 617 595 294 102
0.00452 11316 4757 1007 5038 2334 617 594 295 102
0.00453 11315 4759 1007 5037 2333 618 594 296 101
0.00454 11312 4762 1006 5036 2336 617 594 297 100
0.00455 11315 4758 1008 5038 2334 617 593 297 100
0.00456 11312 4761 1008 5039 2331 619 593 297 100
0.00457 11309 4764 1009 5036 2333 619 593 297 100
0.00458 11308 4765 1009 5034 2332 621 594 298 99
0.00459 11310 4763 1008 5033 2334 621 594 298 99
0.0046 11308 4766 1007 5033 2333 622 595 297 99
0.00461 11304 4768 1008 5033 2335 621 595 297 99
0.00462 11299 4774 1006 5035 2335 620 595 297 99
0.00463 11301 4771 1008 5035 2334 620 595 297 99
0.00464 11299 4772 1009 5035 2334 620 595 297 99
0.00465 11299 4770 1010 5036 2334 619 596 297 99
0.00466 11299 4772 1007 5040 2331 619 596 296 100
0.00467 11300 4770 1007 5039 2334 618 595 298 99
0.00468 11295 4774 1006 5040 2333 620 594 299 99
0.00469 11295 4774 1006 5041 2332 620 594 299 99
0.0047 11295 4772 1007 5042 2333 619 594 299 99
0.00471 11292 4774 1008 5040 2335 618 595 300 98
0.00472 11291 4775 1009 5039 2335 618 596 299 98
0.00473 11291 4774 1010 5041 2334 617 596 299 98
0.00474 11293 4774 1010 5040 2333 617 597 299 97
0.00475 11296 4771 1009 5040 2332 618 597 300 97
0.00476 11294 4771 1010 5041 2333 617 597 300 97
0.00477 11292 4774 1009 5039 2335 617 597 300 97
0.00478 11290 4776 1009 5040 2334 617 597 300 97
0.00479 11288 4779 1008 5040 2334 617 597 300 97
0.0048 11283 4783 1008 5040 2334 618 597 300 97
0.00481 11285 4783 1006 5041 2333 617 597 300 98
0.00482 11283 4785 1007 5036 2338 615 597 300 99
0.00483 11282 4785 1007 5039 2336 615 598 299 99
0.00484 11281 4786 1007 5038 2336 615 598 300 99
0.00485 11282 4784 1008 5037 2335 617 598 300 99
0.00486 11284 4783 1009 5035 2335 617 597 302 98
0.00487 11286 4780 1010 5034 2337 616 597 302 98
0.00488 11287 4780 1009 5033 2338 616 597 303 97
0.00489 11286 4783 1007 5033 2337 617 597 303 97
0.0049 11287 4784 1006 5032 2337 617 597 303 97
0.00491 11284 4785 1006 5033 2338 617 597 303 97
0.00492 11284 4784 1007 5033 2338 617 597 303 97
0.00493 11283 4783 1009 5032 2338 618 595 305 97
0.00494 11281 4784 1010 5032 2338 618 595 305 97
0.00495 11282 4783 1010 5031 2338 619 595 305 97
0.00496 11283 4782 1010 5030 2339 619 595 305 97
0.00497 11283 4781 1010 5030 2341 618 595 305 97
0.00498 11285 4778 1011 5028 2343 618 595 305 97
0.00499 11286 4777 1011 5027 2344 618 595 305 97
0.005 11286 4778 1010 5026 2346 617 596 304 97
0.00501 11285 4778 1011 5024 2348 617 596 304 97
0.00502 11284 4781 1010 5023 2347 618 596 304 97
0.00503 11283 4781 1011 5020 2351 617 596 304 97
0.00504 11283 4779 1013 5018 2352 617 598 303 97
0.00505 11281 4783 1013 5017 2351 617 598 303 97
0.00506 11284 4782 1011 5016 2351 618 598 303 97
0.00507 11283 4784 1009 5017 2351 618 598 303 97
0.00508 11280 4785 1009 5018 2353 617 598 303 97
0.00509 11281 4786 1007 5018 2353 617 598 303 97
0.0051 11278 4791 1005 5016 2355 617 598 303 97
