#Seconds Ca.Conc.az Ca.Pre
0 0 57
1e-05 0 56
2e-05 0 55
3e-05 0 52
4e-05 0 53
5e-05 0 52
6e-05 0 55
7e-05 0 53
8e-05 0 56
9e-05 0 57
0.0001 1.03844373 58
0.00011 0.944039758 57
0.00012 0.865369778 54
0.00013 0.798802872 53
0.00014 0.741745524 53
0.00015 0.692295823 54
0.00016 0.649027334 50
0.00017 0.610849255 51
0.00018 0.576913185 53
0.00019 0.546549334 52
0.0002 0.519221867 52
0.00021 0.494497016 52
0.00022 0.472019879 52
0.00023 0.451497276 53
0.00024 0.432684889 52
0.00025 0.415377494 54
0.00026 0.399401436 53
0.00027 0.38460879 51
0.00028 0.370872762 51
0.00029 0.358084046 50
0.0003 0.346147911 50
0.00031 0.33498185 48
0.00032 0.324513667 50
0.00033 0.314679919 55
0.00034 0.305424628 56
0.00035 0.29669821 56
0.00036 0.288456593 49
0.00037 0.280660469 50
0.00038 0.273274667 47
0.00039 0.266267624 47
0.0004 0.259610933 52
0.00041 0.253278959 54
0.00042 0.247248508 56
0.00043 0.241498543 59
0.00044 0.23600994 56
0.00045 0.230765274 52
0.00046 0.225748638 55
0.00047 0.220945475 56
0.00048 0.216342445 52
0.00049 0.211927293 54
0.0005 0.207688747 56
0.00051 0.203616418 54
0.00052 0.199700718 53
0.00053 0.19593278 54
0.00054 0.192304395 53
0.00055 0.188807952 54
0.00056 0.185436381 57
0.00057 0.182183111 59
0.00058 0.179042023 62
0.00059 0.176007413 62
0.0006 0.173073956 61
0.00061 0.170236678 63
0.00062 0.167490925 63
0.00063 0.164832339 63
0.00064 0.162256833 64
0.00065 0.159760574 63
0.00066 0.15733996 62
0.00067 0.154991602 61
0.00068 0.152712314 60
0.00069 0.150499092 56
0.0007 0.148349105 59
0.00071 0.146259681 55
0.00072 0.144228296 57
0.00073 0.142252566 59
0.00074 0.140330234 60
0.00075 0.138459165 62
0.00076 0.136637333 62
0.00077 0.134862823 57
0.00078 0.133133812 58
0.00079 0.131448574 54
0.0008 0.129805467 56
0.00081 0.12820293 56
0.00082 0.12663948 55
0.00083 0.125113703 57
0.00084 0.123624254 59
0.00085 0.122169851 61
0.00086 0.120749271 60
0.00087 0.119361349 59
0.00088 0.11800497 60
0.00089 0.116679071 56
0.0009 0.115382637 57
0.00091 0.114114696 58
0.00092 0.112874319 56
0.00093 0.111660617 54
0.00094 0.110472738 54
0.00095 0.109309867 52
0.00096 0.108171222 55
0.00097 0.107056055 56
0.00098 0.105963646 55
0.00099 0.104893306 55
0.001 0.103844373 55
0.00101 0.102816211 56
0.00102 0.101808209 56
0.00103 0.10081978 59
0.00104 0.099850359 59
0.00105 0.0988994032 56
0.00106 0.09796639 57
0.00107 0.0970508162 59
0.00108 0.0961521976 57
0.00109 0.0952700673 61
0.0011 0.0944039758 61
0.00111 0.0935534895 61
0.00112 0.0927181905 61
0.00113 0.0918976756 58
0.00114 0.0910915556 56
0.00115 0.0902994551 56
0.00116 0.0895210115 58
0.00117 0.0887558747 58
0.00118 0.0880037063 57
0.00119 0.0872641793 56
0.0012 0.0865369778 55
0.00121 0.0858217962 52
0.00122 0.0851183388 57
0.00123 0.0844263198 58
0.00124 0.0837454624 58
0.00125 0.0830754987 60
0.00126 0.0824161694 58
0.00127 0.0817672231 59
0.00128 0.0811284167 58
0.00129 0.0804995143 63
0.0013 0.0798802872 60
0.00131 0.079270514 57
0.00132 0.0786699798 57
0.00133 0.0780784762 57
0.00134 0.077495801 59
0.00135 0.0769217581 56
0.00136 0.0763561569 56
0.00137 0.0757988127 54
0.00138 0.0752495459 55
0.00139 0.0747081823 53
0.0014 0.0741745524 52
0.00141 0.0736484918 53
0.00142 0.0731298404 54
0.00143 0.0726184429 53
0.00144 0.0721141482 55
0.00145 0.0716168092 52
0.00146 0.0711262831 53
0.00147 0.0706424309 52
0.00148 0.0701651172 50
0.00149 0.0696942103 52
0.0015 0.0692295823 56
0.00151 0.0687711082 59
0.00152 0.0683186667 61
0.00153 0.0678721395 61
0.00154 0.0674314113 59
0.00155 0.0669963699 60
0.00156 0.066566906 58
0.00157 0.066142913 57
0.00158 0.065724287 53
0.00159 0.0653109267 50
0.0016 0.0649027334 51
0.00161 0.0644996108 49
0.00162 0.0641014651 46
0.00163 0.0637082045 45
0.00164 0.0633197399 43
0.00165 0.0629359839 43
0.00166 0.0625568514 40
0.00167 0.0621822595 42
0.00168 0.061812127 42
0.00169 0.0614463748 44
0.0017 0.0610849255 40
0.00171 0.0607277037 39
0.00172 0.0603746357 40
0.00173 0.0600256494 44
0.00174 0.0596806744 42
0.00175 0.0593396419 43
0.00176 0.0590024849 45
0.00177 0.0586691375 45
0.00178 0.0583395356 45
0.00179 0.0580136164 43
0.0018 0.0576913185 43
0.00181 0.057372582 45
0.00182 0.057057348 48
0.00183 0.0567455592 49
0.00184 0.0564371594 48
0.00185 0.0561320937 46
0.00186 0.0558303083 45
0.00187 0.0555317505 45
0.00188 0.0552363688 46
0.00189 0.0549441129 45
0.0019 0.0546549334 44
0.00191 0.0543687819 45
0.00192 0.0540856111 45
0.00193 0.0538053748 47
0.00194 0.0535280275 45
0.00195 0.0532535248 47
0.00196 0.0529818232 48
0.00197 0.0527128799 51
0.00198 0.0524466532 51
0.00199 0.0521831022 52
0.002 0.0519221867 56
0.00201 0.0516638674 56
0.00202 0.0514081056 54
0.00203 0.0511548637 53
0.00204 0.0509041046 53
0.00205 0.0506557919 59
0.00206 0.05040989 60
0.00207 0.050166364 62
0.00208 0.0499251795 66
0.00209 0.0496863031 72
0.0021 0.0494497016 75
0.00211 0.0492153428 80
0.00212 0.048983195 80
0.00213 0.0487532269 82
0.00214 0.0485254081 87
0.00215 0.0482997086 89
0.00216 0.0480760988 94
0.00217 0.0478545499 94
0.00218 0.0476350337 103
0.00219 0.0474175221 107
0.0022 0.0472019879 110
0.00221 0.0469884042 115
0.00222 0.0467767448 122
0.00223 0.0465669836 127
0.00224 0.0463590953 134
0.00225 0.0461530548 136
0.00226 0.0459488378 141
0.00227 0.04574642 150
0.00228 0.0455457778 159
0.00229 0.0453468879 157
0.0023 0.0451497276 166
0.00231 0.0449542742 175
0.00232 0.0447605058 184
0.00233 0.0445684006 192
0.00234 0.0443779373 197
0.00235 0.0441890951 208
0.00236 0.0440018531 215
0.00237 0.0438161913 225
0.00238 0.0436320897 227
0.00239 0.0434495286 238
0.0024 0.0432684889 241
0.00241 0.0430889516 247
0.00242 0.0429108981 264
0.00243 0.04273431 267
0.00244 0.0425591694 276
0.00245 0.0423854585 289
0.00246 0.0422131599 303
0.00247 0.0420422564 312
0.00248 0.0418727312 307
0.00249 0.0556060902 306
0.0025 0.0553836658 320
0.00251 0.0551630138 324
0.00252 0.0549441129 341
0.00253 0.0547269425 361
0.00254 0.0545114821 381
0.00255 0.0542977116 397
0.00256 0.0540856111 424
0.00257 0.0538751613 448
0.00258 0.0536663428 473
0.00259 0.0534591369 491
0.0026 0.0532535248 510
0.00261 0.0530494883 542
0.00262 0.0660587617 569
0.00263 0.10529214 578
0.00264 0.216342445 598
0.00265 0.228588243 627
0.00266 0.227728889 659
0.00267 0.226875972 687
0.00268 0.24540337 729
0.00269 0.283094946 755
0.0027 0.333327618 773
0.00271 0.332097627 806
0.00272 0.388143798 827
0.00273 0.386722025 864
0.00274 0.410576902 896
0.00275 0.409083895 923
0.00276 0.407601707 940
0.00277 0.406130221 987
0.00278 0.404669321 1036
0.00279 0.403218893 1047
0.0028 0.401778826 1082
0.00281 0.400349008 1129
0.00282 0.411204079 1159
0.00283 0.421982436 1183
0.00284 0.420496582 1179
0.00285 0.419021156 1215
0.00286 0.484122953 1243
0.00287 0.51258837 1282
0.00288 0.600951235 1321
0.00289 0.598871819 1372
0.0029 0.596806744 1431
0.00291 0.612598537 1461
0.00292 0.610500597 1500
0.00293 0.608416977 1543
0.00294 0.671103093 1588
0.00295 0.674695081 1624
0.00296 0.742580823 1645
0.00297 0.786699798 1681
0.00298 0.789867717 1722
0.00299 0.787226019 1750
0.003 0.796140196 1778
0.00301 0.816495073 1834
0.00302 0.882562555 1863
0.00303 0.891073831 1906
0.00304 0.973541001 1938
0.00305 0.987372731 1961
0.00306 0.989802034 2007
0.00307 1.11060486 2045
0.00308 1.16881113 2098
0.00309 1.20423626 2095
0.0031 1.25059891 2117
0.00311 1.33561895 2132
0.00312 1.33133812 2150
0.00313 1.32708464 2162
0.00314 1.35592972 2176
0.00315 1.37909723 2198
0.00316 1.5335667 2215
0.00317 1.62700438 2223
0.00318 1.67631378 2237
0.00319 1.69818646 2261
0.0032 1.69828819 2264
0.00321 1.81700695 2277
0.00322 1.95648819 2282
0.00323 1.9986559 2311
0.00324 2.02987973 2312
0.00325 2.05558606 2313
0.00326 2.04928058 2324
0.00327 2.04301367 2323
0.00328 2.06316819 2318
0.00329 2.05689716 2333
0.0033 2.05066414 2334
0.00331 2.0496976 2335
0.00332 2.15821137 2334
0.00333 2.17771734 2333
0.00334 2.18156094 2317
0.00335 2.1802152 2334
0.00336 2.17372647 2332
0.00337 2.2186335 2301
0.00338 2.23255162 2294
0.00339 2.26680933 2285
0.0034 2.2855943 2278
0.00341 2.34487295 2239
0.00342 2.3633198 2184
0.00343 2.3816591 2165
0.00344 2.37473567 2126
0.00345 2.38791892 2101
0.00346 2.3910217 2050
0.00347 2.38413115 2019
0.00348 2.41706731 1978
0.00349 2.60354804 1942
0.0035 2.6356691 1889
0.00351 2.62816007 1840
0.00352 2.63052745 1795
0.00353 2.62307553 1756
0.00354 2.61566571 1718
0.00355 2.60829764 1688
0.00356 2.60097096 1653
0.00357 2.6276214 1610
0.00358 2.69763316 1567
0.00359 2.69011886 1522
0.0036 2.74995285 1474
0.00361 2.74233525 1439
0.00362 2.73475974 1385
0.00363 2.72722597 1341
0.00364 2.71973359 1302
0.00365 2.71228226 1281
0.00366 2.70487166 1244
0.00367 2.71164917 1202
0.00368 2.76542081 1162
0.00369 2.75792645 1132
0.0037 2.75515027 1104
0.00371 2.74772399 1072
0.00372 2.74033763 1040
0.00373 2.7701113 1021
0.00374 2.77658752 994
0.00375 2.76918329 966
0.00376 2.76181844 925
0.00377 2.75449266 914
0.00378 2.74720565 903
0.00379 2.73995708 882
0.0038 2.75096498 865
0.00381 2.75282985 849
0.00382 2.74562348 830
0.00383 2.74297366 816
0.00384 2.7358305 798
0.00385 2.72872444 771
0.00386 2.72165521 746
0.00387 2.71462251 727
0.00388 2.71208673 708
0.00389 2.76740361 693
0.0039 2.78693447 678
0.00391 2.85062986 663
0.00392 2.84777299 655
0.00393 2.85814242 640
0.00394 2.89042291 627
0.00395 2.91377672 615
0.00396 2.9064187 606
0.00397 2.89909775 596
0.00398 2.89181358 584
0.00399 2.88456593 573
0.004 2.87735451 567
0.00401 2.87017906 548
0.00402 2.88456593 538
0.00403 2.89458675 524
0.00404 2.88742193 511
0.00405 2.88883936 494
0.00406 2.8902498 483
0.00407 2.88314845 474
0.00408 2.88032392 460
0.00409 2.87328156 445
0.0041 2.90848672 433
0.00411 2.92246533 428
0.00412 2.92377362 421
0.00413 2.92507557 415
0.00414 2.91801017 407
0.00415 2.91097882 396
0.00416 2.90398127 387
0.00417 2.89701729 376
0.00418 2.89008663 372
0.00419 2.88318905 375
0.0042 2.87632431 369
0.00421 2.86949219 360
0.00422 2.86269244 349
0.00423 2.85592485 341
0.00424 2.84918918 328
0.00425 2.84655753 317
0.00426 2.83987547 314
0.00427 2.83322471 303
0.00428 2.82660502 296
0.00429 2.8200162 289
0.0043 2.817483 287
0.00431 2.81094592 285
0.00432 2.8044391 278
0.00433 2.79796233 268
0.00434 2.81943057 270
0.00435 2.81294912 261
0.00436 2.8064974 255
0.00437 2.80007521 250
0.00438 2.79368234 246
0.00439 2.7873186 244
0.0044 2.78098379 243
0.00441 2.78645144 238
0.00442 2.78014725 232
0.00443 2.77387152 230
0.00444 2.76762407 229
0.00445 2.76140469 225
0.00446 2.7552132 226
0.00447 2.74904941 219
0.00448 2.74291314 212
0.00449 2.7368042 212
0.0045 2.73072241 210
0.00451 2.72466759 203
0.00452 2.71863957 205
0.00453 2.71263816 199
0.00454 2.70666318 202
0.00455 2.70071447 199
0.00456 2.69479185 203
0.00457 2.68889515 196
0.00458 2.6830242 196
0.00459 2.67717883 190
0.0046 2.67135888 194
0.00461 2.66556418 195
0.00462 2.65979456 197
0.00463 2.65404986 192
0.00464 2.64832992 189
0.00465 2.64263459 188
0.00466 2.6369637 190
0.00467 2.6313171 189
0.00468 2.62569463 190
0.00469 2.62009613 192
0.0047 2.61452146 186
0.00471 2.60897046 182
0.00472 2.60344298 180
0.00473 2.59793887 178
0.00474 2.59245799 179
0.00475 2.58700018 177
0.00476 2.5815653 179
0.00477 2.59429514 172
0.00478 2.58886775 170
0.00479 2.58346301 172
0.0048 2.5780808 176
0.00481 2.57272096 174
0.00482 2.56738337 170
0.00483 2.56206787 167
0.00484 2.55677434 166
0.00485 2.55150265 165
0.00486 2.54625264 166
0.00487 2.54102419 164
0.00488 2.53581718 157
0.00489 2.53063146 154
0.0049 2.5254669 151
0.00491 2.52032339 148
0.00492 2.51520078 146
0.00493 2.51009895 148
0.00494 2.50501778 149
0.00495 2.49995714 149
0.00496 2.4949169 150
0.00497 2.48989695 144
0.00498 2.48489715 145
0.00499 2.4799174 144
0.005 2.47495757 149
0.00501 2.47001753 147
0.00502 2.46509718 144
0.00503 2.46019639 148
0.00504 2.45531505 147
0.00505 2.45045304 141
0.00506 2.44561024 139
0.00507 2.44078655 136
0.00508 2.43598186 129
0.00509 2.43119604 131
0.0051 2.42642899 132
0.00511 2.42168059 133
0.00512 2.41695075 130
0.00513 2.41223934 131
0.00514 2.40754627 126
0.00515 2.40287142 124
0.00516 2.3982147 126
0.00517 2.39357598 123
0.00518 2.38895518 122
0.00519 2.38435218 121
0.0052 2.37976689 120
0.00521 2.3751992 118
0.00522 2.37064901 117
0.00523 2.36611622 117
0.00524 2.36160073 118
0.00525 2.35710244 115
0.00526 2.35262126 118
0.00527 2.34815708 120
0.00528 2.34370982 120
0.00529 2.33927936 118
0.0053 2.33486563 113
0.00531 2.33046852 114
0.00532 2.32608794 115
0.00533 2.3217238 121
0.00534 2.317376 121
0.00535 2.31304445 125
0.00536 2.30872907 125
0.00537 2.30442976 126
0.00538 2.30014644 127
0.00539 2.295879 124
0.0054 2.29162738 119
0.00541 2.28739147 121
0.00542 2.28317119 118
0.00543 2.27896645 116
0.00544 2.27477717 118
0.00545 2.27060327 119
0.00546 2.26644466 126
0.00547 2.26230125 123
0.00548 2.25817296 126
0.00549 2.25405971 131
0.0055 2.24996142 135
0.00551 2.24587801 139
0.00552 2.24180939 140
0.00553 2.23775548 140
0.00554 2.23371621 146
0.00555 2.2296915 143
0.00556 2.22568126 147
0.00557 2.22168543 144
0.00558 2.21770391 140
0.00559 2.21373664 143
0.0056 2.20978354 144
0.00561 2.20584453 143
0.00562 2.20191954 147
0.00563 2.1980085 140
0.00564 2.19411132 138
0.00565 2.19022793 137
0.00566 2.18635827 134
0.00567 2.18250226 133
0.00568 2.17865983 133
0.00569 2.22045672 131
0.0057 2.21656119 135
0.00571 2.21267929 138
0.00572 2.20881097 134
0.00573 2.20495615 135
0.00574 2.20111477 140
0.00575 2.19728674 140
0.00576 2.19347201 139
0.00577 2.1896705 141
0.00578 2.18588214 140
0.00579 2.18210687 138
0.0058 2.17834461 140
0.00581 2.17459531 144
0.00582 2.17085889 141
0.00583 2.16713529 141
0.00584 2.16342445 140
0.00585 2.15972628 142
0.00586 2.15604074 142
0.00587 2.15236776 143
0.00588 2.14870727 135
0.00589 2.14505921 136
0.0059 2.14142352 135
0.00591 2.13780013 133
0.00592 2.13418898 135
0.00593 2.13059001 133
0.00594 2.12700316 135
0.00595 2.12342836 134
0.00596 2.11986556 132
0.00597 2.1163147 131
0.00598 2.11277571 131
0.00599 2.10924854 135
0.006 2.10573313 135
0.00601 2.10222941 129
0.00602 2.09873734 134
0.00603 2.09525684 132
