#Seconds PMCAoutFlux PMCAleakFlux
0.00863 509 116
0.00864 509 116
0.00865 510 116
0.00866 510 116
0.00867 510 116
0.00868 511 117
0.00869 512 117
0.0087 513 117
0.00871 513 117
0.00872 513 118
0.00873 513 119
0.00874 513 119
0.00875 513 119
0.00876 514 119
0.00877 514 119
0.00878 515 119
0.00879 514 119
0.0088 515 119
0.00881 515 119
0.00882 515 120
0.00883 515 120
0.00884 516 121
0.00885 516 121
0.00886 517 121
0.00887 518 121
0.00888 518 121
0.00889 518 121
0.0089 518 121
0.00891 518 121
0.00892 518 121
0.00893 518 121
0.00894 518 121
0.00895 518 121
0.00896 519 121
0.00897 519 121
0.00898 520 121
0.00899 520 121
0.009 521 121
0.00901 521 121
0.00902 521 121
0.00903 521 122
0.00904 521 122
0.00905 521 122
0.00906 521 122
0.00907 520 122
0.00908 521 123
0.00909 521 123
0.0091 521 124
0.00911 521 124
0.00912 521 124
0.00913 521 126
0.00914 521 126
0.00915 521 126
0.00916 521 126
0.00917 521 126
0.00918 522 126
0.00919 522 126
0.0092 522 126
0.00921 524 126
0.00922 524 126
0.00923 525 126
0.00924 524 126
0.00925 524 126
0.00926 524 126
0.00927 526 126
0.00928 526 126
0.00929 526 126
0.0093 526 126
0.00931 526 127
0.00932 525 127
0.00933 526 127
0.00934 526 127
0.00935 526 127
0.00936 526 128
0.00937 526 128
0.00938 526 128
0.00939 526 129
0.0094 526 131
0.00941 527 131
0.00942 526 131
0.00943 526 133
0.00944 526 133
0.00945 526 133
0.00946 526 133
0.00947 525 133
0.00948 525 133
0.00949 526 133
0.0095 526 133
0.00951 526 133
0.00952 526 133
0.00953 527 133
0.00954 527 133
0.00955 528 133
0.00956 528 133
0.00957 529 133
0.00958 529 133
0.00959 528 134
0.0096 528 134
0.00961 528 134
0.00962 528 134
0.00963 529 134
0.00964 530 134
0.00965 530 134
0.00966 531 134
0.00967 531 134
0.00968 532 134
0.00969 532 134
0.0097 532 134
0.00971 534 135
0.00972 533 135
0.00973 533 135
0.00974 533 135
0.00975 534 135
0.00976 534 135
0.00977 534 135
0.00978 534 135
0.00979 534 135
0.0098 534 136
0.00981 534 136
0.00982 534 136
0.00983 534 136
0.00984 534 136
0.00985 534 136
0.00986 534 136
0.00987 534 136
0.00988 534 138
0.00989 534 139
0.0099 534 139
0.00991 534 139
0.00992 533 139
0.00993 534 139
0.00994 535 140
0.00995 535 140
0.00996 535 140
0.00997 535 141
0.00998 535 141
0.00999 536 141
0.01 537 141
0.01001 537 141
0.01002 537 141
0.01003 537 141
0.01004 538 141
0.01005 538 141
0.01006 538 141
0.01007 538 141
0.01008 538 141
0.01009 538 141
0.0101 538 141
0.01011 539 141
0.01012 539 141
0.01013 539 141
0.01014 540 141
0.01015 540 141
0.01016 540 141
0.01017 540 141
0.01018 540 141
0.01019 541 141
0.0102 542 141
0.01021 543 141
0.01022 544 141
0.01023 544 142
0.01024 544 142
0.01025 544 142
0.01026 545 142
0.01027 545 142
0.01028 545 142
0.01029 545 142
0.0103 546 142
0.01031 546 142
0.01032 547 142
0.01033 547 142
0.01034 547 143
0.01035 547 143
0.01036 547 143
0.01037 548 143
0.01038 549 143
0.01039 550 144
0.0104 550 144
0.01041 550 144
0.01042 550 144
0.01043 550 144
0.01044 550 144
0.01045 551 144
0.01046 551 144
0.01047 551 144
0.01048 551 144
0.01049 551 144
0.0105 550 144
0.01051 550 144
0.01052 550 144
0.01053 550 144
0.01054 550 144
0.01055 550 144
0.01056 550 144
0.01057 548 144
0.01058 548 144
0.01059 548 144
0.0106 548 144
0.01061 548 144
0.01062 548 144
0.01063 548 144
0.01064 548 144
0.01065 548 144
0.01066 549 144
0.01067 549 144
0.01068 549 144
0.01069 549 144
0.0107 549 144
0.01071 550 144
0.01072 550 144
0.01073 550 144
0.01074 551 144
0.01075 551 144
0.01076 552 144
0.01077 552 145
0.01078 552 145
0.01079 552 145
0.0108 553 146
0.01081 553 146
0.01082 553 146
0.01083 553 146
0.01084 552 146
0.01085 554 146
0.01086 554 146
0.01087 554 146
0.01088 554 146
0.01089 554 147
0.0109 554 147
0.01091 554 147
0.01092 554 147
0.01093 554 147
0.01094 554 147
0.01095 555 147
0.01096 555 147
0.01097 555 147
0.01098 555 147
0.01099 555 147
0.011 553 147
0.01101 553 147
0.01102 553 147
0.01103 553 147
0.01104 553 147
0.01105 553 147
0.01106 554 147
0.01107 554 147
0.01108 554 147
0.01109 554 147
0.0111 556 148
0.01111 556 148
0.01112 556 148
0.01113 557 148
0.01114 557 148
0.01115 557 148
0.01116 557 148
0.01117 557 148
0.01118 558 148
0.01119 558 148
0.0112 559 148
0.01121 559 148
0.01122 559 148
0.01123 559 149
0.01124 560 149
0.01125 560 150
0.01126 560 150
0.01127 561 150
0.01128 561 150
0.01129 561 150
0.0113 562 150
0.01131 563 150
0.01132 562 150
0.01133 562 151
0.01134 563 151
0.01135 565 151
0.01136 565 151
0.01137 565 152
0.01138 566 154
0.01139 566 154
0.0114 566 154
0.01141 566 154
0.01142 565 154
0.01143 565 154
0.01144 565 154
0.01145 566 154
0.01146 566 154
0.01147 566 154
0.01148 566 154
0.01149 566 154
0.0115 566 154
0.01151 566 154
0.01152 567 155
0.01153 567 155
0.01154 568 155
0.01155 568 155
0.01156 568 155
0.01157 568 155
0.01158 569 155
0.01159 569 155
0.0116 569 157
0.01161 569 157
0.01162 569 157
0.01163 569 157
0.01164 569 157
0.01165 570 157
0.01166 571 157
0.01167 571 157
0.01168 572 157
0.01169 573 157
0.0117 572 157
0.01171 573 157
0.01172 573 157
0.01173 573 157
0.01174 573 158
0.01175 574 158
0.01176 574 158
0.01177 574 158
0.01178 576 158
0.01179 576 158
0.0118 577 158
0.01181 577 158
0.01182 577 159
0.01183 577 159
0.01184 578 161
0.01185 578 162
0.01186 579 162
0.01187 579 162
0.01188 580 162
0.01189 580 162
0.0119 580 162
0.01191 580 162
0.01192 580 162
0.01193 580 163
0.01194 580 163
0.01195 580 163
0.01196 579 163
0.01197 579 163
0.01198 579 163
0.01199 579 164
0.012 579 164
0.01201 579 164
0.01202 579 164
0.01203 579 164
0.01204 579 165
0.01205 579 165
0.01206 579 165
0.01207 579 165
0.01208 579 165
0.01209 579 165
0.0121 578 166
0.01211 579 166
0.01212 580 166
0.01213 581 166
0.01214 581 166
0.01215 581 167
0.01216 581 167
0.01217 581 168
0.01218 581 168
0.01219 581 168
0.0122 581 168
0.01221 581 168
0.01222 581 168
0.01223 581 168
0.01224 581 168
0.01225 581 168
0.01226 580 168
0.01227 580 168
0.01228 580 168
0.01229 580 168
0.0123 580 168
0.01231 580 168
0.01232 580 168
0.01233 580 168
0.01234 580 168
0.01235 580 168
0.01236 580 168
0.01237 580 168
0.01238 581 169
0.01239 582 170
0.0124 582 171
0.01241 582 171
0.01242 583 171
0.01243 584 171
0.01244 586 171
0.01245 586 171
0.01246 586 171
0.01247 586 171
0.01248 586 172
0.01249 586 172
0.0125 586 172
0.01251 586 172
0.01252 586 172
0.01253 585 172
0.01254 586 173
0.01255 586 174
0.01256 586 174
0.01257 587 174
0.01258 587 174
0.01259 587 174
0.0126 587 174
0.01261 588 174
0.01262 588 174
0.01263 586 174
0.01264 586 175
0.01265 586 176
0.01266 586 176
0.01267 586 176
0.01268 586 176
0.01269 586 177
0.0127 586 177
0.01271 586 177
0.01272 587 177
0.01273 587 177
0.01274 588 177
0.01275 589 177
0.01276 590 178
0.01277 590 178
0.01278 591 180
0.01279 591 180
0.0128 591 181
0.01281 591 181
0.01282 592 181
0.01283 592 181
0.01284 593 181
0.01285 593 181
0.01286 593 181
0.01287 593 181
0.01288 594 181
0.01289 593 181
0.0129 593 181
0.01291 593 181
0.01292 593 181
0.01293 594 181
0.01294 595 181
0.01295 597 181
0.01296 597 182
0.01297 597 182
0.01298 598 183
0.01299 599 183
0.013 600 184
0.01301 600 185
0.01302 600 185
0.01303 600 185
0.01304 600 185
0.01305 601 187
0.01306 601 187
0.01307 601 187
0.01308 601 187
0.01309 602 187
0.0131 603 187
0.01311 603 187
0.01312 603 187
0.01313 603 187
0.01314 603 187
0.01315 603 187
0.01316 603 187
0.01317 603 187
0.01318 603 187
0.01319 603 187
0.0132 603 187
0.01321 603 187
0.01322 603 187
0.01323 603 187
0.01324 603 187
0.01325 603 187
0.01326 604 187
0.01327 604 187
0.01328 604 187
0.01329 604 187
0.0133 604 188
0.01331 605 188
0.01332 605 188
0.01333 605 188
0.01334 605 188
0.01335 604 188
0.01336 604 188
0.01337 605 189
0.01338 605 189
0.01339 606 189
0.0134 606 189
0.01341 606 189
0.01342 606 189
0.01343 606 189
0.01344 607 189
0.01345 607 189
0.01346 607 189
0.01347 607 189
0.01348 607 189
0.01349 607 190
0.0135 607 190
0.01351 607 190
0.01352 607 191
0.01353 607 192
0.01354 607 192
0.01355 607 192
0.01356 607 192
0.01357 607 192
0.01358 607 192
0.01359 607 192
0.0136 609 193
0.01361 610 193
0.01362 610 193
0.01363 611 193
0.01364 612 193
0.01365 612 194
0.01366 612 194
0.01367 613 195
0.01368 613 196
0.01369 614 196
0.0137 614 196
0.01371 614 196
0.01372 614 196
0.01373 614 196
0.01374 615 196
0.01375 615 196
0.01376 615 196
0.01377 615 196
0.01378 615 197
0.01379 616 197
0.0138 616 197
0.01381 616 198
0.01382 616 198
0.01383 616 198
0.01384 616 198
0.01385 616 198
0.01386 617 198
0.01387 617 198
0.01388 617 198
0.01389 618 198
0.0139 618 198
0.01391 620 198
0.01392 620 198
0.01393 620 198
0.01394 620 198
0.01395 621 198
0.01396 621 198
0.01397 621 198
0.01398 621 198
0.01399 621 199
0.014 622 199
0.01401 623 199
0.01402 623 199
0.01403 623 199
0.01404 624 200
0.01405 624 200
0.01406 626 200
0.01407 626 200
0.01408 626 200
0.01409 626 200
0.0141 626 200
0.01411 626 200
0.01412 626 200
0.01413 625 200
0.01414 625 200
0.01415 625 201
0.01416 625 201
0.01417 625 201
0.01418 625 201
0.01419 625 201
0.0142 625 201
0.01421 625 202
0.01422 626 202
0.01423 626 202
0.01424 626 203
0.01425 626 203
0.01426 626 203
0.01427 626 203
0.01428 626 203
0.01429 626 203
0.0143 626 204
0.01431 626 204
0.01432 626 204
0.01433 626 204
0.01434 625 204
0.01435 625 204
0.01436 625 204
0.01437 626 204
0.01438 626 204
0.01439 626 204
0.0144 626 204
0.01441 626 204
0.01442 626 205
0.01443 626 205
0.01444 627 205
0.01445 627 205
0.01446 627 205
0.01447 627 205
0.01448 628 205
0.01449 629 205
0.0145 630 205
0.01451 630 205
0.01452 630 205
0.01453 630 205
0.01454 631 206
0.01455 631 207
0.01456 631 207
0.01457 633 209
0.01458 633 209
0.01459 633 209
0.0146 633 209
0.01461 633 210
0.01462 633 210
0.01463 634 211
0.01464 634 212
0.01465 634 212
0.01466 635 212
0.01467 635 213
0.01468 635 213
0.01469 637 213
0.0147 637 213
0.01471 637 213
0.01472 636 213
0.01473 637 213
0.01474 637 213
0.01475 637 213
0.01476 637 213
0.01477 637 213
0.01478 637 213
0.01479 638 213
0.0148 638 213
0.01481 638 213
0.01482 638 214
0.01483 639 214
0.01484 639 214
0.01485 640 214
0.01486 642 214
0.01487 642 214
0.01488 643 214
0.01489 645 214
0.0149 644 214
0.01491 646 214
0.01492 645 214
0.01493 645 214
0.01494 645 214
0.01495 645 215
0.01496 646 215
0.01497 646 215
0.01498 646 215
0.01499 646 215
0.015 646 215
0.01501 646 215
0.01502 646 215
0.01503 646 215
0.01504 646 215
0.01505 647 215
0.01506 648 215
0.01507 648 215
0.01508 648 215
0.01509 648 215
0.0151 649 215
0.01511 650 215
0.01512 650 215
0.01513 651 215
0.01514 651 215
0.01515 652 215
0.01516 652 215
0.01517 652 216
0.01518 652 216
0.01519 652 216
0.0152 652 216
0.01521 652 216
0.01522 652 216
0.01523 653 216
0.01524 654 216
0.01525 654 217
0.01526 654 217
0.01527 654 217
0.01528 654 217
0.01529 654 217
0.0153 655 218
0.01531 655 218
0.01532 655 219
0.01533 655 219
0.01534 655 220
0.01535 655 222
0.01536 656 222
0.01537 656 222
0.01538 656 222
0.01539 657 222
0.0154 657 224
0.01541 658 224
0.01542 660 224
0.01543 661 224
0.01544 661 224
0.01545 661 224
0.01546 661 224
0.01547 662 225
0.01548 662 226
0.01549 662 227
0.0155 662 227
0.01551 663 228
