#Seconds h0m0 h0m1 h0m2 h1m0 h1m1 h1m2 h2m0 h2m1 h2m2
0.00135 14110 3431 201 5935 1452 81 626 155 8
0.00136 14109 3433 200 5935 1452 81 626 155 8
0.00137 14109 3433 200 5935 1452 81 626 155 8
0.00138 14109 3434 199 5935 1452 81 626 155 8
0.00139 14109 3434 199 5935 1452 81 626 155 8
0.0014 14109 3433 199 5936 1453 81 625 155 8
0.00141 14110 3432 199 5936 1453 81 626 154 8
0.00142 14111 3431 199 5937 1452 81 626 154 8
0.00143 14111 3431 199 5937 1452 81 626 154 8
0.00144 14112 3430 199 5937 1451 82 625 155 8
0.00145 14112 3430 199 5936 1451 82 626 155 8
0.00146 14108 3434 199 5937 1450 82 626 155 8
0.00147 14109 3434 198 5939 1448 82 626 155 8
0.00148 14109 3434 198 5940 1447 82 626 155 8
0.00149 14108 3436 197 5939 1448 82 626 155 8
0.0015 14109 3435 197 5940 1447 82 626 155 8
0.00151 14107 3438 197 5939 1446 83 626 155 8
0.00152 14107 3438 197 5939 1447 83 624 156 8
0.00153 14107 3438 197 5937 1449 83 624 156 8
0.00154 14106 3439 197 5938 1448 83 624 156 8
0.00155 14107 3438 197 5938 1449 82 624 156 8
0.00156 14107 3438 197 5937 1450 82 624 156 8
0.00157 14106 3440 196 5937 1450 82 624 156 8
0.00158 14111 3434 197 5940 1447 82 624 156 8
0.00159 14109 3436 197 5939 1448 82 624 156 8
0.0016 14108 3437 197 5939 1448 82 624 156 8
0.00161 14107 3436 199 5939 1448 82 624 156 8
0.00162 14103 3440 199 5941 1446 82 624 156 8
0.00163 14105 3437 200 5940 1447 82 624 156 8
0.00164 14104 3438 200 5940 1447 82 624 156 8
0.00165 14102 3440 200 5938 1449 82 624 156 8
0.00166 14105 3438 200 5939 1447 82 624 156 8
0.00167 14103 3439 201 5940 1446 82 624 156 8
0.00168 14103 3439 201 5942 1445 81 624 156 8
0.00169 14104 3439 201 5942 1444 81 624 156 8
0.0017 14104 3440 201 5940 1445 81 624 156 8
0.00171 14100 3443 202 5938 1448 80 624 156 8
0.00172 14100 3443 202 5937 1449 80 624 156 8
0.00173 14103 3440 202 5937 1449 80 623 157 8
0.00174 14103 3439 202 5939 1448 80 623 157 8
0.00175 14101 3441 201 5940 1448 80 623 157 8
0.00176 14102 3440 201 5940 1449 79 623 157 8
0.00177 14101 3441 201 5940 1448 79 624 157 8
0.00178 14100 3442 201 5940 1448 79 624 157 8
0.00179 14101 3441 201 5938 1450 79 624 157 8
0.0018 14104 3437 202 5937 1451 79 624 157 8
0.00181 14105 3435 203 5940 1448 79 624 157 8
0.00182 14105 3435 203 5942 1446 79 624 157 8
0.00183 14103 3437 203 5941 1447 79 624 157 8
0.00184 14102 3438 203 5941 1447 79 624 157 8
0.00185 14102 3439 202 5941 1447 79 623 158 8
0.00186 14100 3441 202 5941 1447 79 623 158 8
0.00187 14102 3440 201 5941 1447 79 623 158 8
0.00188 14102 3440 201 5941 1447 79 623 158 8
0.00189 14102 3439 201 5941 1447 80 623 158 8
0.0019 14102 3439 201 5941 1447 80 623 158 8
0.00191 14102 3439 201 5942 1446 80 623 158 8
0.00192 14104 3438 200 5943 1445 80 623 158 8
0.00193 14105 3438 200 5942 1445 80 623 158 8
0.00194 14105 3438 200 5943 1444 80 623 158 8
0.00195 14103 3440 200 5942 1445 80 623 158 8
0.00196 14105 3439 200 5942 1442 81 624 158 8
0.00197 14103 3441 200 5941 1443 81 624 158 8
0.00198 14102 3441 201 5941 1443 81 624 158 8
0.00199 14101 3441 201 5938 1447 81 624 158 8
0.002 14101 3441 201 5938 1447 81 624 158 8
0.00201 14100 3441 201 5938 1448 81 624 158 8
0.00202 14102 3440 200 5938 1447 82 624 158 8
0.00203 14103 3439 200 5936 1449 82 624 158 8
0.00204 14104 3438 200 5937 1448 82 624 158 8
0.00205 14104 3438 200 5936 1449 82 624 158 8
0.00206 14103 3439 200 5936 1449 82 624 158 8
0.00207 14100 3441 200 5937 1448 83 625 157 8
0.00208 14099 3442 200 5937 1448 83 626 156 8
0.00209 14100 3441 200 5936 1449 83 626 156 8
0.0021 14100 3440 200 5935 1450 84 626 156 8
0.00211 14097 3443 200 5935 1449 85 625 157 8
0.00212 14096 3445 199 5933 1451 85 625 157 8
0.00213 14092 3449 198 5934 1452 84 625 157 8
0.00214 14089 3452 198 5933 1453 84 625 157 8
0.00215 14089 3453 197 5932 1454 84 625 157 8
0.00216 14092 3450 197 5930 1456 84 625 157 8
0.00217 14090 3452 197 5929 1457 84 625 157 8
0.00218 14088 3453 197 5928 1459 84 625 157 8
0.00219 14087 3453 198 5925 1462 84 625 157 8
0.0022 14089 3452 198 5924 1462 84 625 157 8
0.00221 14088 3452 198 5923 1464 84 625 157 8
0.00222 14087 3453 198 5923 1464 84 625 157 8
0.00223 14085 3454 198 5923 1465 84 625 157 8
0.00224 14083 3457 197 5924 1465 84 623 158 8
0.00225 14080 3459 198 5924 1465 84 623 158 8
0.00226 14079 3459 199 5922 1467 84 623 158 8
0.00227 14077 3460 199 5921 1469 84 623 158 8
0.00228 14074 3461 200 5917 1475 83 623 158 8
0.00229 14073 3463 199 5916 1476 83 623 158 8
0.0023 14069 3466 200 5913 1479 83 623 158 8
0.00231 14064 3471 200 5912 1480 83 623 158 8
0.00232 14057 3477 201 5911 1481 83 623 158 8
0.00233 14055 3478 201 5912 1481 83 623 158 8
0.00234 14055 3479 200 5909 1484 83 623 158 8
0.00235 14052 3481 201 5908 1486 82 623 158 8
0.00236 14050 3482 201 5909 1486 82 622 159 8
0.00237 14049 3484 200 5907 1488 82 622 159 8
0.00238 14044 3489 200 5907 1487 82 622 160 8
0.00239 14043 3488 202 5906 1487 83 622 160 8
0.0024 14043 3489 203 5905 1486 83 622 160 8
0.00241 14043 3489 203 5906 1485 83 621 161 8
0.00242 14043 3489 203 5907 1483 83 622 161 8
0.00243 14041 3491 203 5902 1488 83 622 161 8
0.00244 14033 3497 203 5902 1489 84 622 161 8
0.00245 14030 3497 203 5903 1490 85 622 161 8
0.00246 14025 3500 204 5901 1492 86 622 161 8
0.00247 14020 3505 204 5898 1493 87 622 162 8
0.00248 14016 3508 204 5898 1493 87 622 163 8
0.00249 14011 3512 204 5896 1494 88 623 163 8
0.0025 14011 3510 207 5894 1495 88 623 163 8
0.00251 14010 3508 209 5893 1498 87 622 164 8
0.00252 13998 3515 213 5886 1505 88 622 164 8
0.00253 13992 3519 213 5881 1511 88 622 165 8
0.00254 13986 3521 215 5880 1513 88 623 165 8
0.00255 13981 3524 215 5878 1516 89 623 165 8
0.00256 13976 3527 217 5876 1516 90 623 166 8
0.00257 13970 3533 218 5873 1517 91 622 167 8
0.00258 13962 3538 218 5873 1517 92 624 167 8
0.00259 13954 3542 221 5869 1521 92 624 168 8
0.0026 13943 3549 225 5861 1529 91 624 169 8
0.00261 13939 3551 224 5855 1537 92 624 169 8
0.00262 13930 3557 225 5852 1542 92 624 169 8
0.00263 13921 3562 228 5846 1547 93 625 169 8
0.00264 13904 3575 230 5844 1550 94 625 169 8
0.00265 13892 3584 232 5840 1555 94 625 169 8
0.00266 13885 3589 233 5838 1555 97 624 170 8
0.00267 13870 3601 234 5837 1555 100 624 170 8
0.00268 13858 3606 239 5835 1555 104 623 171 8
0.00269 13842 3621 239 5832 1556 105 623 173 8
0.0027 13833 3629 240 5828 1559 106 622 174 8
0.00271 13826 3630 244 5824 1563 107 623 174 8
0.00272 13816 3635 248 5822 1566 107 622 175 8
0.00273 13808 3636 253 5817 1569 111 622 175 8
0.00274 13795 3645 256 5807 1577 113 620 178 8
0.00275 13779 3652 263 5797 1587 115 619 179 8
0.00276 13764 3662 265 5790 1594 116 619 180 9
0.00277 13750 3670 267 5786 1600 118 619 179 10
0.00278 13737 3677 272 5781 1605 118 618 180 11
0.00279 13724 3686 274 5776 1610 120 616 181 12
0.0028 13712 3697 276 5770 1615 119 616 179 15
0.00281 13685 3715 281 5769 1619 120 615 180 15
0.00282 13664 3733 282 5761 1626 122 616 179 16
0.00283 13654 3737 287 5749 1638 122 614 181 17
0.00284 13646 3736 293 5745 1642 124 614 182 17
0.00285 13627 3746 298 5741 1644 127 614 183 19
0.00286 13611 3753 305 5735 1647 129 614 186 19
0.00287 13587 3768 310 5733 1649 132 613 188 19
0.00288 13563 3771 321 5727 1662 133 614 189 19
0.00289 13547 3779 326 5727 1660 137 614 190 19
0.0029 13530 3787 331 5716 1668 144 613 191 19
0.00291 13512 3800 334 5709 1671 150 612 192 19
0.00292 13487 3817 337 5699 1682 151 612 194 20
0.00293 13465 3830 341 5691 1690 156 611 194 21
0.00294 13435 3853 344 5684 1700 156 612 192 23
0.00295 13409 3868 354 5673 1706 162 610 193 24
0.00296 13384 3883 358 5664 1714 167 611 193 25
0.00297 13361 3897 363 5656 1720 170 611 196 25
0.00298 13343 3906 369 5645 1726 177 610 197 26
0.00299 13316 3919 379 5634 1736 180 609 200 26
0.003 13291 3933 388 5621 1750 180 609 201 26
0.00301 13263 3946 398 5614 1753 189 604 205 27
0.00302 13232 3963 406 5613 1752 196 605 205 27
0.00303 13212 3970 415 5607 1758 199 605 205 28
0.00304 13190 3974 428 5601 1764 203 605 205 29
0.00305 13167 3983 439 5595 1768 204 606 206 31
0.00306 13148 3989 446 5590 1778 204 606 205 33
0.00307 13114 4004 455 5581 1793 205 604 207 36
0.00308 13086 4014 467 5573 1797 213 601 212 36
0.00309 13062 4026 469 5566 1796 227 601 216 36
0.0031 13036 4034 481 5564 1796 233 602 215 38
0.00311 13014 4038 490 5559 1804 238 602 214 40
0.00312 12999 4043 496 5546 1814 244 602 214 41
0.00313 12983 4049 500 5531 1831 246 603 214 42
0.00314 12964 4055 510 5521 1834 253 602 216 44
0.00315 12936 4070 513 5497 1860 261 601 217 44
0.00316 12909 4084 518 5486 1870 269 602 214 47
0.00317 12881 4102 525 5478 1872 274 602 216 49
0.00318 12847 4126 533 5465 1883 277 601 216 51
0.00319 12816 4134 546 5464 1886 285 600 217 51
0.0032 12794 4144 554 5447 1897 292 600 215 56
0.00321 12774 4151 563 5437 1906 297 598 218 55
0.00322 12754 4157 573 5429 1912 299 597 219 59
0.00323 12721 4170 581 5423 1917 310 598 220 59
0.00324 12699 4171 595 5415 1927 314 596 222 60
0.00325 12676 4177 605 5402 1941 318 593 225 62
0.00326 12639 4195 611 5398 1949 325 593 227 62
0.00327 12622 4201 617 5391 1956 328 594 228 62
0.00328 12602 4205 626 5380 1966 334 593 230 63
0.00329 12575 4212 638 5375 1969 341 591 235 63
0.0033 12555 4214 647 5364 1976 350 589 240 64
0.00331 12525 4225 656 5357 1981 360 587 241 67
0.00332 12501 4233 662 5351 1991 365 588 241 67
0.00333 12472 4244 672 5336 2003 374 585 245 68
0.00334 12440 4260 682 5328 2009 382 585 244 69
0.00335 12420 4265 692 5313 2024 385 585 246 69
0.00336 12396 4276 702 5307 2023 393 584 248 70
0.00337 12372 4284 711 5293 2034 402 584 247 72
0.00338 12347 4299 715 5284 2041 408 583 248 74
0.00339 12320 4312 721 5279 2050 412 583 248 74
0.0034 12300 4322 730 5271 2055 414 582 250 75
0.00341 12274 4337 734 5263 2065 418 581 251 76
0.00342 12254 4348 737 5254 2071 425 582 250 78
0.00343 12220 4375 743 5246 2078 427 581 251 78
0.00344 12196 4391 749 5239 2084 428 583 251 78
0.00345 12175 4398 760 5233 2087 434 583 250 79
0.00346 12158 4406 766 5220 2093 443 584 250 79
0.00347 12135 4411 775 5216 2102 445 584 252 79
0.00348 12120 4413 786 5206 2108 450 584 253 79
0.00349 12095 4427 791 5196 2117 456 585 253 79
0.0035 12081 4427 800 5187 2117 463 583 261 80
0.00351 12055 4444 804 5182 2121 469 583 260 81
0.00352 12040 4451 810 5176 2127 470 582 261 82
0.00353 12024 4460 812 5169 2134 474 580 265 81
0.00354 11996 4471 822 5168 2137 479 577 268 81
0.00355 11977 4482 823 5169 2139 482 575 271 81
0.00356 11954 4500 824 5165 2142 487 572 273 82
0.00357 11938 4507 827 5160 2148 489 571 275 84
0.00358 11917 4516 833 5151 2160 491 571 274 86
0.00359 11898 4524 837 5146 2164 499 570 274 87
0.0036 11882 4536 839 5146 2158 505 567 278 88
0.00361 11868 4535 847 5143 2158 513 568 277 90
0.00362 11859 4531 859 5139 2162 513 569 277 90
0.00363 11841 4536 868 5132 2169 515 570 278 90
0.00364 11824 4544 872 5124 2180 517 569 279 90
0.00365 11813 4551 874 5120 2180 523 567 281 90
0.00366 11803 4551 878 5114 2189 526 566 282 90
0.00367 11791 4556 882 5112 2189 529 566 283 91
0.00368 11777 4564 886 5104 2194 532 566 283 93
0.00369 11762 4568 895 5099 2198 534 567 281 95
0.0037 11754 4568 901 5096 2200 537 568 280 95
0.00371 11742 4574 905 5091 2203 541 567 281 95
0.00372 11738 4569 912 5088 2204 544 568 280 96
0.00373 11727 4571 915 5084 2209 547 569 281 96
0.00374 11715 4574 920 5079 2211 554 569 280 97
0.00375 11707 4577 922 5076 2215 554 569 281 98
0.00376 11698 4580 925 5069 2222 556 567 282 100
0.00377 11694 4575 934 5060 2230 556 568 281 101
0.00378 11682 4573 943 5061 2228 562 566 282 102
0.00379 11678 4574 944 5060 2229 563 565 283 103
0.0038 11670 4576 947 5052 2234 567 567 282 104
0.00381 11654 4589 947 5054 2232 570 567 282 104
0.00382 11650 4588 948 5051 2239 571 566 281 105
0.00383 11643 4592 948 5049 2243 571 565 281 107
0.00384 11636 4593 951 5044 2249 573 565 283 105
0.00385 11628 4597 952 5038 2256 573 566 281 108
0.00386 11617 4596 958 5039 2257 575 567 282 108
0.00387 11611 4600 959 5036 2255 578 568 284 108
0.00388 11599 4604 965 5035 2254 581 568 285 108
0.00389 11590 4603 969 5033 2260 581 570 285 108
0.0039 11580 4605 974 5030 2262 584 570 285 109
0.00391 11578 4606 975 5026 2264 585 569 287 109
0.00392 11573 4606 979 5025 2267 583 570 287 109
0.00393 11566 4606 984 5020 2271 585 570 288 109
0.00394 11559 4609 988 5015 2273 588 569 289 109
0.00395 11553 4612 991 5016 2270 590 568 290 109
0.00396 11547 4610 997 5014 2272 592 568 290 109
0.00397 11541 4613 1000 5016 2268 594 567 291 109
0.00398 11536 4615 1001 5016 2270 594 567 291 109
0.00399 11527 4616 1006 5012 2277 594 567 292 108
0.004 11522 4620 1007 5010 2275 597 567 293 108
0.00401 11518 4620 1010 5009 2274 599 566 296 107
0.00402 11510 4625 1012 5009 2273 601 566 296 107
0.00403 11504 4629 1013 5009 2272 603 565 296 108
0.00404 11500 4632 1013 5007 2273 605 565 296 108
0.00405 11491 4638 1013 5006 2277 606 565 294 109
0.00406 11488 4635 1015 5006 2279 608 565 294 109
0.00407 11486 4633 1018 5003 2281 609 565 295 109
0.00408 11481 4634 1020 4998 2285 612 564 296 109
0.00409 11476 4635 1023 4998 2286 612 564 296 109
0.0041 11474 4637 1024 4994 2288 613 565 295 109
0.00411 11465 4642 1026 4995 2289 613 565 295 109
0.00412 11461 4641 1029 4997 2289 613 565 295 109
0.00413 11458 4645 1027 4994 2294 612 565 295 109
0.00414 11457 4644 1029 4994 2293 612 565 296 109
0.00415 11456 4641 1032 4992 2293 615 563 298 109
0.00416 11450 4643 1033 4989 2299 615 563 298 109
0.00417 11445 4645 1034 4990 2299 616 562 299 109
0.00418 11446 4641 1037 4984 2303 617 563 299 109
0.00419 11447 4638 1037 4984 2305 617 563 299 109
0.0042 11444 4639 1038 4980 2309 617 564 299 109
0.00421 11440 4642 1036 4980 2310 619 563 300 109
0.00422 11438 4642 1038 4976 2315 618 563 300 109
0.00423 11437 4642 1039 4972 2319 618 563 299 110
0.00424 11436 4643 1040 4972 2318 618 563 299 110
0.00425 11430 4648 1040 4972 2317 619 563 300 110
0.00426 11430 4645 1040 4973 2319 619 563 300 110
0.00427 11426 4648 1041 4974 2316 619 562 303 110
0.00428 11423 4647 1043 4971 2318 621 563 303 110
0.00429 11422 4648 1043 4969 2318 623 563 303 110
0.0043 11419 4646 1047 4968 2319 624 563 304 109
0.00431 11418 4647 1047 4968 2319 624 563 304 109
0.00432 11416 4648 1049 4966 2319 625 563 304 109
0.00433 11416 4645 1051 4965 2319 625 564 306 108
0.00434 11408 4653 1051 4964 2319 626 564 307 107
0.00435 11410 4652 1050 4962 2322 625 564 307 107
0.00436 11408 4652 1050 4964 2320 627 563 308 107
0.00437 11405 4656 1050 4962 2323 625 562 309 107
0.00438 11404 4657 1050 4959 2326 625 562 308 108
0.00439 11402 4659 1050 4958 2327 625 564 306 108
0.0044 11399 4661 1051 4957 2328 625 563 307 108
0.00441 11395 4662 1054 4956 2331 623 563 307 108
0.00442 11391 4663 1055 4958 2330 624 563 307 108
0.00443 11386 4667 1055 4959 2332 622 563 307 108
0.00444 11386 4666 1056 4960 2331 622 564 306 108
0.00445 11381 4671 1055 4961 2332 621 565 305 108
0.00446 11380 4672 1054 4962 2333 620 565 305 108
0.00447 11380 4670 1056 4963 2332 620 564 306 108
0.00448 11375 4675 1055 4963 2333 620 563 306 109
0.00449 11376 4675 1055 4963 2331 620 564 306 109
0.0045 11376 4674 1056 4966 2328 620 564 306 109
0.00451 11373 4677 1055 4966 2327 621 563 307 110
0.00452 11369 4679 1056 4965 2329 620 563 308 110
0.00453 11367 4680 1056 4965 2326 624 563 308 110
0.00454 11366 4678 1058 4965 2327 623 564 308 110
0.00455 11364 4680 1058 4963 2329 623 564 308 110
0.00456 11366 4676 1060 4963 2331 621 564 308 110
0.00457 11364 4675 1061 4964 2330 623 564 308 110
0.00458 11363 4675 1061 4963 2333 622 564 309 109
0.00459 11362 4676 1061 4964 2334 619 565 309 109
0.0046 11359 4681 1059 4963 2336 618 565 309 109
0.00461 11359 4680 1060 4963 2335 619 565 309 109
0.00462 11356 4682 1061 4961 2337 619 565 309 109
0.00463 11356 4678 1064 4963 2336 619 565 309 109
0.00464 11357 4675 1063 4963 2336 621 566 309 109
0.00465 11353 4680 1061 4964 2336 621 566 309 109
0.00466 11351 4684 1059 4960 2339 622 565 309 110
0.00467 11353 4683 1057 4960 2340 622 565 309 110
0.00468 11350 4684 1057 4962 2340 622 565 309 110
0.00469 11351 4685 1055 4961 2341 623 565 309 109
0.0047 11351 4686 1054 4959 2346 620 565 309 109
0.00471 11355 4681 1054 4958 2348 619 565 310 109
0.00472 11358 4678 1054 4959 2346 620 565 310 109
0.00473 11356 4677 1056 4959 2347 620 566 309 109
0.00474 11355 4677 1057 4961 2346 619 564 311 109
0.00475 11354 4677 1058 4961 2348 617 564 311 109
0.00476 11357 4675 1058 4959 2349 617 564 311 109
0.00477 11357 4676 1058 4956 2350 617 565 311 109
0.00478 11356 4677 1057 4955 2352 617 565 311 109
0.00479 11352 4682 1056 4953 2354 617 566 310 109
0.0048 11350 4684 1056 4951 2356 617 566 310 109
0.00481 11348 4684 1058 4950 2357 617 566 310 109
0.00482 11349 4682 1059 4951 2355 618 566 310 109
0.00483 11348 4681 1058 4952 2357 618 566 310 109
0.00484 11347 4682 1058 4952 2358 617 567 309 109
0.00485 11349 4682 1058 4949 2357 618 567 310 109
0.00486 11351 4677 1060 4948 2358 619 567 310 109
0.00487 11350 4679 1059 4944 2362 619 567 310 109
0.00488 11345 4687 1057 4943 2364 617 567 310 109
0.00489 11344 4688 1056 4944 2363 618 567 310 109
0.0049 11339 4694 1054 4944 2364 618 567 310 109
0.00491 11338 4690 1057 4946 2364 618 566 311 109
0.00492 11338 4688 1058 4946 2365 618 566 311 109
0.00493 11339 4684 1060 4946 2366 618 566 311 109
0.00494 11337 4684 1060 4951 2364 617 566 311 109
0.00495 11339 4683 1059 4951 2363 618 566 311 109
0.00496 11339 4682 1058 4950 2366 618 566 311 109
0.00497 11340 4683 1056 4948 2369 617 566 311 109
0.00498 11337 4685 1056 4948 2371 616 566 311 109
0.00499 11338 4684 1057 4947 2372 615 566 311 109
0.005 11342 4677 1059 4947 2374 614 568 309 109
0.00501 11338 4681 1059 4946 2374 615 568 309 109
0.00502 11336 4683 1059 4947 2373 615 568 309 109
0.00503 11333 4687 1058 4946 2374 615 568 308 110
0.00504 11335 4686 1057 4945 2376 614 567 310 109
0.00505 11335 4688 1055 4944 2377 614 567 310 109
0.00506 11331 4696 1051 4945 2377 613 567 310 109
0.00507 11330 4697 1051 4946 2377 612 567 310 109
0.00508 11328 4700 1050 4944 2377 614 567 310 109
0.00509 11330 4699 1049 4943 2377 614 568 310 109
