#Seconds Ca.Conc.az Ca.Pre
0 0 60
1e-05 0 61
2e-05 0 59
3e-05 0 62
4e-05 0 61
5e-05 0 59
6e-05 0 58
7e-05 0 55
8e-05 0 54
9e-05 0 57
0.0001 0 57
0.00011 0 56
0.00012 0 55
0.00013 0 57
0.00014 0 57
0.00015 0 62
0.00016 0 62
0.00017 0 63
0.00018 0 59
0.00019 0 60
0.0002 0 62
0.00021 0 64
0.00022 0 62
0.00023 0 63
0.00024 0 59
0.00025 0 58
0.00026 0 58
0.00027 0 58
0.00028 0 60
0.00029 0 64
0.0003 0 64
0.00031 0 64
0.00032 0 63
0.00033 0 62
0.00034 0 62
0.00035 0 62
0.00036 0 59
0.00037 0 61
0.00038 0 62
0.00039 0 62
0.0004 0 62
0.00041 0 66
0.00042 0 67
0.00043 0 71
0.00044 0 72
0.00045 0 75
0.00046 0 76
0.00047 0 73
0.00048 0 72
0.00049 0 72
0.0005 0 72
0.00051 0.475104976 74
0.00052 0.532535248 71
0.00053 0.522487413 71
0.00054 0.51281172 75
0.00055 0.503487871 74
0.00056 0.494497016 69
0.00057 0.48582163 71
0.00058 0.477445395 71
0.00059 0.4693531 73
0.0006 0.461530548 71
0.00061 0.453964474 67
0.00062 0.446642466 69
0.00063 0.439552903 69
0.00064 0.432684889 71
0.00065 0.426028199 69
0.00066 0.419573226 66
0.00067 0.413310939 61
0.00068 0.407232837 60
0.00069 0.401330912 61
0.0007 0.395597613 61
0.00071 0.390025816 59
0.00072 0.38460879 60
0.00073 0.379340177 59
0.00074 0.374213958 59
0.00075 0.369224439 59
0.00076 0.364366222 63
0.00077 0.359634194 62
0.00078 0.355023499 61
0.00079 0.35052953 61
0.0008 0.346147911 58
0.00081 0.34187448 58
0.00082 0.337705279 59
0.00083 0.333636541 58
0.00084 0.329664677 60
0.00085 0.325786269 58
0.00086 0.321998057 60
0.00087 0.31829693 57
0.00088 0.314679919 57
0.00089 0.31114419 54
0.0009 0.307687032 54
0.00091 0.304305856 55
0.00092 0.300998184 53
0.00093 0.297761644 56
0.00094 0.294593967 54
0.00095 0.291492978 55
0.00096 0.288456593 57
0.00097 0.339010841 54
0.00098 0.335551547 51
0.00099 0.332162137 52
0.001 0.328840516 52
0.00101 0.325584669 51
0.00102 0.322392662 53
0.00103 0.319262637 55
0.00104 0.316192804 51
0.00105 0.313181444 54
0.00106 0.310226902 56
0.00107 0.307327585 57
0.00108 0.304481959 61
0.00109 0.301688547 63
0.0011 0.298945923 61
0.00111 0.296252717 55
0.00112 0.293607603 58
0.00113 0.291009306 64
0.00114 0.288456593 69
0.00115 0.285948275 71
0.00116 0.283483203 72
0.00117 0.28106027 67
0.00118 0.278678403 67
0.00119 0.276336568 66
0.0012 0.274033763 66
0.00121 0.271769021 62
0.00122 0.269541406 61
0.00123 0.267350013 59
0.00124 0.265193964 58
0.00125 0.263072413 58
0.00126 0.260984536 58
0.00127 0.25892954 59
0.00128 0.256906653 58
0.00129 0.254915128 61
0.0013 0.252954243 63
0.00131 0.251023294 65
0.00132 0.249121603 70
0.00133 0.247248508 69
0.00134 0.24540337 68
0.00135 0.243585567 68
0.00136 0.241794497 67
0.00137 0.240029574 66
0.00138 0.238290229 64
0.00139 0.236575911 63
0.0014 0.234886083 62
0.00141 0.233220224 60
0.00142 0.231577828 63
0.00143 0.229958403 63
0.00144 0.228361469 61
0.00145 0.226786563 58
0.00146 0.22523323 59
0.00147 0.223701031 56
0.00148 0.222189538 51
0.00149 0.220698333 56
0.0015 0.21922701 52
0.00151 0.217775176 53
0.00152 0.216342445 54
0.00153 0.214928442 52
0.00154 0.213532802 56
0.00155 0.212155171 58
0.00156 0.210795202 53
0.00157 0.209452558 54
0.00158 0.208126909 54
0.00159 0.206817934 59
0.0016 0.205525322 60
0.00161 0.204248768 58
0.00162 0.202987973 59
0.00163 0.201742648 63
0.00164 0.20051251 61
0.00165 0.199297282 58
0.00166 0.198096696 56
0.00167 0.196910488 53
0.00168 0.195738402 56
0.00169 0.194580187 57
0.0017 0.193435597 58
0.00171 0.192304395 62
0.00172 0.191186346 64
0.00173 0.190081223 63
0.00174 0.188988802 62
0.00175 0.187908866 61
0.00176 0.186841202 61
0.00177 0.195563792 63
0.00178 0.213911631 65
0.00179 0.212716594 64
0.0018 0.211534835 61
0.00181 0.210366134 58
0.00182 0.209210276 60
0.00183 0.208067051 57
0.00184 0.206936251 57
0.00185 0.205817677 52
0.00186 0.20471113 49
0.00187 0.203616418 48
0.00188 0.202533352 51
0.00189 0.201461747 51
0.0019 0.200401422 54
0.00191 0.1993522 53
0.00192 0.198313908 52
0.00193 0.197286374 54
0.00194 0.196269434 60
0.00195 0.195262924 63
0.00196 0.194266685 68
0.00197 0.19328056 69
0.00198 0.192304395 68
0.00199 0.191338041 67
0.002 0.190381351 65
0.00201 0.18943418 67
0.00202 0.188496387 75
0.00203 0.187567834 74
0.00204 0.186648384 75
0.00205 0.185737904 77
0.00206 0.184836263 79
0.00207 0.183943335 82
0.00208 0.183058992 85
0.00209 0.182183111 89
0.0021 0.181315573 92
0.00211 0.180456257 92
0.00212 0.244915975 92
0.00213 0.349398126 90
0.00214 0.355852993 93
0.00215 0.354197863 92
0.00216 0.352558058 100
0.00217 0.350933366 103
0.00218 0.34932358 106
0.00219 0.347728495 112
0.0022 0.346147911 117
0.00221 0.344581631 119
0.00222 0.343029462 125
0.00223 0.341491213 132
0.00224 0.339966699 141
0.00225 0.361532263 148
0.00226 0.375248842 157
0.00227 0.373595763 169
0.00228 0.371957185 173
0.00229 0.370332918 181
0.0023 0.368722775 186
0.00231 0.367126573 184
0.00232 0.36554413 192
0.00233 0.386259472 201
0.00234 0.414194082 205
0.00235 0.419796403 219
0.00236 0.498687669 225
0.00237 0.496583501 222
0.00238 0.494497016 235
0.00239 0.492427991 235
0.0024 0.490376208 245
0.00241 0.488341452 261
0.00242 0.486323512 265
0.00243 0.48432218 268
0.00244 0.482337253 270
0.00245 0.48036853 279
0.00246 0.478415812 284
0.00247 0.476478906 298
0.00248 0.47455762 320
0.00249 0.472651766 337
0.0025 0.477684118 351
0.00251 0.551630138 370
0.00252 0.5837812 384
0.00253 0.5951555 394
0.00254 0.667765656 418
0.00255 0.746593534 433
0.00256 0.77748066 453
0.00257 0.787924234 469
0.00258 0.791578557 491
0.00259 0.85534619 505
0.0026 0.852056397 520
0.00261 0.848791813 548
0.00262 0.852158026 572
0.00263 0.848917881 593
0.00264 0.858813947 631
0.00265 0.875166417 649
0.00266 0.995500572 683
0.00267 0.991772105 713
0.00268 1.00098743 736
0.00269 0.997266287 767
0.0027 0.993572708 782
0.00271 0.989906388 821
0.00272 1.01171908 849
0.00273 1.00801315 879
0.00274 1.02328397 912
0.00275 1.01956294 949
0.00276 1.02213967 976
0.00277 1.02469779 1031
0.00278 1.02101182 1077
0.00279 1.01735228 1103
0.0028 1.03226252 1144
0.00281 1.02858899 1173
0.00282 1.04949101 1195
0.00283 1.08859237 1245
0.00284 1.13960668 1261
0.00285 1.19633576 1292
0.00286 1.19215277 1324
0.00287 1.2784557 1365
0.00288 1.33411174 1375
0.00289 1.45525852 1406
0.0029 1.48604879 1447
0.00291 1.52852256 1477
0.00292 1.57663261 1522
0.00293 1.57125161 1559
0.00294 1.56590722 1590
0.00295 1.60166745 1651
0.00296 1.64303316 1708
0.00297 1.66081069 1739
0.00298 1.78881807 1763
0.00299 1.79441225 1796
0.003 1.8288148 1817
0.00301 1.83423893 1836
0.00302 1.84535807 1842
0.00303 1.84497979 1865
0.00304 1.89014978 1888
0.00305 1.98609457 1880
0.00306 2.03616418 1892
0.00307 2.03516932 1901
0.00308 2.06227733 1922
0.00309 2.07240659 1937
0.0031 2.07130444 1983
0.00311 2.08690461 1997
0.00312 2.10240478 2014
0.00313 2.10121735 2035
0.00314 2.12208512 2072
0.00315 2.13183158 2097
0.00316 2.17437849 2119
0.00317 2.27125443 2156
0.00318 2.27499728 2183
0.00319 2.26786563 2210
0.0032 2.26077855 2210
0.00321 2.26451905 2226
0.00322 2.34886083 2236
0.00323 2.34158881 2230
0.00324 2.35038705 2232
0.00325 2.39640862 2230
0.00326 2.40498472 2227
0.00327 2.41350837 2235
0.00328 2.5222363 2226
0.00329 2.54087297 2196
0.0033 2.58037534 2180
0.00331 2.63532549 2164
0.00332 2.68994461 2147
0.00333 2.72864344 2122
0.00334 2.82411095 2097
0.00335 2.90350935 2070
0.00336 2.91547199 2052
0.00337 2.92222792 2014
0.00338 2.91358227 1989
0.00339 2.91009306 1957
0.0034 2.90662437 1922
0.00341 2.92855344 1873
0.00342 2.92505106 1832
0.00343 3.05780808 1798
0.00344 3.06904398 1769
0.00345 3.08523138 1748
0.00346 3.07631453 1722
0.00347 3.06744907 1701
0.00348 3.05863456 1685
0.00349 3.04987057 1639
0.0035 3.04115665 1592
0.00351 3.03249239 1546
0.00352 3.02879422 1511
0.00353 3.07904941 1474
0.00354 3.07035153 1443
0.00355 3.06170265 1406
0.00356 3.05796399 1363
0.00357 3.10272638 1330
0.00358 3.14240422 1296
0.00359 3.17221902 1258
0.0036 3.17302252 1234
0.00361 3.19779303 1203
0.00362 3.25589403 1172
0.00363 3.26599613 1150
0.00364 3.25702362 1129
0.00365 3.24810026 1096
0.00366 3.30070003 1069
0.00367 3.2917063 1035
0.00368 3.28746454 1002
0.00369 3.29731682 979
0.0037 3.29308283 949
0.00371 3.29353673 928
0.00372 3.28468314 900
0.00373 3.27587702 885
0.00374 3.26711799 867
0.00375 3.25840567 852
0.00376 3.2497397 831
0.00377 3.24571052 810
0.00378 3.26917472 790
0.00379 3.26054893 779
0.0038 3.25196854 755
0.00381 3.24343318 733
0.00382 3.23494252 721
0.00383 3.2264962 699
0.00384 3.21809386 677
0.00385 3.20973518 664
0.00386 3.2014198 640
0.00387 3.1931474 618
0.00388 3.18491764 602
0.00389 3.17673019 587
0.0039 3.16858473 582
0.00391 3.16048093 563
0.00392 3.15241848 541
0.00393 3.14439706 526
0.00394 3.13641635 515
0.00395 3.16791063 506
0.00396 3.15991086 494
0.00397 3.15631093 481
0.00398 3.1483805 471
0.00399 3.14048982 462
0.004 3.1326386 446
0.00401 3.13777471 437
0.00402 3.1299693 423
0.00403 3.12220262 414
0.00404 3.1144744 411
0.00405 3.10678434 407
0.00406 3.09913216 402
0.00407 3.14679919 397
0.00408 3.14332846 390
0.00409 3.13564306 382
0.0041 3.15754436 372
0.00411 3.14986177 365
0.00412 3.17162225 367
0.00413 3.16394277 363
0.00414 3.17720305 362
0.00415 3.16954714 355
0.00416 3.16192804 351
0.00417 3.15434547 346
0.00418 3.14679919 338
0.00419 3.13928893 334
0.0042 3.13181444 333
0.00421 3.12437545 325
0.00422 3.11697171 320
0.00423 3.10960299 314
0.00424 3.11859675 313
0.00425 3.11940353 312
0.00426 3.1364576 302
0.00427 3.12911227 296
0.00428 3.12180126 288
0.00429 3.11452433 283
0.0043 3.10728125 272
0.00431 3.1241656 266
0.00432 3.19706057 260
0.00433 3.26562175 253
0.00434 3.25809728 236
0.00435 3.2506074 234
0.00436 3.24315188 236
0.00437 3.23573048 237
0.00438 3.22834296 234
0.00439 3.22098911 229
0.0044 3.21366868 226
0.00441 3.20638145 220
0.00442 3.26177839 219
0.00443 3.25441546 212
0.00444 3.2470857 209
0.00445 3.23978888 204
0.00446 3.23252478 201
0.00447 3.22529318 199
