#Seconds PMCAoutFlux PMCAleakFlux
0.00272 88 52
0.00273 89 52
0.00274 90 52
0.00275 92 52
0.00276 94 52
0.00277 99 52
0.00278 100 52
0.00279 102 52
0.0028 106 53
0.00281 109 53
0.00282 113 53
0.00283 114 53
0.00284 117 53
0.00285 117 53
0.00286 124 53
0.00287 126 53
0.00288 128 53
0.00289 131 53
0.0029 133 53
0.00291 134 53
0.00292 137 53
0.00293 138 53
0.00294 143 53
0.00295 145 54
0.00296 150 54
0.00297 153 54
0.00298 153 54
0.00299 153 54
0.003 157 54
0.00301 160 54
0.00302 168 55
0.00303 169 56
0.00304 171 56
0.00305 176 57
0.00306 178 58
0.00307 184 58
0.00308 187 58
0.00309 189 58
0.0031 192 58
0.00311 193 58
0.00312 195 58
0.00313 197 58
0.00314 199 58
0.00315 202 58
0.00316 205 58
0.00317 210 58
0.00318 213 58
0.00319 219 58
0.0032 223 58
0.00321 226 58
0.00322 227 58
0.00323 228 58
0.00324 230 58
0.00325 230 58
0.00326 232 58
0.00327 233 58
0.00328 236 58
0.00329 239 58
0.0033 241 58
0.00331 244 58
0.00332 246 58
0.00333 250 59
0.00334 253 59
0.00335 256 59
0.00336 259 59
0.00337 261 59
0.00338 265 59
0.00339 267 59
0.0034 266 59
0.00341 270 59
0.00342 273 60
0.00343 276 60
0.00344 279 60
0.00345 284 61
0.00346 284 61
0.00347 287 61
0.00348 290 61
0.00349 292 61
0.0035 296 61
0.00351 300 61
0.00352 302 61
0.00353 305 63
0.00354 306 63
0.00355 308 63
0.00356 309 63
0.00357 309 63
0.00358 312 63
0.00359 313 64
0.0036 318 65
0.00361 318 65
0.00362 318 66
0.00363 319 66
0.00364 320 66
0.00365 321 66
0.00366 322 66
0.00367 324 67
0.00368 324 67
0.00369 325 67
0.0037 329 68
0.00371 332 68
0.00372 335 69
0.00373 341 69
0.00374 344 70
0.00375 347 71
0.00376 351 71
0.00377 351 71
0.00378 353 71
0.00379 355 71
0.0038 357 71
0.00381 358 71
0.00382 358 71
0.00383 359 71
0.00384 361 71
0.00385 362 71
0.00386 364 71
0.00387 365 71
0.00388 366 71
0.00389 369 73
0.0039 370 74
0.00391 372 74
0.00392 373 74
0.00393 373 74
0.00394 374 74
0.00395 374 74
0.00396 374 74
0.00397 375 74
0.00398 375 74
0.00399 375 74
0.004 376 76
0.00401 376 76
0.00402 376 76
0.00403 376 76
0.00404 378 76
0.00405 379 76
0.00406 379 76
0.00407 379 76
0.00408 381 76
0.00409 382 77
0.0041 386 77
0.00411 387 77
0.00412 386 77
0.00413 386 77
0.00414 388 78
0.00415 388 78
0.00416 388 78
0.00417 392 78
0.00418 393 78
0.00419 394 78
0.0042 396 79
0.00421 396 80
0.00422 396 80
0.00423 397 80
0.00424 397 80
0.00425 398 81
0.00426 398 81
0.00427 399 81
0.00428 400 81
0.00429 401 81
0.0043 400 81
0.00431 402 81
0.00432 402 81
0.00433 402 82
0.00434 402 82
0.00435 404 82
0.00436 404 82
0.00437 405 82
0.00438 406 82
0.00439 406 82
0.0044 405 82
0.00441 405 82
0.00442 405 82
0.00443 407 83
0.00444 407 83
0.00445 407 83
0.00446 407 83
0.00447 408 83
0.00448 408 83
0.00449 409 84
0.0045 409 84
0.00451 409 84
0.00452 409 84
0.00453 409 85
0.00454 410 85
0.00455 410 85
0.00456 410 85
0.00457 411 85
0.00458 412 85
0.00459 412 85
0.0046 412 85
0.00461 412 85
0.00462 412 85
0.00463 413 85
0.00464 414 85
0.00465 416 86
0.00466 416 86
0.00467 417 86
0.00468 418 86
0.00469 417 86
0.0047 417 86
0.00471 417 86
0.00472 417 86
0.00473 420 86
0.00474 420 86
0.00475 421 86
0.00476 421 86
0.00477 421 86
0.00478 421 86
0.00479 421 86
0.0048 421 86
0.00481 422 86
0.00482 422 86
0.00483 422 86
0.00484 422 86
0.00485 422 86
0.00486 422 86
0.00487 422 86
0.00488 422 86
0.00489 423 86
0.0049 423 86
0.00491 423 86
0.00492 423 86
0.00493 423 86
0.00494 423 86
0.00495 423 86
0.00496 423 86
0.00497 423 86
0.00498 424 86
0.00499 425 86
0.005 425 86
0.00501 425 86
0.00502 425 86
0.00503 425 86
0.00504 425 86
0.00505 425 86
0.00506 425 86
0.00507 426 86
0.00508 426 86
0.00509 428 86
0.0051 428 86
0.00511 428 86
0.00512 429 86
0.00513 429 86
0.00514 429 86
0.00515 429 86
0.00516 429 86
0.00517 429 86
0.00518 429 86
0.00519 429 86
0.0052 429 86
0.00521 429 86
0.00522 429 86
0.00523 429 86
0.00524 429 86
0.00525 429 86
0.00526 429 87
0.00527 429 88
0.00528 429 88
0.00529 429 88
0.0053 430 88
0.00531 432 88
0.00532 434 88
0.00533 433 88
0.00534 433 88
0.00535 433 88
0.00536 433 88
0.00537 433 88
0.00538 433 88
0.00539 433 88
0.0054 433 88
0.00541 434 88
0.00542 434 88
0.00543 434 88
0.00544 435 88
0.00545 436 88
0.00546 436 88
0.00547 437 88
0.00548 437 88
0.00549 438 88
0.0055 437 88
0.00551 437 88
0.00552 438 88
0.00553 438 88
0.00554 438 88
0.00555 438 88
0.00556 437 88
0.00557 437 88
0.00558 438 88
0.00559 438 88
0.0056 439 89
0.00561 439 89
0.00562 439 89
0.00563 439 89
0.00564 439 89
0.00565 439 89
0.00566 438 89
0.00567 438 89
0.00568 438 89
0.00569 438 89
0.0057 438 90
0.00571 438 91
0.00572 438 91
0.00573 438 91
0.00574 439 91
0.00575 439 91
0.00576 439 91
0.00577 439 91
0.00578 440 91
0.00579 440 91
0.0058 440 91
0.00581 440 91
0.00582 440 91
0.00583 442 91
0.00584 443 91
0.00585 443 91
0.00586 443 91
0.00587 443 91
0.00588 443 91
0.00589 444 91
0.0059 444 91
0.00591 444 91
0.00592 444 91
0.00593 445 92
0.00594 445 92
0.00595 445 92
0.00596 447 92
0.00597 447 92
0.00598 447 92
0.00599 447 92
0.006 448 92
0.00601 448 92
0.00602 448 92
0.00603 450 92
0.00604 450 92
0.00605 450 92
0.00606 450 93
0.00607 450 93
0.00608 451 93
0.00609 451 93
0.0061 451 93
0.00611 451 94
0.00612 451 94
0.00613 452 94
0.00614 451 94
0.00615 451 94
0.00616 451 94
0.00617 451 94
0.00618 451 94
0.00619 451 94
0.0062 451 94
0.00621 451 94
0.00622 451 94
0.00623 451 94
0.00624 451 94
0.00625 451 95
0.00626 451 95
0.00627 451 95
0.00628 451 95
0.00629 451 95
0.0063 451 95
0.00631 451 95
0.00632 451 95
0.00633 450 95
0.00634 450 95
0.00635 450 95
0.00636 452 95
0.00637 452 95
0.00638 452 95
0.00639 452 95
0.0064 453 95
0.00641 453 95
0.00642 453 95
0.00643 453 95
0.00644 455 95
0.00645 455 95
0.00646 455 95
0.00647 455 95
0.00648 455 95
0.00649 455 95
0.0065 455 95
0.00651 455 95
0.00652 455 95
0.00653 455 95
0.00654 455 95
0.00655 455 95
0.00656 454 95
0.00657 453 95
0.00658 454 95
0.00659 455 95
0.0066 455 95
0.00661 456 96
0.00662 456 96
0.00663 457 97
0.00664 457 97
0.00665 457 97
0.00666 458 97
0.00667 458 97
0.00668 458 97
0.00669 458 97
0.0067 458 97
0.00671 458 97
0.00672 458 97
0.00673 459 97
0.00674 461 97
0.00675 461 97
0.00676 462 97
0.00677 461 97
0.00678 461 97
0.00679 461 97
0.0068 461 97
0.00681 461 97
0.00682 461 97
0.00683 461 97
0.00684 461 97
0.00685 461 97
0.00686 461 98
0.00687 462 99
0.00688 463 99
0.00689 463 99
0.0069 463 99
0.00691 463 99
0.00692 463 99
0.00693 463 99
0.00694 463 99
0.00695 463 99
0.00696 463 99
0.00697 463 99
0.00698 463 99
0.00699 463 99
0.007 463 99
0.00701 463 99
0.00702 463 99
0.00703 465 99
0.00704 465 99
0.00705 465 100
0.00706 466 100
0.00707 466 100
0.00708 466 100
0.00709 467 100
0.0071 467 100
0.00711 467 100
0.00712 468 100
0.00713 469 100
0.00714 469 100
0.00715 470 100
0.00716 470 100
0.00717 470 100
0.00718 470 101
0.00719 471 101
0.0072 471 101
0.00721 471 101
0.00722 471 101
0.00723 472 101
0.00724 472 101
0.00725 472 102
0.00726 472 102
0.00727 472 102
0.00728 472 102
0.00729 472 102
0.0073 472 102
0.00731 471 102
0.00732 471 103
0.00733 471 103
0.00734 472 103
0.00735 473 103
0.00736 473 103
0.00737 473 104
0.00738 473 104
0.00739 473 104
0.0074 473 104
0.00741 474 104
0.00742 474 104
0.00743 474 104
0.00744 474 104
0.00745 474 104
0.00746 474 104
0.00747 476 105
0.00748 476 106
0.00749 477 106
0.0075 477 106
0.00751 477 106
0.00752 476 106
0.00753 476 106
0.00754 477 106
0.00755 477 106
0.00756 479 106
0.00757 479 106
0.00758 481 106
0.00759 481 106
0.0076 482 106
0.00761 482 106
0.00762 483 106
0.00763 483 106
0.00764 483 106
0.00765 482 106
0.00766 482 106
0.00767 482 106
0.00768 482 106
0.00769 483 106
0.0077 484 106
0.00771 484 106
0.00772 484 106
0.00773 485 106
0.00774 485 106
0.00775 486 106
0.00776 487 106
0.00777 487 106
0.00778 487 107
0.00779 487 107
0.0078 487 107
0.00781 487 107
0.00782 488 107
0.00783 488 107
0.00784 488 107
0.00785 488 107
0.00786 488 108
0.00787 488 108
0.00788 488 108
0.00789 490 108
0.0079 490 109
0.00791 489 109
0.00792 489 109
0.00793 489 109
0.00794 489 109
0.00795 489 109
0.00796 490 109
0.00797 490 109
0.00798 491 109
0.00799 491 109
0.008 491 109
0.00801 491 109
0.00802 491 109
0.00803 491 109
0.00804 492 109
0.00805 493 109
0.00806 493 109
0.00807 493 109
0.00808 495 109
0.00809 495 109
0.0081 496 109
0.00811 497 109
0.00812 497 110
0.00813 497 110
0.00814 497 110
0.00815 498 110
0.00816 497 110
0.00817 497 110
0.00818 497 110
0.00819 497 111
0.0082 498 111
0.00821 498 111
0.00822 498 111
0.00823 498 111
0.00824 498 111
0.00825 498 111
0.00826 498 111
0.00827 498 111
0.00828 499 111
0.00829 499 111
0.0083 499 111
0.00831 499 111
0.00832 499 111
0.00833 499 111
0.00834 499 111
0.00835 501 111
0.00836 501 111
0.00837 501 111
0.00838 501 111
0.00839 501 112
0.0084 502 112
0.00841 502 112
0.00842 502 112
0.00843 502 112
0.00844 502 113
0.00845 502 113
0.00846 504 113
0.00847 505 113
0.00848 505 113
0.00849 506 113
0.0085 506 114
0.00851 506 114
0.00852 506 114
0.00853 506 114
0.00854 507 114
0.00855 509 115
0.00856 509 115
0.00857 509 115
0.00858 509 115
0.00859 509 115
0.0086 509 115
0.00861 509 115
0.00862 509 115
0.00863 509 116
0.00864 509 116
0.00865 509 116
0.00866 510 116
0.00867 511 116
0.00868 512 116
0.00869 512 117
0.0087 512 117
0.00871 512 117
0.00872 512 117
0.00873 511 117
0.00874 511 117
0.00875 512 117
0.00876 512 117
0.00877 513 117
0.00878 513 117
0.00879 512 118
0.0088 512 118
0.00881 512 118
0.00882 512 118
0.00883 513 119
0.00884 513 120
0.00885 511 120
0.00886 511 120
0.00887 511 120
0.00888 511 120
0.00889 511 120
0.0089 511 120
0.00891 511 120
0.00892 510 120
0.00893 510 120
0.00894 510 120
0.00895 510 120
0.00896 510 120
0.00897 510 120
0.00898 511 120
0.00899 511 120
0.009 511 120
0.00901 511 120
0.00902 511 120
0.00903 511 120
0.00904 512 120
0.00905 512 120
0.00906 512 121
0.00907 513 122
0.00908 512 122
0.00909 513 122
0.0091 513 123
0.00911 514 123
0.00912 515 123
0.00913 515 123
0.00914 515 123
0.00915 515 123
0.00916 515 123
0.00917 515 123
0.00918 515 123
0.00919 515 123
0.0092 516 123
0.00921 516 123
0.00922 517 123
0.00923 518 123
0.00924 518 123
0.00925 518 123
0.00926 518 123
0.00927 517 123
0.00928 517 123
0.00929 517 123
0.0093 517 123
0.00931 517 123
0.00932 517 123
0.00933 517 123
0.00934 516 123
0.00935 516 123
0.00936 516 123
0.00937 517 123
0.00938 517 123
0.00939 518 123
0.0094 519 123
0.00941 519 123
0.00942 519 123
0.00943 519 123
0.00944 519 124
0.00945 519 125
0.00946 519 125
0.00947 520 125
0.00948 520 125
0.00949 519 125
0.0095 519 125
0.00951 519 125
0.00952 519 125
0.00953 519 125
0.00954 519 125
0.00955 521 125
0.00956 521 125
0.00957 521 125
0.00958 521 125
0.00959 522 126
0.0096 522 126
0.00961 523 126
0.00962 523 126
0.00963 523 126
0.00964 524 126
0.00965 524 126
0.00966 525 127
0.00967 526 127
0.00968 526 127
0.00969 527 127
0.0097 527 128
0.00971 528 128
0.00972 529 128
0.00973 529 128
0.00974 529 128
0.00975 531 128
0.00976 531 128
0.00977 531 128
0.00978 531 128
0.00979 531 128
0.0098 532 128
0.00981 533 128
0.00982 533 128
0.00983 533 128
0.00984 534 128
0.00985 534 128
0.00986 534 128
0.00987 534 128
0.00988 534 128
0.00989 534 128
0.0099 535 128
0.00991 535 129
0.00992 537 129
0.00993 537 129
0.00994 537 129
0.00995 537 129
0.00996 539 129
0.00997 539 129
0.00998 539 129
0.00999 539 129
0.01 540 129
0.01001 541 129
0.01002 541 129
0.01003 541 129
0.01004 541 129
0.01005 541 129
0.01006 542 130
0.01007 543 130
0.01008 543 130
0.01009 544 130
0.0101 544 130
0.01011 545 130
0.01012 545 130
0.01013 546 130
0.01014 546 130
0.01015 546 130
0.01016 546 130
0.01017 547 130
0.01018 547 130
0.01019 547 130
0.0102 547 130
0.01021 547 130
0.01022 547 130
0.01023 548 130
0.01024 549 130
0.01025 549 130
0.01026 550 131
0.01027 550 132
0.01028 550 132
0.01029 550 132
0.0103 551 133
0.01031 553 133
0.01032 553 133
0.01033 554 133
0.01034 555 133
0.01035 555 133
0.01036 555 133
0.01037 555 133
0.01038 556 133
0.01039 558 134
0.0104 559 134
0.01041 559 135
0.01042 559 135
0.01043 559 135
0.01044 559 136
0.01045 559 136
0.01046 559 137
0.01047 560 137
0.01048 561 137
0.01049 562 137
0.0105 562 137
0.01051 563 137
0.01052 564 137
0.01053 565 137
0.01054 565 137
0.01055 565 137
0.01056 565 137
0.01057 565 137
0.01058 566 137
0.01059 565 137
0.0106 566 138
0.01061 566 138
0.01062 567 139
0.01063 568 139
0.01064 568 139
0.01065 568 139
0.01066 568 139
0.01067 567 139
0.01068 569 139
0.01069 570 139
0.0107 571 139
0.01071 571 139
0.01072 571 139
0.01073 571 139
0.01074 571 139
0.01075 571 139
0.01076 571 140
0.01077 571 140
0.01078 571 140
0.01079 571 140
0.0108 572 140
0.01081 574 140
0.01082 574 140
0.01083 574 140
0.01084 573 140
0.01085 573 140
0.01086 572 141
0.01087 572 141
0.01088 572 141
0.01089 572 141
0.0109 572 141
0.01091 572 141
0.01092 572 141
0.01093 572 141
0.01094 572 141
0.01095 574 141
0.01096 574 141
0.01097 574 141
0.01098 574 141
0.01099 574 141
0.011 575 141
0.01101 575 141
0.01102 575 141
0.01103 575 141
0.01104 576 141
0.01105 576 141
0.01106 578 141
0.01107 580 141
0.01108 580 141
0.01109 579 141
0.0111 580 141
0.01111 581 142
0.01112 582 143
0.01113 582 143
0.01114 582 143
0.01115 583 143
0.01116 583 143
0.01117 583 144
0.01118 583 144
0.01119 584 144
0.0112 584 144
0.01121 584 144
0.01122 584 145
0.01123 584 145
0.01124 585 145
0.01125 585 146
0.01126 585 146
0.01127 586 146
0.01128 586 146
0.01129 586 146
0.0113 586 147
0.01131 586 147
0.01132 587 147
0.01133 587 148
0.01134 587 148
0.01135 587 148
0.01136 588 148
0.01137 586 148
0.01138 586 148
0.01139 586 148
0.0114 585 149
0.01141 585 149
0.01142 585 149
0.01143 585 150
0.01144 585 150
0.01145 585 150
0.01146 585 150
0.01147 585 150
0.01148 585 150
0.01149 585 151
0.0115 584 151
0.01151 586 151
0.01152 585 151
0.01153 585 151
0.01154 585 151
0.01155 584 151
0.01156 584 151
0.01157 584 151
0.01158 584 151
0.01159 584 151
0.0116 585 151
0.01161 586 151
0.01162 586 151
0.01163 586 151
0.01164 586 151
0.01165 587 151
0.01166 587 151
0.01167 587 151
0.01168 587 151
0.01169 587 151
0.0117 586 151
0.01171 587 151
0.01172 587 152
0.01173 587 152
0.01174 586 152
0.01175 587 152
0.01176 588 152
0.01177 589 152
0.01178 589 152
0.01179 587 152
0.0118 587 152
0.01181 589 152
0.01182 589 152
0.01183 589 152
0.01184 589 152
0.01185 588 152
0.01186 588 153
0.01187 588 153
0.01188 589 153
0.01189 589 153
0.0119 589 153
0.01191 589 153
0.01192 589 153
0.01193 589 153
0.01194 590 153
0.01195 590 153
0.01196 590 153
0.01197 591 153
0.01198 592 153
0.01199 592 153
0.012 593 153
0.01201 593 153
0.01202 593 153
0.01203 593 153
0.01204 593 153
0.01205 594 153
0.01206 594 153
0.01207 594 153
0.01208 594 153
0.01209 594 154
0.0121 595 154
0.01211 595 154
0.01212 595 154
0.01213 595 154
0.01214 596 154
0.01215 597 155
0.01216 598 155
0.01217 598 155
0.01218 597 156
0.01219 598 156
0.0122 598 156
0.01221 597 156
0.01222 598 156
0.01223 599 156
0.01224 599 157
0.01225 599 157
0.01226 599 157
0.01227 599 157
0.01228 599 157
0.01229 599 157
0.0123 600 157
0.01231 600 157
0.01232 600 157
0.01233 599 157
0.01234 599 157
0.01235 599 158
0.01236 599 159
0.01237 599 159
0.01238 600 159
0.01239 600 159
0.0124 600 159
0.01241 600 159
0.01242 599 159
0.01243 599 159
0.01244 598 159
0.01245 599 159
0.01246 600 159
0.01247 601 159
0.01248 603 159
0.01249 604 159
0.0125 605 159
0.01251 605 159
0.01252 607 159
0.01253 608 159
0.01254 608 159
0.01255 608 159
0.01256 608 159
0.01257 609 160
0.01258 609 161
0.01259 610 161
0.0126 610 162
0.01261 609 162
0.01262 610 162
0.01263 610 163
0.01264 610 163
0.01265 610 163
0.01266 610 163
0.01267 610 163
0.01268 611 163
0.01269 612 163
0.0127 612 163
0.01271 612 163
0.01272 612 163
0.01273 612 163
0.01274 613 163
0.01275 612 163
0.01276 613 165
0.01277 613 165
0.01278 613 165
0.01279 613 165
0.0128 613 165
0.01281 613 165
0.01282 613 165
0.01283 613 165
0.01284 613 165
0.01285 614 165
0.01286 614 165
0.01287 615 165
0.01288 615 165
0.01289 615 165
0.0129 615 165
0.01291 615 165
0.01292 616 165
0.01293 616 165
0.01294 616 165
0.01295 616 165
0.01296 616 165
0.01297 616 165
0.01298 617 165
0.01299 617 165
0.013 617 165
0.01301 617 165
0.01302 617 165
0.01303 617 165
0.01304 617 166
0.01305 618 166
0.01306 618 166
0.01307 619 166
0.01308 619 166
0.01309 620 167
0.0131 620 167
0.01311 621 167
0.01312 621 167
0.01313 622 167
0.01314 621 167
0.01315 622 167
0.01316 623 167
0.01317 624 168
0.01318 624 168
0.01319 625 168
0.0132 626 169
0.01321 625 169
0.01322 624 169
0.01323 624 169
0.01324 624 169
0.01325 624 169
0.01326 624 169
0.01327 624 169
0.01328 625 169
0.01329 625 169
0.0133 625 169
0.01331 625 169
0.01332 626 169
0.01333 626 170
0.01334 626 171
0.01335 626 171
0.01336 626 171
0.01337 626 171
0.01338 626 171
0.01339 626 171
0.0134 626 171
0.01341 626 173
0.01342 626 173
0.01343 626 173
0.01344 626 173
0.01345 626 173
0.01346 626 173
0.01347 625 173
0.01348 626 173
0.01349 626 174
0.0135 626 174
0.01351 627 174
0.01352 626 174
0.01353 627 174
0.01354 628 175
0.01355 628 175
0.01356 628 175
0.01357 630 176
0.01358 630 176
0.01359 630 177
0.0136 630 177
0.01361 630 177
0.01362 630 177
0.01363 630 177
0.01364 630 178
0.01365 630 178
0.01366 630 178
0.01367 631 178
0.01368 631 178
0.01369 632 178
0.0137 633 178
0.01371 633 178
0.01372 634 178
0.01373 635 179
0.01374 636 180
0.01375 636 180
0.01376 637 180
0.01377 637 180
0.01378 638 180
0.01379 638 180
0.0138 638 181
0.01381 638 181
0.01382 638 181
0.01383 638 181
0.01384 639 181
0.01385 639 181
0.01386 638 182
0.01387 639 182
0.01388 639 182
0.01389 639 182
0.0139 639 182
0.01391 639 182
0.01392 639 182
0.01393 639 182
0.01394 639 182
0.01395 639 182
0.01396 639 182
0.01397 639 182
0.01398 639 183
0.01399 639 184
0.014 638 184
0.01401 639 184
0.01402 639 184
0.01403 639 184
0.01404 639 184
0.01405 640 184
0.01406 641 184
0.01407 641 184
0.01408 641 184
0.01409 642 184
0.0141 643 185
0.01411 643 185
0.01412 643 185
0.01413 642 185
0.01414 642 186
0.01415 642 186
0.01416 642 186
0.01417 642 187
0.01418 642 187
0.01419 642 187
0.0142 642 187
0.01421 642 187
0.01422 642 188
0.01423 642 189
0.01424 642 189
0.01425 643 189
0.01426 643 189
0.01427 642 189
0.01428 642 189
0.01429 642 189
0.0143 642 189
0.01431 643 189
0.01432 643 190
0.01433 643 190
0.01434 643 190
0.01435 644 191
0.01436 645 191
0.01437 645 191
0.01438 645 193
0.01439 645 193
0.0144 645 193
0.01441 645 194
0.01442 645 195
0.01443 647 195
0.01444 648 195
0.01445 648 195
0.01446 649 195
0.01447 649 195
0.01448 649 195
0.01449 649 195
0.0145 648 195
0.01451 648 195
0.01452 649 195
0.01453 649 195
0.01454 649 195
0.01455 649 195
0.01456 649 195
0.01457 649 195
0.01458 649 196
0.01459 649 196
0.0146 649 197
0.01461 649 197
0.01462 649 197
0.01463 651 197
0.01464 651 197
0.01465 654 197
0.01466 654 197
0.01467 655 197
0.01468 655 197
0.01469 655 197
0.0147 655 197
0.01471 655 197
0.01472 655 197
0.01473 655 197
0.01474 655 197
0.01475 655 197
0.01476 655 198
0.01477 655 199
0.01478 655 199
0.01479 655 199
0.0148 655 199
0.01481 656 199
0.01482 657 199
0.01483 658 199
0.01484 659 199
0.01485 660 199
0.01486 661 199
0.01487 662 200
0.01488 661 200
0.01489 661 200
0.0149 662 200
0.01491 662 200
0.01492 662 200
0.01493 663 200
0.01494 663 200
0.01495 663 200
0.01496 663 200
0.01497 663 200
0.01498 664 200
0.01499 664 200
0.015 664 200
0.01501 664 201
0.01502 664 201
0.01503 664 201
0.01504 664 201
0.01505 664 202
0.01506 664 202
0.01507 664 202
0.01508 664 202
0.01509 664 202
0.0151 665 202
0.01511 664 202
0.01512 664 202
0.01513 665 202
0.01514 665 202
0.01515 666 202
0.01516 667 202
0.01517 668 202
0.01518 668 202
0.01519 669 202
0.0152 671 202
0.01521 671 202
0.01522 672 202
0.01523 673 202
0.01524 672 202
0.01525 672 203
0.01526 672 203
0.01527 672 203
0.01528 672 203
0.01529 674 203
0.0153 676 203
0.01531 677 203
0.01532 677 205
0.01533 677 205
0.01534 678 205
0.01535 678 206
0.01536 678 206
0.01537 678 206
0.01538 680 206
0.01539 681 206
0.0154 682 206
0.01541 682 206
0.01542 682 206
0.01543 682 206
0.01544 681 206
0.01545 681 206
0.01546 681 206
0.01547 681 208
0.01548 682 208
0.01549 682 208
0.0155 682 208
0.01551 682 208
