0.000000000000000000e+00 0.000000000000000000e+00 5.766049999999999898e+01 5.872000000000000000e+03
9.999999999999677251e-06 6.403736361500000918e-02 5.767399999999999949e+01 5.872010000000000218e+03
1.999999999999935450e-05 9.216188132099999153e-02 5.779149999999999920e+01 5.872020999999999731e+03
3.000000000000080714e-05 8.682543442749997287e-02 5.792099999999999937e+01 5.872004500000000007e+03
3.999999999999870901e-05 8.458989586049997511e-02 5.801350000000000051e+01 5.871990999999999985e+03
4.999999999999857260e-05 8.065246334700001962e-02 5.797899999999999920e+01 5.871989499999999680e+03
6.000000000000161427e-05 7.975824785400001393e-02 5.799000000000000199e+01 5.871984999999999673e+03
6.999999999999908585e-05 8.010851660100001825e-02 5.790999999999999659e+01 5.871990999999999985e+03
7.999999999999741801e-05 7.874864982500001664e-02 5.789600000000000080e+01 5.872000500000000102e+03
9.000000000000432892e-05 7.855634544399998920e-02 5.795850000000000080e+01 5.872007999999999811e+03
9.999999999999714521e-05 7.814289099249999149e-02 5.801250000000000284e+01 5.872013500000000022e+03
1.099999999999990823e-04 7.662456042500007114e-02 5.795750000000000313e+01 5.872016499999999724e+03
1.200000000000032285e-04 7.759482340049991822e-02 5.802450000000000330e+01 5.872029000000000451e+03
1.299999999999976305e-04 7.608597359599994503e-02 5.806499999999999773e+01 5.872032500000000255e+03
1.399999999999981717e-04 7.559623133500001368e-02 5.813750000000000284e+01 5.872021499999999833e+03
1.500000000000011524e-04 7.447949220700002260e-02 5.809199999999999875e+01 5.872031500000000051e+03
1.599999999999948360e-04 7.507082825650003566e-02 5.806250000000000000e+01 5.872039499999999862e+03
1.700000000000031564e-04 7.482903375349994612e-02 5.799699999999999989e+01 5.872030999999999949e+03
1.800000000000086578e-04 7.471025752490002836e-02 5.814099999999999824e+01 5.872034499999999753e+03
1.900000000000061091e-04 7.460398403130005796e-02 5.815749999999999886e+01 5.872050000000000182e+03
1.999999999999942904e-04 7.706117872839987615e-02 5.815699999999999648e+01 5.872081000000000131e+03
2.099999999999919043e-04 7.726515877149997547e-02 5.807050000000000267e+01 5.872088499999999840e+03
2.199999999999981647e-04 7.705724529849998505e-02 5.792750000000000199e+01 5.872081500000000233e+03
2.300000000000051027e-04 7.792090481184979489e-02 5.799699999999999989e+01 5.872096499999999651e+03
2.400000000000064571e-04 7.943373421439998971e-02 5.800350000000000250e+01 5.872103000000000065e+03
2.499999999999862900e-04 7.944094565975005906e-02 5.792249999999999943e+01 5.872110499999999774e+03
2.599999999999952609e-04 8.284251452100004076e-02 5.789399999999999835e+01 5.872103000000000065e+03
2.699999999999949077e-04 8.403702068049984097e-02 5.797050000000000125e+01 5.872100499999999556e+03
2.799999999999963434e-04 8.465170793749995926e-02 5.801500000000000057e+01 5.872096499999999651e+03
2.900000000000095427e-04 8.546272568119982205e-02 5.799399999999999977e+01 5.872106499999999869e+03
3.000000000000023048e-04 8.570045369150013082e-02 5.795250000000000057e+01 5.872103000000000065e+03
3.099999999999983194e-04 8.790482039150000759e-02 5.794899999999999807e+01 5.872105499999999665e+03
3.199999999999896720e-04 8.769981846155003313e-02 5.804500000000000171e+01 5.872111499999999978e+03
3.300000000000105692e-04 8.824149403810009618e-02 5.802450000000000330e+01 5.872114499999999680e+03
3.400000000000063128e-04 8.877675842339981249e-02 5.804500000000000171e+01 5.872094000000000051e+03
3.499999999999935454e-04 8.881166409049966182e-02 5.810199999999999676e+01 5.872086000000000240e+03
3.600000000000173157e-04 9.011864715339971965e-02 5.815550000000000352e+01 5.872079999999999927e+03
3.699999999999889358e-04 8.969440808040025914e-02 5.802750000000000341e+01 5.872061999999999898e+03
3.800000000000122182e-04 8.854099203630004522e-02 5.798400000000000176e+01 5.872096999999999753e+03
3.900000000000014024e-04 8.979875619604991976e-02 5.801950000000000074e+01 5.872101999999999862e+03
3.999999999999885808e-04 8.963067478089979667e-02 5.809400000000000119e+01 5.872102499999999964e+03
4.100000000000135437e-04 8.938636613984993207e-02 5.809000000000000341e+01 5.872100999999999658e+03
4.199999999999838086e-04 8.876221438925024909e-02 5.804549999999999699e+01 5.872119999999999891e+03
4.300000000000152767e-04 8.770422081110021417e-02 5.801950000000000074e+01 5.872104000000000269e+03
4.399999999999963294e-04 8.791370250624971905e-02 5.792699999999999960e+01 5.872109499999999571e+03
4.499999999999807973e-04 8.867155656710042078e-02 5.790500000000000114e+01 5.872094000000000051e+03
4.600000000000102054e-04 8.941527299635003423e-02 5.793950000000000244e+01 5.872104000000000269e+03
4.699999999999927218e-04 8.944609325344946016e-02 5.795300000000000296e+01 5.872101999999999862e+03
4.800000000000129142e-04 9.001648545870015450e-02 5.801200000000000045e+01 5.872087000000000444e+03
4.899999999999918527e-04 9.114639643619978915e-02 5.796099999999999852e+01 5.872093499999999949e+03
