0.000000000000000000e+00 9.224299999999999500e+01 0.000000000000000000e+00
9.999999999999677251e-06 9.222499999999999432e+01 1.620022713679999948e-01
1.999999999999935450e-05 9.221150000000000091e+01 1.581781833475003340e-01
3.000000000000080714e-05 9.218250000000000455e+01 1.580159493896001188e-01
3.999999999999870901e-05 9.217100000000000648e+01 1.551536774544006736e-01
4.999999999999857260e-05 9.215600000000000591e+01 1.537700528723997817e-01
6.000000000000161427e-05 9.213800000000000523e+01 1.545626820467003448e-01
6.999999999999908585e-05 9.212649999999999295e+01 1.544534223826007080e-01
7.999999999999741801e-05 9.211450000000000671e+01 1.547365042328006923e-01
9.000000000000432892e-05 9.211450000000000671e+01 1.578614407086998683e-01
9.999999999999714521e-05 9.208799999999999386e+01 1.562869980681999282e-01
1.099999999999990823e-04 9.208299999999999841e+01 1.550114593000490315e-01
1.200000000000032285e-04 9.207299999999999329e+01 1.552811470401995464e-01
1.299999999999976305e-04 9.205400000000000205e+01 1.551135645353984571e-01
1.399999999999981717e-04 9.203650000000000375e+01 1.545726147388005456e-01
1.500000000000011524e-04 9.201600000000000534e+01 1.545395057393000871e-01
1.599999999999948360e-04 9.200400000000000489e+01 1.546669753685507853e-01
1.700000000000031564e-04 9.199250000000000682e+01 1.540596201933497611e-01
1.800000000000086578e-04 9.198050000000000637e+01 1.544777022941992151e-01
1.900000000000061091e-04 9.197249999999999659e+01 1.540027916481505610e-01
1.999999999999942904e-04 9.196899999999999409e+01 1.541176972540497514e-01
2.099999999999919043e-04 9.195350000000000534e+01 1.541223325121000853e-01
2.199999999999981647e-04 9.193750000000000000e+01 1.549861761108505820e-01
2.300000000000051027e-04 9.192249999999999943e+01 1.547168547188005894e-01
2.400000000000064571e-04 9.190550000000000352e+01 1.541570969619005249e-01
2.499999999999862900e-04 9.188700000000000045e+01 1.541149160668494611e-01
2.599999999999952609e-04 9.187149999999999750e+01 1.539529673355501949e-01
2.699999999999949077e-04 9.185550000000000637e+01 1.534270437784997221e-01
2.799999999999963434e-04 9.184099999999999397e+01 1.534353210563905168e-01
2.900000000000095427e-04 9.182800000000000296e+01 1.534765931054849208e-01
3.000000000000023048e-04 9.180849999999999511e+01 1.527363903552298730e-01
3.099999999999983194e-04 9.178950000000000387e+01 1.526540023984847561e-01
3.199999999999896720e-04 9.178799999999999670e+01 1.525767636503705671e-01
3.300000000000105692e-04 9.177500000000000568e+01 1.526221944581702683e-01
