#Seconds h0m0 h0m1 h0m2 h1m0 h1m1 h1m2 h2m0 h2m1 h2m2
0.00102 14034 3477 217 5907 1490 99 632 150 10
0.00103 14025 3485 216 5906 1491 101 632 150 10
0.00104 14019 3490 216 5902 1496 101 632 150 10
0.00105 14006 3501 216 5903 1496 102 632 150 10
0.00106 13995 3510 216 5902 1497 104 632 149 11
0.00107 13988 3516 217 5901 1498 105 631 149 11
0.00108 13984 3518 216 5898 1504 105 631 149 11
0.00109 13976 3525 216 5897 1505 105 632 149 11
0.0011 13964 3535 216 5895 1509 105 632 150 10
0.00111 13956 3540 217 5893 1509 108 633 150 10
0.00112 13946 3547 219 5892 1511 108 631 152 10
0.00113 13934 3558 218 5886 1514 111 632 153 10
0.00114 13924 3564 219 5884 1518 112 632 153 10
0.00115 13907 3579 220 5883 1519 113 630 155 10
0.00116 13898 3586 222 5880 1522 113 630 154 11
0.00117 13891 3590 225 5882 1519 113 629 156 11
0.00118 13878 3600 226 5879 1523 114 629 155 12
0.00119 13874 3598 228 5878 1527 115 629 155 12
0.0012 13858 3607 231 5882 1525 116 629 156 12
0.00121 13846 3615 233 5880 1529 116 628 157 12
0.00122 13831 3629 234 5875 1534 116 628 157 12
0.00123 13825 3632 235 5872 1538 117 626 159 12
0.00124 13805 3643 236 5875 1538 122 625 160 12
0.00125 13799 3648 236 5871 1542 122 626 160 12
0.00126 13785 3659 239 5866 1544 123 627 161 12
0.00127 13780 3661 240 5858 1552 125 627 161 12
0.00128 13769 3670 241 5853 1556 127 626 161 13
0.00129 13753 3678 245 5853 1557 129 626 162 13
0.0013 13731 3696 249 5850 1557 132 625 163 13
0.00131 13719 3701 251 5843 1566 132 623 168 13
0.00132 13703 3715 252 5841 1568 133 623 168 13
0.00133 13691 3720 255 5839 1574 133 622 168 14
0.00134 13676 3729 261 5838 1574 134 623 167 14
0.00135 13665 3732 267 5833 1580 134 623 168 14
0.00136 13653 3739 270 5826 1585 136 624 169 14
0.00137 13634 3751 271 5824 1590 139 622 171 14
0.00138 13626 3754 276 5819 1593 141 621 172 14
0.00139 13613 3757 282 5812 1599 144 622 173 14
0.0014 13599 3765 285 5807 1607 144 620 175 14
0.00141 13584 3777 286 5802 1614 144 619 176 14
0.00142 13573 3786 287 5794 1622 145 619 175 15
0.00143 13566 3791 288 5788 1629 145 618 176 15
0.00144 13553 3796 293 5783 1636 146 617 176 16
0.00145 13532 3808 299 5779 1643 146 616 177 16
0.00146 13518 3809 308 5773 1647 152 615 178 16
0.00147 13510 3810 312 5770 1652 152 615 179 16
0.00148 13493 3820 318 5767 1653 154 612 183 16
0.00149 13481 3820 326 5763 1659 156 612 183 16
0.0015 13460 3831 330 5765 1663 156 612 183 16
0.00151 13443 3844 333 5759 1670 157 611 183 16
0.00152 13424 3854 338 5749 1680 159 610 186 16
0.00153 13414 3853 345 5743 1687 162 609 187 16
0.00154 13393 3866 349 5742 1690 163 610 187 16
0.00155 13386 3872 349 5736 1694 166 609 188 16
0.00156 13374 3877 353 5732 1699 168 609 188 16
0.00157 13357 3887 357 5729 1704 169 610 187 16
0.00158 13345 3892 361 5729 1705 171 610 186 17
0.00159 13330 3900 365 5721 1715 172 610 186 17
0.0016 13305 3921 368 5713 1723 172 612 185 17
0.00161 13289 3929 372 5706 1732 174 611 186 17
0.00162 13277 3938 374 5699 1738 176 611 186 17
0.00163 13262 3947 375 5695 1743 180 610 187 17
0.00164 13251 3955 376 5690 1746 183 611 187 17
0.00165 13230 3963 384 5687 1753 183 612 187 17
0.00166 13215 3974 384 5677 1760 188 613 188 17
0.00167 13202 3983 387 5673 1763 191 611 189 17
0.00168 13183 3995 390 5674 1762 195 612 188 17
0.00169 13173 3997 396 5674 1761 196 612 190 17
0.0017 13157 4009 397 5671 1763 199 609 193 18
0.00171 13149 4013 398 5666 1769 200 610 193 18
0.00172 13129 4027 402 5659 1775 203 609 193 19
0.00173 13102 4048 404 5655 1780 204 611 193 19
0.00174 13079 4068 406 5649 1787 205 610 191 21
0.00175 13070 4071 411 5642 1791 207 611 192 21
0.00176 13055 4080 416 5642 1788 211 611 192 21
0.00177 13042 4087 416 5644 1788 215 610 193 21
0.00178 13028 4095 422 5636 1794 216 610 194 21
0.00179 13018 4098 429 5631 1798 216 610 195 21
0.0018 13006 4104 433 5626 1802 218 610 196 21
0.00181 12998 4104 439 5624 1804 220 610 196 21
0.00182 12982 4114 441 5619 1808 224 611 196 21
0.00183 12964 4129 442 5612 1814 226 612 196 21
0.00184 12955 4128 450 5603 1824 227 612 194 23
0.00185 12947 4128 454 5599 1828 230 613 193 24
0.00186 12940 4131 458 5597 1828 232 612 194 24
0.00187 12933 4131 464 5592 1833 233 612 194 24
0.00188 12923 4134 469 5588 1838 235 611 194 24
0.00189 12910 4140 473 5584 1842 236 611 196 24
0.0019 12903 4144 474 5578 1849 236 612 195 25
0.00191 12887 4154 473 5576 1856 238 612 195 25
0.00192 12874 4161 473 5576 1859 242 609 196 26
0.00193 12852 4178 477 5572 1861 245 609 195 27
0.00194 12843 4182 481 5568 1865 245 609 196 27
0.00195 12830 4194 483 5558 1871 248 608 197 27
0.00196 12814 4207 486 5553 1875 248 609 197 27
0.00197 12807 4211 489 5549 1878 249 609 197 27
0.00198 12793 4223 490 5539 1887 250 609 198 27
0.00199 12788 4224 494 5535 1890 250 606 201 28
0.002 12779 4222 502 5535 1890 252 605 203 28
0.00201 12767 4229 507 5532 1890 255 605 203 28
0.00202 12756 4239 508 5531 1891 255 605 203 28
0.00203 12744 4248 509 5524 1898 257 605 203 28
0.00204 12733 4253 514 5524 1895 261 604 204 28
0.00205 12724 4258 517 5521 1899 260 603 206 28
0.00206 12712 4265 520 5517 1900 262 602 209 29
0.00207 12707 4266 522 5515 1902 264 602 209 29
0.00208 12696 4274 523 5512 1905 265 603 209 29
0.00209 12692 4277 523 5510 1908 265 603 209 29
0.0021 12683 4283 524 5506 1911 268 603 209 29
0.00211 12675 4288 526 5504 1912 268 603 210 30
0.00212 12673 4292 524 5501 1909 273 603 211 30
0.00213 12664 4298 525 5500 1912 274 603 210 30
0.00214 12654 4305 525 5494 1919 276 603 210 30
0.00215 12646 4307 529 5488 1926 276 602 212 30
0.00216 12640 4310 532 5486 1926 278 602 211 31
0.00217 12637 4310 532 5482 1932 279 602 212 30
0.00218 12634 4308 535 5485 1932 278 602 212 30
0.00219 12628 4313 535 5487 1931 278 602 212 30
0.0022 12624 4316 535 5480 1936 281 602 212 30
0.00221 12620 4320 534 5483 1934 281 602 212 30
0.00222 12611 4325 536 5483 1934 283 601 213 30
0.00223 12608 4324 537 5482 1937 283 602 213 30
0.00224 12605 4327 537 5482 1935 285 602 214 29
0.00225 12595 4332 539 5477 1942 285 603 214 29
0.00226 12589 4333 543 5479 1941 285 602 214 30
0.00227 12586 4333 545 5477 1944 285 602 214 30
0.00228 12585 4331 546 5477 1945 286 602 214 30
0.00229 12579 4332 547 5480 1947 286 602 213 30
0.0023 12578 4332 548 5478 1948 286 602 214 30
0.00231 12576 4330 550 5477 1951 286 602 214 30
0.00232 12570 4328 554 5476 1954 287 602 214 31
0.00233 12570 4326 554 5475 1956 288 601 215 31
0.00234 12567 4328 555 5475 1956 288 600 216 31
0.00235 12563 4333 554 5476 1955 288 600 216 31
0.00236 12555 4341 554 5476 1953 290 599 217 31
0.00237 12548 4348 553 5477 1953 290 599 217 31
0.00238 12546 4350 553 5476 1953 291 599 217 31
0.00239 12541 4354 554 5471 1958 291 598 218 31
0.0024 12541 4352 556 5470 1960 290 598 218 31
0.00241 12538 4354 557 5470 1959 291 597 219 31
0.00242 12534 4357 557 5473 1955 293 597 219 31
0.00243 12533 4356 558 5473 1955 293 598 219 31
0.00244 12526 4362 559 5473 1954 294 598 219 31
0.00245 12523 4361 562 5473 1955 294 597 220 31
0.00246 12523 4363 560 5473 1951 298 597 220 31
0.00247 12519 4365 561 5471 1952 299 598 220 31
0.00248 12518 4363 564 5469 1954 299 598 220 31
0.00249 12516 4364 565 5467 1955 299 599 220 31
0.0025 12512 4367 566 5467 1955 299 600 219 31
0.00251 12511 4367 566 5468 1953 301 600 219 31
0.00252 12507 4367 567 5466 1958 301 599 220 31
0.00253 12504 4370 567 5464 1960 301 599 220 31
0.00254 12503 4371 567 5465 1958 302 599 220 31
0.00255 12500 4371 569 5463 1960 302 599 221 31
0.00256 12501 4370 569 5462 1961 302 599 221 31
0.00257 12499 4372 569 5463 1958 304 599 221 31
0.00258 12496 4374 570 5461 1961 303 599 221 31
0.00259 12493 4374 573 5460 1961 304 599 221 31
0.0026 12492 4373 575 5457 1964 304 599 221 31
0.00261 12483 4379 576 5457 1961 309 599 221 31
0.00262 12482 4382 576 5454 1962 309 599 220 32
0.00263 12480 4383 577 5452 1965 308 599 220 32
0.00264 12475 4383 582 5448 1967 310 599 220 32
0.00265 12471 4388 581 5447 1968 310 599 220 32
0.00266 12466 4388 584 5444 1972 310 600 220 32
0.00267 12461 4391 585 5441 1975 311 600 220 32
0.00268 12453 4392 588 5444 1975 312 599 221 32
0.00269 12449 4393 590 5443 1977 312 599 221 32
0.0027 12442 4395 591 5443 1979 314 599 221 32
0.00271 12436 4399 591 5444 1979 315 599 221 32
0.00272 12433 4398 592 5444 1980 317 599 221 32
0.00273 12430 4399 594 5442 1982 317 599 221 32
0.00274 12425 4402 596 5441 1983 317 597 223 32
0.00275 12417 4409 596 5439 1985 317 596 225 32
0.00276 12409 4416 596 5439 1985 318 597 224 32
0.00277 12404 4419 598 5436 1989 318 596 224 32
0.00278 12398 4420 599 5437 1990 319 596 225 32
0.00279 12395 4418 601 5438 1992 319 595 225 33
0.0028 12388 4422 603 5436 1993 320 596 225 33
0.00281 12384 4426 604 5430 1994 324 595 226 33
0.00282 12377 4426 608 5429 1997 324 595 227 33
0.00283 12374 4428 609 5428 1999 323 594 228 33
0.00284 12369 4429 610 5428 2001 323 595 228 33
0.00285 12355 4438 609 5428 2008 322 595 228 33
0.00286 12352 4438 610 5427 2012 321 595 229 32
0.00287 12345 4444 611 5423 2017 320 595 229 32
0.00288 12336 4449 614 5422 2018 321 595 228 33
0.00289 12333 4450 614 5419 2019 325 594 229 33
0.0029 12326 4452 618 5418 2019 328 592 229 34
0.00291 12319 4457 619 5417 2019 329 592 228 36
0.00292 12315 4457 622 5414 2021 331 591 227 38
0.00293 12302 4467 626 5413 2018 334 591 227 38
0.00294 12295 4469 628 5408 2022 338 590 228 38
0.00295 12286 4470 632 5406 2027 339 590 228 38
0.00296 12274 4479 635 5405 2021 346 590 228 38
0.00297 12268 4478 638 5401 2026 348 590 229 38
0.00298 12259 4482 641 5400 2026 349 588 232 39
0.00299 12250 4484 647 5398 2030 348 586 234 39
0.003 12241 4488 650 5392 2033 352 587 234 39
0.00301 12230 4493 653 5390 2035 355 587 233 40
0.00302 12218 4495 662 5383 2038 359 587 234 40
0.00303 12211 4494 667 5382 2037 364 585 235 41
0.00304 12200 4499 672 5378 2036 370 584 236 41
0.00305 12182 4507 678 5377 2040 371 582 236 43
0.00306 12175 4510 680 5374 2041 372 581 238 45
0.00307 12166 4516 684 5368 2041 376 582 237 46
0.00308 12154 4519 691 5365 2042 380 580 239 46
0.00309 12142 4524 697 5359 2046 383 580 237 48
0.0031 12127 4530 700 5359 2048 387 578 238 49
0.00311 12116 4536 702 5351 2054 390 578 239 50
0.00312 12110 4536 706 5346 2061 390 578 239 50
0.00313 12103 4535 712 5338 2062 399 578 238 51
0.00314 12092 4533 721 5336 2063 403 579 239 50
0.00315 12089 4529 726 5330 2068 406 578 240 50
0.00316 12082 4529 731 5324 2070 412 578 240 50
0.00317 12072 4532 737 5316 2076 414 579 240 50
0.00318 12062 4539 740 5308 2082 415 579 240 51
0.00319 12051 4539 747 5305 2085 418 579 241 51
0.0032 12039 4543 752 5301 2087 422 576 243 53
0.00321 12027 4542 758 5293 2098 425 577 243 53
0.00322 12012 4549 761 5291 2102 427 576 243 55
0.00323 11999 4551 768 5286 2108 429 576 242 57
0.00324 11984 4555 774 5281 2114 434 574 243 57
0.00325 11973 4562 777 5274 2116 438 574 245 57
0.00326 11956 4569 784 5270 2117 444 573 246 57
0.00327 11944 4569 794 5261 2125 446 574 246 57
0.00328 11926 4581 794 5258 2127 451 576 242 61
0.00329 11911 4581 800 5261 2127 457 575 243 61
0.0033 11896 4579 810 5258 2133 460 576 241 63
0.00331 11879 4588 813 5249 2143 464 575 242 63
0.00332 11858 4590 827 5237 2152 470 572 246 64
0.00333 11840 4598 830 5232 2159 473 571 249 64
0.00334 11822 4609 832 5234 2156 478 569 250 66
0.00335 11806 4615 840 5224 2162 484 566 253 66
0.00336 11779 4633 845 5223 2159 490 565 256 66
0.00337 11761 4636 855 5214 2170 492 565 257 66
0.00338 11746 4640 862 5211 2169 498 563 259 68
0.00339 11735 4634 871 5205 2176 504 561 262 68
0.0034 11715 4642 878 5197 2184 507 562 263 68
0.00341 11697 4642 887 5191 2190 515 560 265 69
0.00342 11675 4653 893 5181 2198 520 559 267 70
0.00343 11662 4655 899 5175 2201 525 559 268 72
0.00344 11650 4659 901 5166 2208 531 556 269 76
0.00345 11634 4666 907 5157 2213 537 555 271 76
0.00346 11605 4688 910 5153 2212 545 555 271 77
0.00347 11587 4690 920 5150 2216 548 554 274 77
0.00348 11573 4693 929 5134 2222 557 557 273 78
0.00349 11555 4695 940 5124 2229 563 557 274 79
0.0035 11541 4690 955 5116 2228 574 555 278 79
0.00351 11520 4701 960 5105 2233 582 556 276 83
0.00352 11503 4699 968 5105 2240 583 554 280 84
0.00353 11478 4711 978 5095 2249 588 553 279 85
0.00354 11457 4715 990 5080 2258 597 555 280 84
0.00355 11436 4723 997 5073 2256 606 554 281 90
0.00356 11410 4732 1008 5067 2262 610 555 281 91
0.00357 11390 4727 1022 5064 2267 618 555 280 93
0.00358 11370 4731 1030 5058 2271 625 557 280 94
0.00359 11356 4725 1046 5051 2269 632 559 278 100
0.0036 11334 4730 1056 5041 2271 645 558 277 104
0.00361 11319 4719 1069 5030 2283 651 557 278 110
0.00362 11299 4722 1075 5025 2288 658 558 278 113
0.00363 11278 4728 1082 5012 2300 666 558 279 113
0.00364 11247 4738 1094 5003 2306 677 558 278 115
0.00365 11225 4739 1105 4996 2314 683 557 280 117
0.00366 11206 4742 1111 4992 2314 694 557 282 118
0.00367 11183 4744 1122 4986 2315 708 555 285 118
0.00368 11165 4744 1128 4973 2324 719 557 286 120
0.00369 11138 4752 1137 4963 2329 728 555 292 122
0.0037 11112 4758 1149 4951 2342 733 554 293 124
0.00371 11091 4748 1161 4940 2351 750 554 296 125
0.00372 11073 4746 1163 4934 2356 766 554 293 131
0.00373 11055 4743 1174 4924 2363 776 553 294 134
0.00374 11020 4766 1181 4918 2366 779 552 296 138
0.00375 11004 4766 1190 4912 2369 787 549 294 145
0.00376 10986 4761 1207 4903 2372 796 546 295 150
0.00377 10966 4765 1214 4887 2384 805 547 296 152
0.00378 10939 4775 1225 4880 2384 815 547 298 153
0.00379 10919 4764 1246 4872 2390 825 548 296 156
0.0038 10909 4756 1254 4864 2389 841 547 296 160
0.00381 10884 4753 1275 4847 2395 856 546 298 162
0.00382 10867 4748 1285 4833 2403 871 544 299 166
0.00383 10841 4761 1289 4823 2404 884 546 301 167
0.00384 10818 4769 1299 4812 2405 895 547 300 171
0.00385 10789 4774 1311 4807 2407 905 550 298 175
0.00386 10757 4780 1323 4799 2415 919 546 302 175
0.00387 10724 4797 1330 4783 2422 929 548 304 179
0.00388 10701 4800 1341 4776 2425 939 547 306 181
0.00389 10684 4793 1358 4767 2428 948 546 306 186
0.0039 10663 4801 1356 4764 2427 964 546 308 187
0.00391 10641 4800 1368 4754 2435 973 547 307 191
0.00392 10615 4805 1374 4744 2447 984 545 305 197
0.00393 10596 4796 1395 4731 2449 998 544 308 199
0.00394 10570 4796 1410 4726 2456 1006 543 307 202
0.00395 10549 4797 1419 4719 2452 1023 542 309 206
0.00396 10523 4807 1425 4716 2454 1032 540 309 210
0.00397 10497 4816 1436 4701 2456 1047 540 312 211
0.00398 10482 4812 1447 4688 2464 1056 539 312 216
0.00399 10466 4801 1463 4676 2469 1068 542 315 216
0.004 10443 4796 1477 4665 2473 1084 540 316 222
0.00401 10428 4778 1500 4655 2481 1093 539 318 224
0.00402 10398 4780 1512 4645 2490 1107 538 319 227
0.00403 10368 4784 1530 4637 2491 1122 535 318 231
0.00404 10339 4784 1546 4633 2492 1136 534 319 233
0.00405 10320 4782 1553 4626 2498 1149 532 322 234
0.00406 10306 4761 1583 4622 2489 1159 530 326 240
0.00407 10280 4766 1591 4610 2496 1174 530 326 243
0.00408 10265 4765 1596 4603 2489 1197 531 323 247
0.00409 10230 4775 1613 4597 2491 1208 529 324 249
0.0041 10212 4772 1621 4587 2497 1219 531 327 250
0.00411 10182 4777 1632 4575 2508 1229 531 327 255
0.00412 10157 4790 1631 4569 2508 1246 528 331 256
0.00413 10140 4774 1649 4557 2516 1262 527 330 261
0.00414 10115 4767 1668 4542 2532 1267 527 329 269
0.00415 10099 4756 1683 4534 2537 1275 529 331 272
0.00416 10067 4765 1695 4523 2537 1292 527 334 276
0.00417 10043 4769 1705 4513 2528 1313 528 333 284
0.00418 10023 4760 1718 4501 2537 1325 528 333 291
0.00419 10009 4755 1728 4487 2545 1335 528 332 297
0.0042 9994 4744 1743 4473 2554 1345 528 333 302
0.00421 9975 4741 1759 4458 2556 1358 526 338 305
0.00422 9959 4741 1759 4450 2554 1381 523 336 313
0.00423 9941 4736 1766 4438 2566 1396 523 335 315
0.00424 9913 4743 1772 4433 2561 1413 522 338 321
0.00425 9885 4749 1776 4434 2564 1422 521 339 326
0.00426 9865 4738 1790 4428 2562 1443 520 342 328
0.00427 9838 4737 1801 4429 2556 1457 518 347 333
0.00428 9812 4724 1821 4426 2561 1471 517 346 338
0.00429 9779 4727 1837 4421 2559 1484 511 354 344
0.0043 9756 4727 1848 4421 2560 1492 509 356 347
0.00431 9738 4722 1857 4408 2567 1505 509 359 351
0.00432 9721 4710 1877 4409 2554 1517 507 363 358
0.00433 9702 4701 1893 4393 2553 1535 507 365 367
0.00434 9675 4706 1904 4388 2546 1553 506 364 374
0.00435 9659 4694 1919 4377 2545 1572 506 368 376
0.00436 9646 4689 1927 4369 2538 1594 507 368 378
0.00437 9626 4686 1934 4361 2535 1618 507 365 384
0.00438 9606 4668 1953 4358 2541 1627 503 369 391
0.00439 9586 4663 1962 4350 2537 1648 500 371 399
0.0044 9566 4655 1974 4337 2542 1666 497 370 409
0.00441 9540 4658 1978 4326 2552 1682 497 369 414
0.00442 9521 4655 1991 4313 2551 1699 496 371 419
0.00443 9495 4660 2002 4299 2553 1715 495 370 427
0.00444 9476 4647 2012 4290 2557 1734 491 375 434
0.00445 9456 4640 2027 4280 2542 1764 489 380 438
0.00446 9444 4631 2034 4273 2540 1780 487 383 444
0.00447 9424 4626 2052 4267 2533 1795 487 381 451
0.00448 9397 4628 2058 4260 2533 1816 487 381 456
0.00449 9381 4626 2062 4249 2533 1838 487 377 463
0.0045 9350 4635 2077 4240 2530 1850 486 378 470
0.00451 9336 4620 2090 4237 2520 1875 485 375 478
0.00452 9317 4619 2101 4230 2528 1879 483 379 480
0.00453 9294 4615 2112 4224 2532 1891 480 381 487
0.00454 9275 4611 2124 4220 2524 1910 480 379 493
0.00455 9248 4621 2133 4211 2524 1921 479 381 498
0.00456 9235 4619 2133 4201 2531 1931 478 384 504
0.00457 9209 4615 2151 4194 2529 1945 477 383 513
0.00458 9189 4615 2160 4185 2532 1960 478 379 518
0.00459 9171 4604 2172 4166 2535 1985 479 375 529
0.0046 9155 4602 2174 4159 2540 1997 477 379 533
0.00461 9138 4590 2193 4145 2531 2019 479 381 540
0.00462 9122 4581 2198 4141 2522 2047 476 380 549
0.00463 9093 4587 2201 4138 2519 2068 474 384 552
0.00464 9081 4579 2214 4131 2524 2072 473 381 561
0.00465 9055 4578 2222 4122 2535 2086 470 383 565
0.00466 9033 4582 2226 4118 2524 2110 469 381 573
0.00467 9013 4581 2234 4113 2526 2120 467 380 582
0.00468 8999 4572 2242 4108 2518 2138 467 378 594
0.00469 8983 4571 2246 4094 2516 2160 468 376 602
0.0047 8963 4561 2259 4087 2514 2177 465 379 611
0.00471 8939 4559 2267 4082 2505 2200 465 381 618
0.00472 8920 4555 2271 4082 2498 2216 465 383 626
0.00473 8893 4556 2283 4072 2502 2219 465 387 639
0.00474 8874 4554 2292 4068 2498 2230 465 383 652
0.00475 8849 4554 2306 4060 2498 2239 464 384 662
0.00476 8819 4557 2317 4053 2495 2253 465 383 674
0.00477 8796 4560 2322 4043 2494 2273 464 384 680
0.00478 8774 4555 2336 4029 2500 2286 460 389 687
0.00479 8753 4547 2350 4019 2496 2306 460 387 698
0.0048 8727 4550 2357 4015 2487 2323 458 388 711
0.00481 8712 4543 2362 4007 2486 2341 457 387 721
0.00482 8691 4539 2369 4003 2482 2354 457 392 729
0.00483 8671 4521 2390 4002 2483 2357 454 393 745
0.00484 8659 4508 2403 3999 2480 2365 452 386 764
0.00485 8645 4508 2409 3991 2472 2378 453 384 776
0.00486 8632 4491 2420 3983 2484 2386 454 382 784
0.00487 8615 4485 2424 3972 2488 2403 453 385 791
0.00488 8600 4474 2438 3966 2480 2416 452 392 798
0.00489 8582 4469 2439 3958 2490 2423 452 388 815
0.0049 8563 4453 2452 3950 2486 2448 451 383 830
0.00491 8547 4443 2467 3942 2487 2457 450 388 835
0.00492 8535 4430 2475 3931 2483 2474 448 389 851
0.00493 8518 4415 2488 3922 2479 2497 446 391 860
0.00494 8497 4412 2494 3918 2471 2516 446 391 871
0.00495 8480 4400 2504 3909 2472 2533 445 393 880
0.00496 8457 4407 2502 3900 2464 2553 445 398 890
0.00497 8432 4401 2512 3890 2463 2576 445 396 901
0.00498 8412 4394 2518 3883 2465 2594 445 392 913
0.00499 8405 4374 2526 3876 2460 2618 444 388 925
0.005 8392 4361 2536 3866 2460 2634 443 391 933
0.00501 8383 4353 2544 3861 2453 2649 441 394 938
0.00502 8365 4349 2554 3851 2448 2663 442 397 947
0.00503 8350 4340 2560 3835 2444 2689 442 398 958
0.00504 8342 4322 2569 3820 2438 2714 441 404 966
