#Seconds Ca.Conc.az Ca.Pre
0.00109 0.269931857 485
0.0011 0.267477931 499
0.00111 0.26506822 513
0.00112 0.26270154 529
0.00113 0.260376747 545
0.00114 0.258092741 568
0.00115 0.255848456 575
0.00116 0.253642866 598
0.00117 0.325438207 624
0.00118 0.322680256 635
0.00119 0.319968657 658
0.0012 0.346147911 677
0.00121 0.386198083 696
0.00122 0.383032525 697
0.00123 0.379918439 712
0.00124 0.376854581 705
0.00125 0.373839744 714
0.00126 0.370872762 713
0.00127 0.422463986 727
0.00128 0.459727695 745
0.00129 0.456163914 764
0.0013 0.452654961 774
0.00131 0.44919958 783
0.00132 0.550689859 805
0.00133 0.559562413 828
0.00134 0.555386574 856
0.00135 0.551272599 873
0.00136 0.547219124 882
0.00137 0.543224824 886
0.00138 0.539288413 907
0.00139 0.53540864 914
0.0014 0.531584292 919
0.00141 0.552363688 941
0.00142 0.572850417 953
0.00143 0.56884447 982
0.00144 0.564894161 995
0.00145 0.608742878 1000
0.00146 0.68755407 987
0.00147 0.682876832 1013
0.00148 0.689956985 1003
0.00149 0.696942103 1005
0.0015 0.749987141 1000
0.00151 0.745020339 1005
0.00152 0.740118889 1003
0.00153 0.746593534 1012
0.00154 0.741745524 1014
0.00155 0.736960069 1037
0.00156 0.732235966 1042
0.00157 0.727572043 1040
0.00158 0.722967156 1044
0.00159 0.729305348 1030
0.0016 0.724747189 1015
0.00161 0.720245654 996
0.00162 0.715799693 998
0.00163 0.711408284 989
0.00164 0.707070429 987
0.00165 0.891593105 964
0.00166 0.886222062 943
0.00167 0.880915343 945
0.00168 0.875671799 945
0.00169 0.870490309 949
0.0017 0.865369778 940
0.00171 0.951400692 951
0.00172 1.00624393 942
0.00173 1.05044886 925
0.00174 1.08419892 909
0.00175 1.0780035 909
0.00176 1.08171222 907
0.00177 1.08537904 910
0.00178 1.11817443 906
0.00179 1.16027233 898
0.0018 1.19228725 890
0.00181 1.18570003 887
0.00182 1.17918519 879
0.00183 1.17274156 865
0.00184 1.16636796 852
0.00185 1.16006327 859
0.00186 1.15382637 869
0.00187 1.14765618 876
0.00188 1.14155162 862
0.00189 1.14466902 855
0.0019 1.1477536 857
0.00191 1.16892881 837
0.00192 1.22594052 819
0.00193 1.27339387 798
0.00194 1.293594 786
0.00195 1.28696018 768
0.00196 1.33337588 752
0.00197 1.32660748 743
0.00198 1.31990744 717
0.00199 1.31327474 707
0.002 1.30670837 686
0.00201 1.30020733 668
0.00202 1.29377066 657
0.00203 1.2873974 633
0.00204 1.28957065 614
0.00205 1.28328006 600
0.00206 1.27705055 573
0.00207 1.27088122 565
0.00208 1.27309208 546
0.00209 1.26700073 541
0.0021 1.41755811 526
0.00211 1.41083983 512
0.00212 1.40418492 502
0.00213 1.39759251 491
0.00214 1.44767468 469
0.00215 1.55364063 451
0.00216 1.57048589 439
0.00217 1.56324863 434
0.00218 1.59577363 433
0.00219 1.69912788 432
0.0022 1.69140457 419
0.00221 1.68375115 419
0.00222 1.67616669 403
0.00223 1.66865025 398
0.00224 1.66120091 394
0.00225 1.6538178 373
0.00226 1.64650002 365
0.00227 1.63924672 362
0.00228 1.63205704 357
0.00229 1.62493015 352
0.0023 1.61786524 347
0.00231 1.61086149 340
0.00232 1.60391812 322
0.00233 1.59703435 320
0.00234 1.59020942 316
0.00235 1.67918561 317
0.00236 1.67207042 304
0.00237 1.66501527 301
0.00238 1.65801941 299
0.00239 1.65108209 291
0.0024 1.64420258 292
0.00241 1.63738016 294
0.00242 1.63061413 295
0.00243 1.62390378 297
0.00244 1.61724844 293
0.00245 1.61064742 291
0.00246 1.60410008 295
0.00247 1.59760574 292
0.00248 1.59116379 289
0.00249 1.58477357 291
0.0025 1.57843448 297
0.00251 1.57214589 299
0.00252 1.56590722 298
0.00253 1.55971786 303
0.00254 1.55357724 308
0.00255 1.54748478 307
0.00256 1.54143992 310
0.00257 1.5354421 316
0.00258 1.52949077 324
0.00259 1.5235854 331
0.0026 1.51772546 339
0.00261 1.54506635 326
0.00262 1.57219853 339
0.00263 1.56622059 354
0.00264 1.56028793 361
0.00265 1.55440005 373
0.00266 1.54855645 376
0.00267 1.54275661 380
0.00268 1.53700005 376
0.00269 1.5312863 381
0.0027 1.52561487 376
0.00271 1.51998529 390
0.00272 1.52076012 395
0.00273 1.51518958 413
0.00274 1.50965969 427
0.00275 1.50417001 439
0.00276 1.49872012 454
0.00277 1.49330958 466
0.00278 1.48793796 479
0.00279 1.48260485 497
0.0028 1.48967226 515
0.00281 1.49053015 525
0.00282 1.48524458 543
0.00283 1.50445912 573
0.00284 1.49916173 593
0.00285 1.49997428 615
0.00286 1.51893576 645
0.00287 1.51967376 677
0.00288 1.51439711 695
0.00289 1.59898776 710
0.0029 1.59347401 725
0.00291 1.58799815 745
0.00292 1.5825598 774
0.00293 1.65394906 791
0.00294 1.73073956 816
0.00295 1.72487264 842
0.00296 1.73073956 866
0.00297 1.74239437 891
0.00298 1.74235526 906
0.00299 1.73652798 941
0.003 1.73073956 977
0.00301 1.72498959 1002
0.00302 1.71927771 1007
0.00303 1.71360352 1018
0.00304 1.70796667 1037
0.00305 1.70236678 1047
0.00306 1.69680349 1066
0.00307 1.69127644 1087
0.00308 1.71950099 1087
0.00309 1.75874505 1095
0.0031 1.75307168 1114
0.00311 1.74743479 1128
0.00312 1.74183404 1155
0.00313 1.74732811 1165
0.00314 1.74176338 1189
0.00315 1.78018926 1219
0.00316 1.79098682 1245
0.00317 1.78533702 1280
0.00318 1.77972275 1314
0.00319 1.81754781 1340
0.0032 1.81727653 1363
0.00321 1.86014064 1395
0.00322 1.87048871 1421
0.00323 1.97722259 1442
0.00324 2.04590509 1494
0.00325 2.03961 1534
0.00326 2.03866255 1567
0.00327 2.05359923 1611
0.00328 2.08427477 1662
0.00329 2.09898202 1716
0.0033 2.11360012 1772
0.00331 2.15950283 1816
0.00332 2.17385059 1827
0.00333 2.17251992 1867
0.00334 2.26447062 1918
0.00335 2.28870932 1939
0.00336 2.37461588 1981
0.00337 2.42919825 2000
0.00338 2.45273446 2046
0.00339 2.5322915 2086
0.0034 2.58592851 2125
0.00341 2.57834515 2148
0.00342 2.59104869 2182
0.00343 2.61881583 2218
0.00344 2.66654641 2254
0.00345 2.75915002 2297
0.00346 2.7511756 2346
0.00347 2.74324714 2407
0.00348 2.80001831 2439
0.00349 2.81183189 2475
0.0035 2.8829176 2517
0.00351 2.87963505 2574
0.00352 2.88128801 2620
0.00353 2.90254339 2665
0.00354 2.95790235 2716
0.00355 3.0714533 2737
0.00356 3.08227213 2778
0.00357 3.08818235 2807
0.00358 3.11823188 2864
0.00359 3.109546 2917
0.0036 3.1153312 2964
0.00361 3.14985011 2985
0.00362 3.22720774 3033
0.00363 3.2516925 3069
0.00364 3.24751406 3102
0.00365 3.23861676 3155
0.00366 3.26759845 3195
0.00367 3.28227447 3222
0.00368 3.30157383 3260
0.00369 3.29731682 3315
0.0037 3.31179353 3368
0.00371 3.36351272 3396
0.00372 3.35447102 3429
0.00373 3.35011785 3473
0.00374 3.39206442 3517
0.00375 3.41532606 3586
0.00376 3.50750942 3619
0.00377 3.66806606 3665
0.00378 3.73619968 3697
0.00379 3.80854034 3731
0.0038 3.94426436 3789
0.00381 4.00659393 3800
0.00382 4.12296596 3821
0.00383 4.17546567 3858
0.00384 4.23670621 3903
0.00385 4.26166519 3948
0.00386 4.39858939 3985
0.00387 4.54375036 4004
0.00388 4.54988234 4053
0.00389 4.66276364 4078
0.0039 4.71737474 4119
0.00391 4.79826516 4138
0.00392 4.82134591 4176
0.00393 4.85752094 4207
0.00394 4.95061797 4229
0.00395 5.12211276 4284
0.00396 5.11791924 4345
0.00397 5.14426367 4365
0.00398 5.20961304 4407
0.00399 5.25294637 4447
0.004 5.2830825 4453
0.00401 5.36917708 4488
0.00402 5.42901139 4517
0.00403 5.47995949 4543
0.00404 5.58206347 4569
0.00405 5.66229608 4627
0.00406 5.6952415 4656
0.00407 5.70251043 4694
0.00408 5.68853369 4739
0.00409 5.71271003 4771
0.0041 5.71566185 4826
0.00411 5.75649872 4854
0.00412 5.83914559 4892
0.00413 5.87529506 4916
0.00414 5.90708936 4930
0.00415 5.90536678 4988
0.00416 5.97021938 5014
0.00417 6.02646004 5054
0.00418 6.02032372 5124
0.00419 6.01421669 5197
0.0042 6.02874279 5249
0.00421 6.04319988 5292
0.00422 6.0288795 5340
0.00423 6.03508474 5383
0.00424 6.06983425 5435
0.00425 6.12070954 5497
0.00426 6.17134598 5522
0.00427 6.2784908 5567
0.00428 6.36491603 5592
0.00429 6.38235426 5601
0.0043 6.40776133 5645
0.00431 6.41698796 5719
0.00432 6.42216553 5781
0.00433 6.48327843 5821
0.00434 6.5839885 5864
0.00435 6.59272516 5919
0.00436 6.60142175 5985
0.00437 6.64176255 6028
0.00438 6.67401623 6046
0.00439 6.74554757 6096
0.0044 6.81675375 6137
0.00441 6.91510907 6182
0.00442 7.00518793 6210
0.00443 7.16909049 6250
0.00444 7.31276443 6293
0.00445 7.40134242 6305
0.00446 7.56325425 6345
0.00447 7.73605735 6367
0.00448 7.88877271 6395
0.00449 8.02153456 6441
0.0045 8.03447763 6471
0.00451 8.07422622 6512
0.00452 8.17506406 6571
0.00453 8.27163607 6613
0.00454 8.38684367 6659
0.00455 8.56620985 6725
0.00456 8.61574297 6781
0.00457 8.64233625 6807
0.00458 8.82374861 6865
0.00459 9.0496186 6883
0.0046 9.20301947 6948
0.00461 9.29568577 6975
0.00462 9.37671236 7025
0.00463 9.36767458 7096
0.00464 9.4519268 7143
0.00465 9.51348453 7176
0.00466 9.58963419 7209
0.00467 9.66545774 7295
0.00468 9.69288115 7350
0.00469 9.76447093 7420
0.0047 9.87626275 7484
0.00471 10.0353497 7544
0.00472 10.1534276 7605
0.00473 10.2344155 7645
0.00474 10.2456861 7717
0.00475 10.355288 7741
0.00476 10.5080616 7774
0.00477 10.7037352 7821
0.00478 10.7211712 7860
0.00479 10.7674402 7904
0.0048 10.8279394 7934
0.00481 10.8486066 7974
0.00482 10.9302307 8015
0.00483 11.0186835 8040
0.00484 11.1174985 8080
0.00485 11.115987 8134
0.00486 11.1714609 8188
0.00487 11.2338147 8239
0.00488 11.2214343 8285
0.00489 11.3188243 8338
0.0049 11.3875599 8357
0.00491 11.4560154 8415
0.00492 11.5945479 8444
0.00493 11.6728378 8484
0.00494 11.7858459 8509
0.00495 11.9053903 8553
0.00496 11.9860693 8607
0.00497 12.0281176 8636
0.00498 12.1673076 8682
0.00499 12.3406239 8731
0.005 12.4370945 8774
0.00501 12.5331799 8833
0.00502 12.5944056 8905
0.00503 12.7276454 8931
0.00504 12.8569224 8946
0.00505 13.0713677 9002
0.00506 13.1276253 9041
0.00507 13.2212116 9065
0.00508 13.3314643 9121
0.00509 13.4106814 9151
0.0051 13.4760133 9223
0.00511 13.5207677 9259
0.00512 13.5687277 9298
0.00513 13.6232482 9331
0.00514 13.633783 9384
0.00515 13.6913261 9440
0.00516 13.835854 9489
0.00517 13.9597368 9522
0.00518 14.0397058 9566
0.00519 14.1060276 9599
0.0052 14.1554526 9647
0.00521 14.2113317 9676
0.00522 14.273628 9721
0.00523 14.3687785 9751
0.00524 14.4899894 9833
0.00525 14.5019492 9882
0.00526 14.5105731 9934
0.00527 14.5717105 9998
0.00528 14.6063929 10071
0.00529 14.6900201 10132
0.0053 14.7765972 10179
0.00531 14.8758858 10227
0.00532 14.9325086 10253
0.00533 14.9564473 10318
0.00534 14.9705731 10355
0.00535 15.0719918 10395
0.00536 15.0923073 10425
0.00537 15.1802296 10482
0.00538 15.2806931 10538
0.00539 15.3550957 10595
0.0054 15.5029393 10649
0.00541 15.5158722 10707
0.00542 15.5862357 10769
0.00543 15.6563401 10841
0.00544 15.8470841 10907
0.00545 15.9164526 10970
0.00546 15.9348494 11033
0.00547 16.01646 11111
0.00548 16.1862048 11130
0.00549 16.3017382 11167
0.0055 16.3948238 11190
0.00551 16.4435963 11240
0.00552 16.5078691 11302
0.00553 16.5844284 11362
0.00554 16.688828 11386
0.00555 16.7523115 11384
0.00556 16.8498079 11443
0.00557 16.8413077 11456
0.00558 16.8669565 11489
0.00559 16.9141864 11491
0.0056 16.9705195 11531
0.00561 17.1377152 11551
0.00562 17.1872909 11600
0.00563 17.3504335 11639
0.00564 17.4516239 11676
0.00565 17.4544318 11682
0.00566 17.4694613 11720
0.00567 17.5302245 11756
0.00568 17.6913272 11804
0.00569 17.8853227 11875
0.0057 17.9541456 11953
0.00571 17.9772615 12025
0.00572 18.11225 12102
0.00573 18.1863575 12154
0.00574 18.3114657 12206
0.00575 18.4572086 12285
0.00576 18.5453551 12337
0.00577 18.6481938 12398
0.00578 18.82853 12473
0.00579 18.8737298 12513
0.0058 18.8829654 12562
0.00581 18.9279159 12629
0.00582 19.0708467 12671
0.00583 19.09454 12720
0.00584 19.1714969 12783
0.00585 19.2304395 12845
0.00586 19.3334832 12889
0.00587 19.3418254 12978
0.00588 19.3942907 13029
0.00589 19.4465779 13117
0.0059 19.5133551 13180
0.00591 19.6589757 13267
0.00592 19.7397863 13339
0.00593 19.8203243 13402
0.00594 19.8685405 13466
0.00595 20.030038 13545
0.00596 20.1387229 13583
0.00597 20.1658699 13644
0.00598 20.2131857 13716
0.00599 20.2747904 13780
0.006 20.3304207 13847
0.00601 20.4233027 13898
0.00602 20.5676259 13967
0.00603 20.6885087 14026
0.00604 20.7545474 14070
0.00605 20.8890252 14123
0.00606 20.9602271 14195
0.00607 21.0254917 14235
0.00608 21.0563824 14283
0.00609 21.1269587 14369
0.0061 21.2767474 14387
0.00611 21.3438994 14450
0.00612 21.5126402 14529
0.00613 21.5453076 14568
0.00614 21.6483384 14628
0.00615 21.6722363 14683
0.00616 21.7410109 14748
0.00617 21.857249 14801
0.00618 21.947906 14842
0.00619 22.0550462 14897
0.0062 22.2427948 14954
0.00621 22.3184579 15003
0.00622 22.3827476 15038
0.00623 22.5801784 15084
0.00624 22.6826732 15124
0.00625 22.6962262 15158
0.00626 22.7429131 15198
0.00627 22.8170545 15258
0.00628 22.9708825 15342
0.00629 23.074693 15394
0.0063 23.1122411 15468
0.00631 23.1908129 15523
0.00632 23.2992597 15584
0.00633 23.4948578 15634
0.00634 23.6134025 15691
0.00635 23.7288482 15752
0.00636 23.8711437 15801
0.00637 23.9695202 15860
0.00638 24.0675883 15923
0.00639 24.1436814 15964
0.0064 24.2411709 16027
0.00641 24.2924552 16095
0.00642 24.3301005 16129
0.00643 24.3837786 16165
0.00644 24.4534149 16174
0.00645 24.5818683 16195
0.00646 24.6643783 16251
0.00647 24.7947835 16290
0.00648 24.9488244 16357
0.00649 25.0517217 16393
0.0065 25.1303384 16433
0.00651 25.333667 16460
0.00652 25.4355007 16490
0.00653 25.4257038 16518
0.00654 25.4609255 16555
0.00655 25.5224632 16614
0.00656 25.565345 16680
0.00657 25.631805 16742
0.00658 25.7559297 16793
0.00659 25.8271514 16829
0.0066 25.9007797 16893
0.00661 25.9768035 16946
0.00662 26.0369112 17009
0.00663 26.1281632 17028
0.00664 26.1696162 17062
0.00665 26.268202 17102
0.00666 26.3223138 17184
0.00667 26.3321515 17257
0.00668 26.4585514 17302
0.00669 26.5405936 17330
0.0067 26.6068917 17346
0.00671 26.7864833 17391
0.00672 27.0814381 17422
0.00673 27.1569238 17443
0.00674 27.3040856 17473
0.00675 27.5046566 17512
0.00676 27.5996633 17552
0.00677 27.6969459 17620
0.00678 27.8347848 17676
0.00679 27.849868 17741
0.0068 27.9972575 17771
0.00681 28.0247652 17828
0.00682 28.0369657 17899
0.00683 28.0592666 17927
0.00684 28.1194572 17959
0.00685 28.2881169 18012
0.00686 28.4260096 18076
0.00687 28.5937321 18160
0.00688 28.6351866 18240
0.00689 28.6388413 18312
0.0069 28.6525188 18376
0.00691 28.743802 18417
0.00692 28.749785 18507
0.00693 28.8056999 18548
0.00694 28.9088371 18613
0.00695 28.9394595 18666
0.00696 29.0445949 18738
0.00697 29.1096985 18818
0.00698 29.1324628 18888
0.00699 29.1551621 18947
0.007 29.2593884 19022
0.00701 29.2818419 19103
0.00702 29.4127107 19140
0.00703 29.4447299 19201
0.00704 29.4766581 19248
0.00705 29.6214234 19324
0.00706 29.7853904 19370
0.00707 29.8876934 19440
0.00708 29.965262 19503
0.00709 29.9913486 19598
0.0071 30.0441761 19660
0.00711 30.1236315 19730
0.00712 30.1396626 19799
0.00713 30.223616 19893
0.00714 30.3388463 19977
0.00715 30.4101833 20038
0.00716 30.5030761 20124
0.00717 30.6415731 20228
0.00718 30.7314744 20322
0.00719 30.8211256 20410
0.0072 30.9297582 20512
0.00721 31.0236866 20600
0.00722 31.1005748 20680
0.00723 31.0958601 20772
0.00724 31.2393709 20809
0.00725 31.4564898 20876
0.00726 31.541894 20928
0.00727 31.5723081 21017
0.00728 31.8023393 21106
0.00729 31.9154072 21192
0.0073 31.9783769 21285
0.00731 32.0411743 21382
0.00732 32.1439949 21458
0.00733 32.2725079 21523
0.00734 32.3487956 21591
0.00735 32.3848451 21676
0.00736 32.4325543 21766
0.00737 32.4660439 21853
0.00738 32.635463 21952
0.00739 32.7365054 22010
0.0074 32.8302583 22091
0.00741 32.9821502 22142
0.00742 33.1079747 22255
0.00743 33.3848712 22330
0.00744 33.4795749 22419
0.00745 33.569378 22495
0.00746 33.6194999 22607
0.00747 33.7389952 22689
0.00748 33.8257775 22782
0.00749 33.8268309 22879
0.0075 33.9386489 22977
0.00751 34.0985652 23057
0.00752 34.1107593 23150
0.00753 34.1849793 23236
0.00754 34.3485235 23312
0.00755 34.4703718 23411
0.00756 34.5781617 23508
0.00757 34.6239364 23597
0.00758 34.6810068 23709
0.00759 34.7721311 23790
0.0076 34.8948977 23857
0.00761 35.051456 23947
0.00762 35.1122084 24048
0.00763 35.1886799 24119
0.00764 35.3487697 24179
0.00765 35.4518808 24271
0.00766 35.5840957 24345
0.00767 35.6482706 24422
0.00768 35.7596032 24531
0.00769 35.773869 24623
0.0077 35.8308042 24701
0.00771 35.9279982 24771
0.00772 36.0428755 24858
0.00773 36.1664115 24958
0.00774 36.2449063 25061
0.00775 36.2986332 25126
0.00776 36.4369744 25212
0.00777 36.5749595 25262
0.00778 36.9016809 25306
0.00779 37.0364935 25358
0.0078 37.2264327 25417
0.00781 37.3139471 25471
0.00782 37.4100904 25549
0.00783 37.4883051 25624
0.00784 37.6502081 25685
0.00785 37.7742176 25786
0.00786 37.9947978 25848
0.00787 38.0696728 25911
0.00788 38.1267868 25977
0.00789 38.2166598 26064
0.0079 38.240581 26121
0.00791 38.2556895 26177
0.00792 38.3778385 26223
0.00793 38.4691241 26272
0.00794 38.558 26311
0.00795 38.6793078 26374
0.00796 38.7894393 26426
0.00797 38.9427258 26480
0.00798 38.9654973 26527
0.00799 39.0705249 26602
0.008 39.2466829 26655
0.00801 39.3122041 26714
0.00802 39.3387174 26723
0.00803 39.347922 26767
0.00804 39.3980042 26821
0.00805 39.5017116 26897
0.00806 39.5600681 26961
0.00807 39.6397264 27009
0.00808 39.7363237 27064
0.00809 39.8134279 27095
0.0081 39.9437596 27157
0.00811 40.0332224 27175
0.00812 40.090493 27235
0.00813 40.1603957 27268
0.00814 40.2046121 27311
0.00815 40.2274839 27373
0.00816 40.2290897 27404
0.00817 40.2243362 27417
0.00818 40.3782808 27432
0.00819 40.4874715 27463
0.0082 40.5689573 27482
0.00821 40.658677 27535
0.00822 40.7397563 27588
0.00823 40.8353593 27605
0.00824 40.9685377 27620
0.00825 41.1181761 27637
0.00826 41.2276411 27671
0.00827 41.4268313 27700
0.00828 41.5711936 27700
0.00829 41.7653134 27746
0.0083 41.9985848 27767
0.00831 42.0438501 27793
0.00832 42.0806857 27833
0.00833 42.0779562 27852
0.00834 42.1312644 27895
0.00835 42.3150276 27919
0.00836 42.3886273 27925
0.00837 42.4475766 27940
0.00838 42.5270384 27969
0.00839 42.5794937 28001
0.0084 42.6400656 28018
0.00841 42.7210731 28030
0.00842 42.7689999 28063
0.00843 42.8476092 28078
0.00844 42.9690956 28093
0.00845 43.1292105 28127
0.00846 43.2766721 28154
0.00847 43.3910915 28178
0.00848 43.5603471 28183
0.00849 43.7169727 28219
0.0085 43.7693853 28243
0.00851 43.8298098 28249
0.00852 43.8799356 28252
0.00853 44.005017 28274
0.00854 44.1602048 28295
0.00855 44.2057198 28327
0.00856 44.2895444 28352
0.00857 44.352978 28381
0.00858 44.4364355 28415
0.00859 44.4995505 28451
0.0086 44.5665436 28462
0.00861 44.725848 28472
0.00862 44.7562824 28515
0.00863 44.8428001 28573
0.00864 44.9731872 28609
0.00865 45.0412464 28651
0.00866 45.0751732 28663
0.00867 45.1748975 28706
0.00868 45.2763861 28743
0.00869 45.3397998 28816
0.0087 45.42694 28863
0.00871 45.4324101 28909
0.00872 45.5291682 28972
0.00873 45.5464039 29031
0.00874 45.6428101 29080
0.00875 45.7271281 29121
0.00876 45.763836 29181
0.00877 45.8004602 29237
0.00878 45.8606558 29303
0.00879 45.9108694 29358
0.0088 45.976703 29429
0.00881 45.9952386 29480
0.00882 46.0215814 29571
0.00883 46.2419112 29664
0.00884 46.3051145 29775
0.00885 46.3642637 29853
0.00886 46.5463455 29942
0.00887 46.6538701 30039
0.00888 46.7377641 30103
0.00889 46.9324392 30179
0.0089 46.9886066 30265
0.00891 47.0232808 30335
0.00892 47.1587723 30412
0.00893 47.2920223 30501
0.00894 47.3668957 30581
0.00895 47.4164625 30650
0.00896 47.4195596 30732
0.00897 47.4940403 30847
0.00898 47.5972651 30913
0.00899 47.7098862 30985
0.009 47.7722578 31070
0.00901 47.8498583 31185
0.00902 48.0500887 31282
0.00903 48.119543 31328
0.00904 48.1505529 31413
0.00905 48.2771153 31482
0.00906 48.3881159 31573
0.00907 48.5236783 31640
0.00908 48.5960407 31710
0.00909 48.7291721 31781
0.0091 48.7764249 31850
0.00911 48.7912769 31932
0.00912 48.845949 32034
0.00913 48.862588 32119
0.00914 48.9208495 32195
0.00915 48.9770922 32307
0.00916 49.0218753 32380
0.00917 49.16848 32446
0.00918 49.2544345 32563
0.00919 49.392934 32652
0.0092 49.5142012 32756
0.00921 49.6408427 32849
0.00922 49.7784724 32965
0.00923 49.9045531 33047
0.00924 49.9610565 33139
0.00925 50.0024691 33211
0.00926 50.0550065 33293
0.00927 50.1559735 33400
0.00928 50.2436677 33509
0.00929 50.312543 33580
0.0093 50.4054633 33659
0.00931 50.6208788 33733
0.00932 50.7689793 33848
0.00933 50.8963571 33944
0.00934 50.9715771 34010
0.00935 51.0151681 34066
0.00936 51.173309 34125
0.00937 51.2720049 34195
0.00938 51.3335876 34277
0.00939 51.4024119 34362
0.0094 51.4968667 34431
0.00941 51.6242273 34516
0.00942 51.6190317 34581
0.00943 51.602835 34679
0.00944 51.6398415 34726
0.00945 51.6602864 34828
0.00946 51.7575286 34887
0.00947 51.8454274 34977
0.00948 51.9313151 35065
0.00949 52.1373893 35120
0.0095 52.361248 35198
0.00951 52.4026444 35270
0.00952 52.5021299 35358
0.00953 52.6395446 35443
0.00954 52.7893707 35489
0.00955 52.9298215 35559
0.00956 53.0174769 35648
0.00957 53.1139917 35693
0.00958 53.2283711 35758
0.00959 53.3370979 35816
0.0096 53.3788925 35881
0.00961 53.514251 35950
0.00962 53.5827611 36044
0.00963 53.6798848 36119
0.00964 53.7642394 36192
0.00965 53.7928202 36264
0.00966 53.8661333 36348
0.00967 53.9661418 36422
0.00968 54.0444882 36505
0.00969 54.1708978 36615
0.0097 54.4005344 36687
0.00971 54.5352291 36742
0.00972 54.6714273 36797
0.00973 54.8055668 36863
0.00974 54.8967842 36903
0.00975 55.129824 36966
0.00976 55.2559883 37024
0.00977 55.3606365 37066
0.00978 55.4703798 37146
0.00979 55.5657559 37190
0.0098 55.7050889 37257
0.00981 55.831788 37308
0.00982 55.8577686 37342
0.00983 55.9224311 37406
0.00984 55.9148481 37474
0.00985 55.9476936 37549
0.00986 56.0068023 37594
0.00987 56.0885871 37661
0.00988 56.1807169 37724
0.00989 56.2621605 37786
0.0099 56.2927411 37866
0.00991 56.3546963 37930
0.00992 56.4339735 38004
0.00993 56.5183198 38073
0.00994 56.5554844 38149
0.00995 56.6464969 38184
0.00996 56.8120472 38242
0.00997 57.0067766 38315
0.00998 57.1733684 38385
0.00999 57.2062264 38458
0.01 57.2736334 38509
0.01001 57.4048791 38544
0.01002 57.4892262 38596
0.01003 57.585484 38674
0.01004 57.6453494 38732
0.01005 57.7481488 38795
0.01006 57.8232172 38851
0.01007 57.972041 38926
0.01008 58.1188524 38965
0.01009 58.2550811 39032
0.0101 58.3156414 39136
0.01011 58.4103201 39205
0.01012 58.4620563 39276
0.01013 58.5239415 39361
0.01014 58.5703431 39414
0.01015 58.6405255 39460
0.01016 58.7838195 39466
0.01017 58.8519522 39527
0.01018 58.896149 39569
0.01019 58.9538469 39619
0.0102 59.0623358 39692
0.01021 59.1621364 39730
0.01022 59.1753741 39796
0.01023 59.295171 39842
0.01024 59.4164242 39899
0.01025 59.5019817 39956
0.01026 59.5823118 40020
0.01027 59.6860787 40080
0.01028 59.7610227 40096
0.01029 59.8795519 40128
0.0103 59.9440805 40182
0.01031 60.0756319 40251
0.01032 60.2270532 40303
0.01033 60.3681287 40359
0.01034 60.4788024 40428
0.01035 60.5591624 40463
0.01036 60.6644262 40507
0.01037 60.7778319 40561
0.01038 60.8459999 40616
0.01039 60.8557346 40664
0.0104 60.8820922 40712
0.01041 60.9665894 40766
0.01042 61.0143828 40829
0.01043 61.1433945 40880
0.01044 61.2854214 40924
0.01045 61.3642405 40984
0.01046 61.562042 41051
