#Seconds PMCAoutFlux PMCAleakFlux
0.00272 251 41
0.00273 251 41
0.00274 252 41
0.00275 253 41
0.00276 254 41
0.00277 256 41
0.00278 256 41
0.00279 257 41
0.0028 257 42
0.00281 257 43
0.00282 257 43
0.00283 257 43
0.00284 258 44
0.00285 258 44
0.00286 259 45
0.00287 260 45
0.00288 261 45
0.00289 262 45
0.0029 264 45
0.00291 263 45
0.00292 263 45
0.00293 264 45
0.00294 265 45
0.00295 266 45
0.00296 266 45
0.00297 266 45
0.00298 266 45
0.00299 266 45
0.003 266 45
0.00301 267 45
0.00302 269 45
0.00303 270 45
0.00304 276 46
0.00305 276 46
0.00306 277 46
0.00307 278 46
0.00308 282 46
0.00309 284 46
0.0031 287 46
0.00311 287 46
0.00312 288 47
0.00313 288 47
0.00314 289 47
0.00315 290 47
0.00316 293 47
0.00317 297 47
0.00318 298 47
0.00319 300 47
0.0032 302 48
0.00321 303 48
0.00322 303 48
0.00323 305 49
0.00324 308 49
0.00325 312 49
0.00326 315 50
0.00327 317 50
0.00328 320 50
0.00329 320 50
0.0033 322 51
0.00331 325 52
0.00332 332 52
0.00333 334 52
0.00334 334 52
0.00335 336 52
0.00336 338 52
0.00337 343 52
0.00338 343 52
0.00339 344 52
0.0034 345 52
0.00341 352 53
0.00342 354 53
0.00343 357 54
0.00344 357 54
0.00345 357 54
0.00346 357 54
0.00347 360 54
0.00348 363 54
0.00349 363 54
0.0035 363 55
0.00351 364 55
0.00352 367 55
0.00353 368 55
0.00354 371 55
0.00355 374 55
0.00356 377 56
0.00357 379 56
0.00358 382 56
0.00359 384 56
0.0036 387 56
0.00361 391 56
0.00362 394 56
0.00363 397 57
0.00364 400 57
0.00365 402 57
0.00366 405 57
0.00367 406 57
0.00368 411 57
0.00369 416 57
0.0037 418 57
0.00371 422 57
0.00372 426 57
0.00373 428 58
0.00374 431 58
0.00375 436 58
0.00376 438 58
0.00377 443 58
0.00378 444 58
0.00379 446 58
0.0038 446 58
0.00381 451 58
0.00382 453 59
0.00383 460 60
0.00384 463 60
0.00385 465 61
0.00386 465 61
0.00387 471 61
0.00388 472 61
0.00389 474 62
0.0039 477 62
0.00391 483 62
0.00392 484 62
0.00393 486 62
0.00394 489 62
0.00395 491 62
0.00396 495 62
0.00397 500 62
0.00398 501 62
0.00399 505 62
0.004 507 62
0.00401 512 62
0.00402 516 62
0.00403 518 62
0.00404 518 62
0.00405 521 62
0.00406 523 62
0.00407 526 62
0.00408 531 62
0.00409 537 63
0.0041 541 63
0.00411 543 63
0.00412 546 63
0.00413 548 63
0.00414 550 63
0.00415 551 64
0.00416 552 64
0.00417 553 64
0.00418 554 64
0.00419 558 65
0.0042 562 65
0.00421 564 65
0.00422 565 65
0.00423 565 65
0.00424 567 65
0.00425 573 65
0.00426 577 65
0.00427 579 65
0.00428 583 65
0.00429 586 66
0.0043 587 66
0.00431 588 66
0.00432 589 66
0.00433 595 66
0.00434 602 66
0.00435 606 66
0.00436 608 66
0.00437 610 66
0.00438 612 66
0.00439 615 66
0.0044 621 67
0.00441 624 67
0.00442 630 67
0.00443 630 67
0.00444 633 67
0.00445 635 67
0.00446 640 67
0.00447 643 67
0.00448 644 67
0.00449 647 67
0.0045 647 67
0.00451 648 67
0.00452 651 67
0.00453 654 67
0.00454 654 67
0.00455 654 67
0.00456 657 67
0.00457 660 67
0.00458 661 67
0.00459 666 67
0.0046 667 67
0.00461 667 67
0.00462 667 67
0.00463 670 67
0.00464 671 67
0.00465 673 67
0.00466 680 68
0.00467 682 68
0.00468 684 68
0.00469 685 68
0.0047 686 68
0.00471 690 68
0.00472 690 68
0.00473 692 68
0.00474 694 68
0.00475 694 68
0.00476 697 68
0.00477 698 68
0.00478 702 68
0.00479 704 70
0.0048 709 70
0.00481 713 71
0.00482 715 71
0.00483 717 71
0.00484 719 71
0.00485 721 71
0.00486 723 71
0.00487 726 71
0.00488 732 71
0.00489 735 72
0.0049 738 72
0.00491 741 72
0.00492 744 72
0.00493 746 72
0.00494 750 73
0.00495 753 73
0.00496 758 73
0.00497 760 73
0.00498 760 73
0.00499 760 73
0.005 762 73
0.00501 763 73
0.00502 765 73
0.00503 767 73
0.00504 770 73
0.00505 770 73
0.00506 774 73
0.00507 775 73
0.00508 777 73
0.00509 777 73
0.0051 778 73
0.00511 782 74
0.00512 782 74
0.00513 784 74
0.00514 786 74
0.00515 790 74
0.00516 792 74
0.00517 795 74
0.00518 797 74
0.00519 799 74
0.0052 801 74
0.00521 803 75
0.00522 807 75
0.00523 808 75
0.00524 811 75
0.00525 814 75
0.00526 816 76
0.00527 818 76
0.00528 819 76
0.00529 823 76
0.0053 827 76
0.00531 829 76
0.00532 833 76
0.00533 834 76
0.00534 835 76
0.00535 839 76
0.00536 843 76
0.00537 845 76
0.00538 851 76
0.00539 856 76
0.0054 858 76
0.00541 859 76
0.00542 860 76
0.00543 863 76
0.00544 865 76
0.00545 865 76
0.00546 869 76
0.00547 871 76
0.00548 872 77
0.00549 875 77
0.0055 874 77
0.00551 875 78
0.00552 876 78
0.00553 876 78
0.00554 881 78
0.00555 884 78
0.00556 887 78
0.00557 890 78
0.00558 892 78
0.00559 897 78
0.0056 899 78
0.00561 903 78
0.00562 905 78
0.00563 905 78
0.00564 908 78
0.00565 912 78
0.00566 913 78
0.00567 916 78
0.00568 918 79
0.00569 920 79
0.0057 921 79
0.00571 923 79
0.00572 926 79
0.00573 927 79
0.00574 930 79
0.00575 933 79
0.00576 937 79
0.00577 940 79
0.00578 945 79
0.00579 949 79
0.0058 950 80
0.00581 950 80
0.00582 953 80
0.00583 954 80
0.00584 959 80
0.00585 960 80
0.00586 962 80
0.00587 963 80
0.00588 964 80
0.00589 964 80
0.0059 969 80
0.00591 970 80
0.00592 972 80
0.00593 972 80
0.00594 975 80
0.00595 977 80
0.00596 981 80
0.00597 983 80
0.00598 986 80
0.00599 990 80
0.006 993 80
0.00601 994 80
0.00602 999 80
0.00603 999 80
0.00604 1003 80
0.00605 1004 80
0.00606 1006 80
0.00607 1007 80
0.00608 1010 80
0.00609 1013 80
0.0061 1016 80
0.00611 1020 80
0.00612 1023 80
0.00613 1029 80
0.00614 1029 80
0.00615 1031 80
0.00616 1035 80
0.00617 1041 80
0.00618 1045 80
0.00619 1046 80
0.0062 1047 81
0.00621 1051 81
0.00622 1053 81
0.00623 1053 81
0.00624 1057 81
0.00625 1059 81
0.00626 1063 81
0.00627 1066 81
0.00628 1068 81
0.00629 1068 81
0.0063 1071 81
0.00631 1073 81
0.00632 1074 81
0.00633 1076 81
0.00634 1077 81
0.00635 1079 81
0.00636 1080 81
0.00637 1083 81
0.00638 1085 81
0.00639 1089 81
0.0064 1091 81
0.00641 1095 81
0.00642 1095 81
0.00643 1097 81
0.00644 1100 81
0.00645 1103 81
0.00646 1104 81
0.00647 1109 82
0.00648 1110 82
0.00649 1113 82
0.0065 1114 82
0.00651 1116 82
0.00652 1117 83
0.00653 1118 83
0.00654 1118 83
0.00655 1118 83
0.00656 1120 83
0.00657 1120 83
0.00658 1121 83
0.00659 1123 83
0.0066 1126 83
0.00661 1129 83
0.00662 1134 83
0.00663 1138 83
0.00664 1145 83
0.00665 1146 83
0.00666 1150 83
0.00667 1153 83
0.00668 1154 83
0.00669 1156 83
0.0067 1158 83
0.00671 1160 83
0.00672 1161 83
0.00673 1162 83
0.00674 1164 83
0.00675 1165 83
0.00676 1169 84
0.00677 1171 85
0.00678 1171 85
0.00679 1174 85
0.0068 1175 85
0.00681 1180 85
0.00682 1185 85
0.00683 1187 85
0.00684 1191 85
0.00685 1196 85
0.00686 1198 85
0.00687 1200 85
0.00688 1205 85
0.00689 1207 85
0.0069 1208 85
0.00691 1212 85
0.00692 1214 85
0.00693 1216 85
0.00694 1218 85
0.00695 1221 85
0.00696 1222 85
0.00697 1224 85
0.00698 1227 85
0.00699 1231 85
0.007 1234 85
0.00701 1235 85
0.00702 1239 85
0.00703 1246 85
0.00704 1246 85
0.00705 1247 86
0.00706 1250 86
0.00707 1252 86
0.00708 1249 86
0.00709 1255 86
0.0071 1256 86
0.00711 1259 86
0.00712 1261 86
0.00713 1263 86
0.00714 1263 86
0.00715 1264 86
0.00716 1265 86
0.00717 1269 86
0.00718 1276 86
0.00719 1278 86
0.0072 1278 86
0.00721 1279 86
0.00722 1285 86
0.00723 1285 86
0.00724 1285 86
0.00725 1289 86
0.00726 1291 86
0.00727 1292 86
0.00728 1297 86
0.00729 1299 86
0.0073 1304 86
0.00731 1305 86
0.00732 1306 86
0.00733 1308 86
0.00734 1309 86
0.00735 1313 86
0.00736 1313 86
0.00737 1317 86
0.00738 1318 86
0.00739 1322 86
0.0074 1326 86
0.00741 1329 86
0.00742 1333 86
0.00743 1336 86
0.00744 1336 86
0.00745 1336 86
0.00746 1338 86
0.00747 1339 86
0.00748 1341 86
0.00749 1344 86
0.0075 1349 86
0.00751 1352 86
0.00752 1355 86
0.00753 1357 86
0.00754 1358 86
0.00755 1359 86
0.00756 1360 86
0.00757 1361 86
0.00758 1364 86
0.00759 1366 86
0.0076 1370 86
0.00761 1373 86
0.00762 1375 86
0.00763 1377 86
0.00764 1378 86
0.00765 1383 86
0.00766 1385 86
0.00767 1387 86
0.00768 1390 86
0.00769 1392 86
0.0077 1393 86
0.00771 1396 86
0.00772 1400 86
0.00773 1400 86
0.00774 1400 86
0.00775 1403 86
0.00776 1404 86
0.00777 1406 86
0.00778 1408 87
0.00779 1411 87
0.0078 1412 87
0.00781 1414 87
0.00782 1416 87
0.00783 1418 87
0.00784 1419 87
0.00785 1420 87
0.00786 1423 87
0.00787 1426 87
0.00788 1431 87
0.00789 1433 87
0.0079 1434 87
0.00791 1437 87
0.00792 1439 87
0.00793 1439 87
0.00794 1441 87
0.00795 1446 87
0.00796 1451 87
0.00797 1454 87
0.00798 1454 87
0.00799 1458 87
0.008 1461 87
0.00801 1462 87
0.00802 1465 87
0.00803 1468 87
0.00804 1468 87
0.00805 1470 87
0.00806 1473 87
0.00807 1474 87
0.00808 1477 87
0.00809 1480 87
0.0081 1481 87
0.00811 1483 87
0.00812 1486 87
0.00813 1487 87
0.00814 1491 87
0.00815 1495 87
0.00816 1497 87
0.00817 1499 87
0.00818 1502 87
0.00819 1503 87
0.0082 1504 87
0.00821 1506 87
0.00822 1511 87
0.00823 1511 87
0.00824 1513 87
0.00825 1516 87
0.00826 1518 87
0.00827 1518 87
0.00828 1521 87
0.00829 1522 87
0.0083 1524 87
0.00831 1527 87
0.00832 1533 87
0.00833 1536 87
0.00834 1537 87
0.00835 1538 87
0.00836 1541 87
0.00837 1542 87
0.00838 1543 87
0.00839 1545 87
0.0084 1545 87
0.00841 1551 88
0.00842 1553 88
0.00843 1556 88
0.00844 1557 88
0.00845 1559 88
0.00846 1560 88
0.00847 1562 88
0.00848 1564 88
0.00849 1565 88
0.0085 1564 88
0.00851 1565 88
0.00852 1568 89
0.00853 1568 89
0.00854 1572 89
0.00855 1571 89
0.00856 1575 89
0.00857 1579 89
0.00858 1579 89
0.00859 1579 89
0.0086 1583 89
0.00861 1585 89
0.00862 1589 89
0.00863 1591 89
0.00864 1593 89
0.00865 1594 89
0.00866 1598 90
0.00867 1600 90
0.00868 1603 90
0.00869 1603 90
0.0087 1602 90
0.00871 1606 90
0.00872 1608 90
0.00873 1611 90
0.00874 1613 90
0.00875 1614 90
0.00876 1615 90
0.00877 1618 90
0.00878 1619 90
0.00879 1621 90
0.0088 1620 90
0.00881 1620 90
0.00882 1622 90
0.00883 1622 90
0.00884 1622 90
0.00885 1623 90
0.00886 1628 90
0.00887 1628 90
0.00888 1628 90
0.00889 1634 90
0.0089 1634 90
0.00891 1636 91
0.00892 1638 91
0.00893 1639 91
0.00894 1640 91
0.00895 1638 91
0.00896 1640 91
0.00897 1640 91
0.00898 1642 91
0.00899 1643 91
0.009 1645 91
0.00901 1647 91
0.00902 1649 91
0.00903 1653 91
0.00904 1657 91
0.00905 1659 91
0.00906 1661 91
0.00907 1661 91
0.00908 1664 91
0.00909 1665 91
0.0091 1669 91
0.00911 1669 91
0.00912 1670 91
0.00913 1672 91
0.00914 1674 91
0.00915 1674 91
0.00916 1675 91
0.00917 1676 91
0.00918 1676 91
0.00919 1676 91
0.0092 1679 91
0.00921 1682 91
0.00922 1683 91
0.00923 1684 91
0.00924 1685 91
0.00925 1687 91
0.00926 1688 91
0.00927 1688 91
0.00928 1690 91
0.00929 1692 91
0.0093 1693 91
0.00931 1696 92
0.00932 1698 92
0.00933 1700 92
0.00934 1705 92
0.00935 1707 92
0.00936 1710 92
0.00937 1710 92
0.00938 1708 92
0.00939 1708 92
0.0094 1709 92
0.00941 1714 92
0.00942 1714 92
0.00943 1719 92
0.00944 1722 92
0.00945 1723 92
0.00946 1725 92
0.00947 1726 92
0.00948 1726 92
0.00949 1726 92
0.0095 1726 92
0.00951 1730 92
0.00952 1731 92
0.00953 1734 92
0.00954 1735 92
0.00955 1737 92
0.00956 1738 92
0.00957 1739 92
0.00958 1740 92
0.00959 1740 92
0.0096 1742 92
0.00961 1744 92
0.00962 1744 92
0.00963 1745 92
0.00964 1749 92
0.00965 1751 92
0.00966 1754 92
0.00967 1754 92
0.00968 1756 92
0.00969 1758 93
0.0097 1759 93
0.00971 1765 93
0.00972 1768 93
0.00973 1769 93
0.00974 1770 93
0.00975 1775 93
0.00976 1775 93
0.00977 1775 93
0.00978 1778 93
0.00979 1780 93
0.0098 1781 93
0.00981 1782 93
0.00982 1784 93
0.00983 1786 93
0.00984 1787 93
0.00985 1788 93
0.00986 1791 93
0.00987 1791 93
0.00988 1791 93
0.00989 1793 93
0.0099 1793 93
0.00991 1794 93
0.00992 1796 93
0.00993 1797 93
0.00994 1797 93
0.00995 1800 93
0.00996 1804 94
0.00997 1803 94
0.00998 1807 94
0.00999 1810 94
0.01 1812 94
0.01001 1814 94
0.01002 1816 94
0.01003 1818 94
0.01004 1822 94
0.01005 1823 94
0.01006 1828 94
0.01007 1828 94
0.01008 1830 94
0.01009 1832 94
0.0101 1832 94
0.01011 1835 94
0.01012 1834 94
0.01013 1835 94
0.01014 1836 94
0.01015 1835 94
0.01016 1839 94
0.01017 1839 94
0.01018 1842 94
0.01019 1846 94
0.0102 1848 94
0.01021 1848 94
0.01022 1851 94
0.01023 1853 94
0.01024 1856 94
0.01025 1860 94
0.01026 1860 94
0.01027 1861 94
0.01028 1859 94
0.01029 1860 94
0.0103 1865 94
0.01031 1868 94
0.01032 1868 94
0.01033 1868 94
0.01034 1870 94
0.01035 1872 94
0.01036 1873 94
0.01037 1876 94
0.01038 1876 94
0.01039 1878 94
0.0104 1879 94
0.01041 1881 94
0.01042 1885 94
0.01043 1888 94
0.01044 1888 94
0.01045 1897 94
0.01046 1897 94
0.01047 1897 94
0.01048 1899 94
0.01049 1902 94
0.0105 1903 94
0.01051 1904 94
0.01052 1904 94
0.01053 1904 94
0.01054 1908 94
0.01055 1909 94
0.01056 1912 94
0.01057 1914 94
0.01058 1917 94
0.01059 1919 94
0.0106 1921 94
0.01061 1921 94
0.01062 1921 94
0.01063 1922 94
0.01064 1924 94
0.01065 1927 94
0.01066 1927 94
0.01067 1928 94
0.01068 1932 94
0.01069 1935 94
0.0107 1936 94
0.01071 1937 94
0.01072 1939 94
0.01073 1939 94
0.01074 1941 94
0.01075 1944 94
0.01076 1946 94
0.01077 1952 94
0.01078 1953 94
0.01079 1956 94
0.0108 1958 94
0.01081 1962 94
0.01082 1964 94
0.01083 1968 94
0.01084 1972 94
0.01085 1972 94
0.01086 1975 94
0.01087 1979 94
0.01088 1980 94
0.01089 1979 94
0.0109 1981 94
0.01091 1982 94
0.01092 1983 94
0.01093 1983 94
0.01094 1984 94
0.01095 1987 94
0.01096 1990 94
0.01097 1990 94
0.01098 1992 94
0.01099 1994 95
0.011 1992 95
0.01101 1995 95
0.01102 1996 95
0.01103 1998 96
0.01104 2002 96
0.01105 2004 96
0.01106 2006 96
0.01107 2008 96
0.01108 2008 96
0.01109 2009 96
0.0111 2008 96
0.01111 2009 96
0.01112 2012 96
0.01113 2016 96
0.01114 2016 97
0.01115 2017 97
0.01116 2022 97
0.01117 2022 97
0.01118 2023 97
0.01119 2027 97
0.0112 2029 97
0.01121 2031 97
0.01122 2032 97
0.01123 2034 97
0.01124 2038 97
0.01125 2042 97
0.01126 2041 97
0.01127 2043 97
0.01128 2044 97
0.01129 2043 97
0.0113 2049 97
0.01131 2049 97
0.01132 2050 97
0.01133 2050 97
0.01134 2055 97
0.01135 2057 97
0.01136 2062 97
0.01137 2062 97
0.01138 2064 97
0.01139 2063 97
0.0114 2067 97
0.01141 2068 97
0.01142 2069 97
0.01143 2071 97
0.01144 2072 97
0.01145 2074 97
0.01146 2075 97
0.01147 2076 97
0.01148 2077 97
0.01149 2078 97
0.0115 2078 97
0.01151 2080 97
0.01152 2081 97
0.01153 2082 97
0.01154 2085 97
0.01155 2088 97
0.01156 2089 97
0.01157 2088 97
0.01158 2090 97
0.01159 2092 97
0.0116 2093 97
0.01161 2095 97
0.01162 2096 97
0.01163 2098 97
0.01164 2097 97
0.01165 2098 97
0.01166 2100 97
0.01167 2101 97
0.01168 2102 97
0.01169 2105 97
0.0117 2105 97
0.01171 2107 97
0.01172 2108 97
0.01173 2108 97
0.01174 2109 97
0.01175 2113 97
0.01176 2113 97
0.01177 2117 97
0.01178 2119 97
0.01179 2121 97
0.0118 2125 97
0.01181 2126 97
0.01182 2127 97
0.01183 2129 97
0.01184 2132 97
0.01185 2134 97
0.01186 2136 97
0.01187 2138 97
0.01188 2139 97
0.01189 2140 97
0.0119 2141 97
0.01191 2143 97
0.01192 2147 97
0.01193 2148 97
0.01194 2150 97
0.01195 2153 97
0.01196 2154 97
0.01197 2157 97
0.01198 2159 97
0.01199 2159 97
0.012 2158 97
0.01201 2159 97
0.01202 2160 97
0.01203 2162 97
0.01204 2164 97
0.01205 2166 97
0.01206 2166 97
0.01207 2167 97
0.01208 2166 97
0.01209 2168 97
0.0121 2170 97
0.01211 2171 97
0.01212 2173 97
0.01213 2177 97
0.01214 2183 97
0.01215 2184 97
0.01216 2185 97
0.01217 2186 97
0.01218 2189 97
0.01219 2194 97
0.0122 2196 97
0.01221 2197 97
0.01222 2198 97
0.01223 2201 97
0.01224 2201 97
0.01225 2202 97
0.01226 2201 97
0.01227 2202 97
0.01228 2203 97
0.01229 2204 97
0.0123 2205 97
0.01231 2208 97
0.01232 2211 97
0.01233 2212 97
0.01234 2215 97
0.01235 2215 97
0.01236 2218 97
0.01237 2221 97
0.01238 2222 97
0.01239 2227 97
0.0124 2229 97
0.01241 2229 97
0.01242 2229 97
0.01243 2230 97
0.01244 2231 97
0.01245 2232 97
0.01246 2234 97
0.01247 2234 97
0.01248 2235 97
0.01249 2237 97
0.0125 2240 97
0.01251 2241 97
0.01252 2243 97
0.01253 2247 97
0.01254 2246 97
0.01255 2246 97
0.01256 2249 97
0.01257 2252 97
0.01258 2254 97
0.01259 2254 97
0.0126 2255 97
0.01261 2258 97
0.01262 2260 97
0.01263 2263 97
0.01264 2263 97
0.01265 2264 97
0.01266 2267 97
0.01267 2270 97
0.01268 2270 97
0.01269 2273 97
0.0127 2276 97
0.01271 2279 97
0.01272 2284 97
0.01273 2287 97
0.01274 2288 97
0.01275 2290 97
0.01276 2293 97
0.01277 2295 97
0.01278 2295 97
0.01279 2298 97
0.0128 2303 97
0.01281 2305 97
0.01282 2305 97
0.01283 2307 97
0.01284 2308 97
0.01285 2309 97
0.01286 2311 97
0.01287 2312 97
0.01288 2313 97
0.01289 2314 97
0.0129 2318 97
0.01291 2322 97
0.01292 2326 97
0.01293 2331 97
0.01294 2332 97
0.01295 2335 97
0.01296 2339 97
0.01297 2341 97
0.01298 2343 97
0.01299 2343 97
0.013 2344 97
0.01301 2346 97
0.01302 2348 97
0.01303 2350 97
0.01304 2351 97
0.01305 2350 97
0.01306 2350 97
0.01307 2351 97
0.01308 2352 97
0.01309 2352 97
0.0131 2354 97
0.01311 2355 97
0.01312 2356 97
0.01313 2358 97
0.01314 2359 97
0.01315 2361 97
0.01316 2364 97
0.01317 2367 97
0.01318 2367 97
0.01319 2372 97
0.0132 2373 97
0.01321 2375 97
0.01322 2376 97
0.01323 2379 97
0.01324 2380 97
0.01325 2383 97
0.01326 2384 97
0.01327 2385 97
0.01328 2386 97
0.01329 2388 97
0.0133 2390 97
0.01331 2390 97
0.01332 2392 97
0.01333 2391 97
0.01334 2394 97
0.01335 2399 97
0.01336 2401 97
0.01337 2402 97
0.01338 2402 97
0.01339 2405 97
0.0134 2407 97
0.01341 2408 97
0.01342 2408 97
0.01343 2414 97
0.01344 2413 97
0.01345 2415 97
0.01346 2415 97
0.01347 2420 97
0.01348 2423 97
0.01349 2425 97
0.0135 2426 97
0.01351 2428 97
0.01352 2432 97
0.01353 2434 97
0.01354 2436 97
0.01355 2438 97
0.01356 2441 97
0.01357 2442 97
0.01358 2447 97
0.01359 2448 97
0.0136 2450 97
0.01361 2452 97
0.01362 2452 97
0.01363 2455 97
0.01364 2458 97
0.01365 2461 97
0.01366 2462 97
0.01367 2462 97
0.01368 2465 97
0.01369 2465 97
0.0137 2467 97
0.01371 2471 97
0.01372 2473 97
0.01373 2475 97
0.01374 2477 97
0.01375 2480 97
0.01376 2482 97
0.01377 2482 97
0.01378 2485 97
0.01379 2487 97
0.0138 2489 97
0.01381 2490 97
0.01382 2492 97
0.01383 2493 97
0.01384 2494 97
0.01385 2496 97
0.01386 2501 97
0.01387 2501 97
0.01388 2501 97
0.01389 2504 97
0.0139 2503 97
0.01391 2504 97
0.01392 2505 97
0.01393 2506 97
0.01394 2507 97
0.01395 2509 97
0.01396 2510 97
0.01397 2510 97
0.01398 2511 97
0.01399 2514 97
0.014 2514 97
0.01401 2516 97
0.01402 2516 97
0.01403 2519 97
0.01404 2520 97
0.01405 2521 97
0.01406 2523 97
0.01407 2524 97
0.01408 2527 97
0.01409 2528 97
0.0141 2529 97
0.01411 2529 97
0.01412 2529 97
0.01413 2531 97
0.01414 2531 97
0.01415 2531 97
0.01416 2532 97
0.01417 2533 97
0.01418 2533 97
0.01419 2534 97
0.0142 2536 97
0.01421 2538 97
0.01422 2540 97
0.01423 2542 97
0.01424 2542 97
0.01425 2545 97
0.01426 2547 97
0.01427 2548 97
0.01428 2550 97
0.01429 2553 97
0.0143 2553 97
0.01431 2554 97
0.01432 2555 97
0.01433 2557 97
0.01434 2557 97
0.01435 2558 97
0.01436 2562 97
0.01437 2564 97
0.01438 2567 97
0.01439 2569 97
0.0144 2572 97
0.01441 2576 97
0.01442 2578 97
0.01443 2581 97
0.01444 2582 97
0.01445 2583 97
0.01446 2583 97
0.01447 2584 97
0.01448 2584 97
0.01449 2586 97
0.0145 2590 97
0.01451 2591 97
0.01452 2594 97
0.01453 2596 97
0.01454 2596 97
0.01455 2600 97
0.01456 2601 97
