#Seconds h0m0 h0m1 h0m2 h1m0 h1m1 h1m2 h2m0 h2m1 h2m2
0.00398 11479 4698 986 5151 2236 576 559 255 110
0.00399 11470 4704 987 5145 2242 578 559 255 110
0.004 11465 4707 987 5139 2249 579 559 255 110
0.00401 11455 4716 987 5136 2254 577 559 255 111
0.00402 11447 4722 987 5134 2257 578 559 255 111
0.00403 11442 4724 988 5133 2259 579 558 256 111
0.00404 11433 4727 994 5132 2258 581 558 256 111
0.00405 11428 4732 992 5131 2258 583 559 256 111
0.00406 11428 4730 993 5131 2259 583 558 257 111
0.00407 11422 4733 995 5129 2262 583 558 257 111
0.00408 11418 4734 996 5131 2262 583 558 257 111
0.00409 11414 4736 996 5131 2266 582 556 258 111
0.0041 11410 4739 996 5131 2265 583 555 260 111
0.00411 11403 4744 996 5129 2269 583 555 260 111
0.00412 11399 4749 995 5128 2270 583 555 260 111
0.00413 11391 4754 997 5128 2267 584 558 260 111
0.00414 11383 4755 1002 5127 2270 583 558 260 112
0.00415 11379 4758 1002 5124 2275 582 558 260 112
0.00416 11374 4760 1004 5123 2276 583 558 259 113
0.00417 11371 4762 1006 5122 2277 582 556 261 113
0.00418 11363 4769 1005 5122 2278 583 555 261 114
0.00419 11360 4772 1007 5119 2278 585 555 260 114
0.0042 11357 4773 1009 5116 2282 584 555 260 114
0.00421 11353 4776 1010 5111 2286 585 555 260 114
0.00422 11348 4777 1012 5109 2286 587 557 259 115
0.00423 11346 4775 1015 5106 2291 586 556 260 115
0.00424 11346 4772 1017 5104 2292 588 556 260 115
0.00425 11347 4769 1018 5106 2289 590 555 261 115
0.00426 11343 4770 1020 5106 2291 589 555 261 115
0.00427 11339 4774 1018 5109 2290 588 555 261 116
0.00428 11332 4776 1021 5107 2295 586 555 262 116
0.00429 11328 4776 1022 5106 2298 586 555 263 116
0.0043 11321 4781 1023 5107 2298 586 555 263 116
0.00431 11317 4784 1024 5111 2294 586 555 263 116
0.00432 11312 4791 1022 5112 2291 588 555 263 116
0.00433 11311 4793 1021 5109 2293 589 555 263 116
0.00434 11308 4794 1023 5110 2291 590 555 263 116
0.00435 11306 4799 1019 5110 2292 590 555 263 116
0.00436 11304 4801 1019 5108 2293 591 554 264 116
0.00437 11302 4802 1020 5108 2292 592 554 264 116
0.00438 11299 4805 1021 5106 2293 592 555 263 116
0.00439 11300 4805 1020 5106 2293 593 555 263 115
0.0044 11301 4804 1020 5106 2293 593 555 263 115
0.00441 11303 4801 1021 5108 2293 592 554 263 115
0.00442 11300 4799 1024 5108 2294 593 554 263 115
0.00443 11300 4797 1026 5107 2295 593 554 262 116
0.00444 11299 4796 1027 5107 2294 594 555 262 116
0.00445 11299 4797 1027 5108 2292 594 556 261 116
0.00446 11298 4797 1028 5107 2293 594 556 261 116
0.00447 11296 4799 1028 5106 2295 593 556 261 116
0.00448 11293 4801 1028 5108 2294 593 556 261 116
0.00449 11287 4805 1027 5112 2293 593 556 261 116
0.0045 11285 4806 1027 5111 2293 595 556 261 116
0.00451 11281 4811 1024 5113 2293 595 556 261 116
0.00452 11277 4815 1024 5111 2294 596 556 261 116
0.00453 11274 4813 1028 5110 2296 596 556 261 116
0.00454 11272 4815 1027 5107 2301 595 556 261 116
0.00455 11273 4814 1026 5107 2302 595 556 260 117
0.00456 11272 4813 1028 5104 2306 594 555 261 117
0.00457 11269 4815 1027 5104 2307 595 555 261 117
0.00458 11269 4813 1030 5105 2304 596 555 261 117
0.00459 11272 4813 1028 5103 2305 596 555 261 117
0.0046 11269 4815 1027 5103 2308 595 555 261 117
0.00461 11266 4818 1026 5101 2312 594 555 262 116
0.00462 11265 4817 1027 5102 2310 596 556 261 116
0.00463 11266 4814 1028 5102 2311 596 556 262 115
0.00464 11262 4816 1028 5102 2311 598 557 261 115
0.00465 11261 4817 1027 5102 2313 597 556 262 115
0.00466 11258 4821 1027 5101 2312 598 556 262 115
0.00467 11258 4819 1028 5102 2311 598 556 262 116
0.00468 11251 4826 1028 5100 2313 598 557 261 116
0.00469 11251 4824 1028 5099 2314 599 557 262 116
0.0047 11250 4823 1028 5099 2313 600 559 263 115
0.00471 11252 4820 1029 5100 2311 601 559 263 115
0.00472 11251 4820 1030 5099 2312 601 559 263 115
0.00473 11250 4821 1030 5099 2312 601 559 263 115
0.00474 11248 4821 1031 5098 2314 601 559 262 116
0.00475 11250 4820 1030 5098 2313 602 559 262 116
0.00476 11248 4824 1028 5098 2313 602 559 262 116
0.00477 11248 4825 1027 5096 2316 601 559 261 117
0.00478 11249 4822 1028 5097 2315 602 559 261 117
0.00479 11249 4823 1028 5096 2316 601 559 261 117
0.0048 11249 4823 1028 5096 2317 600 559 261 117
0.00481 11248 4824 1027 5097 2316 601 559 261 117
0.00482 11249 4822 1028 5099 2314 601 560 260 117
0.00483 11249 4822 1028 5098 2315 601 560 260 117
0.00484 11250 4821 1028 5097 2316 601 560 260 117
0.00485 11249 4825 1025 5098 2315 601 559 261 117
0.00486 11248 4826 1025 5098 2315 601 558 262 117
0.00487 11247 4827 1024 5096 2317 602 558 263 116
0.00488 11245 4826 1026 5096 2318 602 557 264 116
0.00489 11243 4829 1025 5097 2315 604 558 263 116
0.0049 11241 4832 1024 5098 2314 604 559 262 116
0.00491 11240 4833 1023 5099 2314 604 559 261 117
0.00492 11240 4832 1023 5101 2314 603 559 261 117
0.00493 11241 4832 1022 5100 2314 603 559 262 117
0.00494 11238 4834 1022 5101 2316 601 559 262 117
0.00495 11239 4834 1020 5101 2315 601 560 263 117
0.00496 11241 4833 1020 5100 2315 601 560 263 117
0.00497 11239 4835 1020 5100 2316 600 560 263 117
0.00498 11236 4839 1019 5100 2315 601 560 263 117
0.00499 11233 4841 1020 5099 2316 601 560 262 118
0.005 11231 4841 1021 5097 2317 602 560 263 118
0.00501 11231 4840 1021 5095 2320 602 560 263 118
0.00502 11227 4842 1022 5097 2319 602 560 263 118
0.00503 11231 4839 1021 5098 2318 602 560 263 118
0.00504 11234 4833 1022 5097 2320 603 560 263 118
0.00505 11235 4832 1023 5097 2319 603 561 262 118
0.00506 11236 4833 1021 5094 2322 603 561 262 118
0.00507 11233 4836 1021 5095 2320 604 560 263 118
0.00508 11236 4832 1023 5095 2318 605 560 263 118
0.00509 11234 4834 1022 5094 2321 604 559 264 118
0.0051 11235 4834 1021 5095 2320 605 559 264 117
