#Seconds Ca.Conc.az Ca.Pre
0.00349 2.1423481 1795
0.0035 2.14611705 1739
0.00351 2.14493364 1697
0.00352 2.15850757 1661
0.00353 2.18671343 1616
0.00354 2.19031447 1591
0.00355 2.18414457 1550
0.00356 2.18287096 1508
0.00357 2.17675647 1490
0.00358 2.17067615 1448
0.00359 2.1790927 1418
0.0036 2.21630815 1390
0.00361 2.2101688 1356
0.00362 2.21362545 1337
0.00363 2.26950972 1311
0.00364 2.26802958 1282
0.00365 2.34242559 1256
0.00366 2.34075432 1234
0.00367 2.36267171 1211
0.00368 2.35625141 1187
0.00369 2.36862731 1154
0.0037 2.40900236 1120
0.00371 2.44915975 1093
0.00372 2.4984063 1074
0.00373 2.49170815 1051
0.00374 2.48504583 1022
0.00375 2.47841904 998
0.00376 2.50865175 988
0.00377 2.55249653 976
0.00378 2.5457439 961
0.00379 2.56185987 947
0.0038 2.55511813 929
0.00381 2.54841179 910
0.00382 2.54174055 887
0.00383 2.53510415 876
0.00384 2.52850232 853
0.00385 2.52193478 841
0.00386 2.51540127 823
0.00387 2.50890153 801
0.00388 2.50243529 780
0.00389 2.49600229 761
0.0039 2.56060698 744
0.00391 2.57176389 719
0.00392 2.56520327 704
0.00393 2.55867604 698
0.00394 2.59171659 677
0.00395 2.58515529 661
0.00396 2.57862712 657
0.00397 2.57213183 647
0.00398 2.56566919 623
0.00399 2.57658972 605
0.004 2.60043618 590
0.00401 2.60258342 575
0.00402 2.6090253 561
0.00403 2.61114057 547
0.00404 2.60896136 528
0.00405 2.60251948 519
0.00406 2.59610933 513
0.00407 2.58973069 501
0.00408 2.58338331 496
0.00409 2.57706697 489
0.0041 2.57078144 479
0.00411 2.5645265 468
0.00412 2.55830192 463
0.00413 2.55629813 450
0.00414 2.56266509 432
0.00415 2.55649 425
0.00416 2.57946761 412
0.00417 2.57328183 405
0.00418 2.57126618 391
0.00419 2.5733908 385
0.0042 2.58374691 377
0.00421 2.61049791 369
0.00422 2.60431189 354
0.00423 2.60224671 346
0.00424 2.60019127 338
0.00425 2.59407317 336
0.00426 2.59204657 329
0.00427 2.5859762 327
0.00428 2.5799342 314
0.00429 2.57392037 305
0.0043 2.57598446 298
0.00431 2.57000769 295
0.00432 2.5640586 291
0.00433 2.55813699 286
0.00434 2.55224266 281
0.00435 2.54637544 281
0.00436 2.54053513 276
0.00437 2.53472155 271
0.00438 2.52893451 267
0.00439 2.52317384 268
0.0044 2.51743935 269
0.00441 2.55490125 273
0.00442 2.54912093 265
0.00443 2.54336671 261
0.00444 2.5376384 258
0.00445 2.55138236 260
0.00446 2.54566177 257
0.00447 2.53996678 255
0.00448 2.53429721 251
0.00449 2.52865289 247
0.0045 2.52303366 241
0.00451 2.51743935 241
0.00452 2.5118698 234
0.00453 2.50632483 224
0.00454 2.50080429 221
0.00455 2.49530802 221
0.00456 2.48983585 216
0.00457 2.48438763 211
0.00458 2.47896321 209
0.00459 2.47356242 213
0.0046 2.46818511 210
0.00461 2.46283113 208
0.00462 2.45750032 204
0.00463 2.45219255 205
0.00464 2.44690765 197
0.00465 2.44164548 196
0.00466 2.4364059 192
0.00467 2.43489484 191
0.00468 2.42969207 183
0.00469 2.42451149 179
0.0047 2.41935295 176
0.00471 2.41421632 177
0.00472 2.40910146 174
0.00473 2.40400822 173
0.00474 2.39893647 167
0.00475 2.39388608 169
0.00476 2.38885691 169
0.00477 2.40199075 170
0.00478 2.39696566 169
0.00479 2.39196156 170
0.0048 2.3869783 170
0.00481 2.38201577 169
0.00482 2.37707383 172
0.00483 2.37215235 171
0.00484 2.36725121 171
0.00485 2.36237028 174
0.00486 2.35750944 171
0.00487 2.35266856 168
0.00488 2.34784751 162
0.00489 2.34304619 161
0.0049 2.33826446 161
0.00491 2.33350221 161
0.00492 2.32875932 162
0.00493 2.32403567 162
0.00494 2.31933115 161
0.00495 2.31464563 163
0.00496 2.309979 164
0.00497 2.30533116 164
0.00498 2.30070198 161
0.00499 2.29609136 155
0.005 2.29149917 147
0.00501 2.28692532 144
0.00502 2.28236969 140
0.00503 2.27783218 146
0.00504 2.27331267 143
0.00505 2.26881106 145
0.00506 2.26432725 145
0.00507 2.25986112 142
0.00508 2.25541257 143
0.00509 2.25098151 140
0.0051 2.24656782 143
0.00511 2.2421714 144
0.00512 2.23779216 144
0.00513 2.23342999 147
0.00514 2.2290848 145
0.00515 2.22475648 142
0.00516 2.22044493 142
0.00517 2.21615007 142
0.00518 2.21187179 141
0.00519 2.20760999 137
0.0052 2.20336459 140
0.00521 2.19913548 137
0.00522 2.19492258 131
0.00523 2.19072579 131
0.00524 2.18654501 130
0.00525 2.18238016 131
0.00526 2.17823115 136
0.00527 2.17409789 137
0.00528 2.16998028 136
0.00529 2.16587824 137
0.0053 2.16179167 140
0.00531 2.1577205 138
0.00532 2.15366464 140
0.00533 2.14962399 139
0.00534 2.14559848 132
0.00535 2.14158801 127
0.00536 2.13759251 130
0.00537 2.13361189 127
0.00538 2.12964607 130
0.00539 2.12569497 134
0.0054 2.12175849 129
0.00541 2.11783657 132
0.00542 2.11392913 128
0.00543 2.11003607 129
0.00544 2.10615733 129
0.00545 2.10229282 130
0.00546 2.09844247 128
0.00547 2.09460619 138
0.00548 2.09078392 135
0.00549 2.08697557 136
0.0055 2.08318107 137
0.00551 2.07940034 135
0.00552 2.07563331 134
0.00553 2.0718799 135
0.00554 2.06814005 131
0.00555 2.06441367 131
0.00556 2.06070069 132
0.00557 2.05700105 129
0.00558 2.05331467 128
0.00559 2.04964148 128
0.0056 2.0459814 130
0.00561 2.04233438 136
0.00562 2.03870033 131
0.00563 2.03507919 129
0.00564 2.0314709 124
0.00565 2.02787537 128
0.00566 2.02429256 128
0.00567 2.02377483 127
0.00568 2.02021184 128
0.00569 2.01666138 129
0.0057 2.01312338 128
0.00571 2.00959777 128
0.00572 2.00608449 128
0.00573 2.00258347 129
0.00574 1.99909464 131
0.00575 1.99561796 130
0.00576 1.99215334 129
0.00577 1.98870074 132
0.00578 1.98526008 130
0.00579 1.98183131 129
0.0058 1.97841436 121
0.00581 1.97500917 119
0.00582 1.97458946 125
0.00583 1.97120251 125
0.00584 1.96782717 119
0.00585 1.96446336 122
0.00586 1.96111103 122
0.00587 1.95777013 124
0.00588 1.95444059 126
0.00589 1.95112235 124
0.0059 1.94781537 123
0.00591 1.94451957 127
0.00592 1.94123491 129
0.00593 1.93796132 128
0.00594 1.93469876 131
0.00595 1.93144717 133
0.00596 1.92820649 134
0.00597 1.92497666 131
0.00598 1.99700718 136
0.00599 1.99945204 132
0.006 1.99611962 134
0.00601 1.99279829 139
0.00602 1.989488 140
0.00603 1.98618868 135
0.00604 1.98290029 135
0.00605 1.97962277 133
0.00606 1.97635606 134
0.00607 1.97310012 133
0.00608 1.96985489 134
0.00609 1.96662032 133
0.0061 1.96339635 135
0.00611 1.96018293 137
0.00612 1.95698002 139
0.00613 1.95378756 138
0.00614 1.95060549 138
0.00615 1.94743378 137
0.00616 1.94427236 139
0.00617 1.94112119 139
0.00618 1.93798022 136
0.00619 1.93484939 139
0.0062 1.93172867 138
0.00621 1.92861799 141
0.00622 1.92551732 137
0.00623 1.9224266 138
0.00624 1.91934579 139
0.00625 1.91627484 138
0.00626 1.91321369 138
0.00627 1.91016232 136
0.00628 1.91263257 138
0.00629 1.92885283 135
0.0063 1.92579116 134
0.00631 1.92822489 131
0.00632 1.92517391 131
0.00633 1.92213256 131
0.00634 1.9191008 131
0.00635 1.9160786 131
0.00636 1.91306589 130
0.00637 1.91006265 133
0.00638 1.90706882 135
0.00639 1.90408436 136
0.0064 1.90110923 136
0.00641 1.89814338 135
0.00642 1.89518677 138
0.00643 1.89223936 137
0.00644 1.8893011 138
0.00645 1.88637195 138
0.00646 1.88345187 133
0.00647 1.88054082 132
0.00648 1.8990059 134
0.00649 1.89607985 137
0.0065 1.89316281 137
0.00651 1.90354765 138
0.00652 1.90328261 137
0.00653 1.90036794 139
0.00654 1.89746217 144
0.00655 1.89456529 144
0.00656 1.89167723 144
0.00657 1.88879796 145
0.00658 1.88592745 145
0.00659 1.88306565 146
0.0066 1.88021252 140
0.00661 1.87736802 137
0.00662 1.87453212 134
0.00663 1.87170477 134
0.00664 1.86888594 135
0.00665 1.86607558 140
0.00666 1.86327367 143
0.00667 1.86048015 142
0.00668 1.857695 139
0.00669 1.85491818 136
0.0067 1.85214964 132
0.00671 1.84938936 128
0.00672 1.84663729 128
0.00673 1.84389341 127
0.00674 1.84886125 127
0.00675 1.88714713 126
0.00676 1.88435549 134
0.00677 1.8815721 131
0.00678 1.87879692 134
0.00679 1.87602992 132
0.0068 1.87327105 136
0.00681 1.88068616 134
0.00682 1.88554177 130
0.00683 1.8827811 127
0.00684 1.88002849 129
0.00685 1.87728393 132
0.00686 1.87454736 128
0.00687 1.87181876 127
0.00688 1.8690981 121
0.00689 1.86638533 121
0.0069 1.86368042 123
0.00691 1.86098334 124
0.00692 1.85829406 126
0.00693 1.85561254 125
0.00694 1.85293875 125
0.00695 1.85027265 126
0.00696 1.84761421 129
0.00697 1.8449634 128
0.00698 1.84232019 130
0.00699 1.83968454 136
0.007 1.83705641 136
0.00701 1.83443579 143
0.00702 1.83182264 142
0.00703 1.82921691 144
0.00704 1.82661859 142
0.00705 1.82402765 139
0.00706 1.82144404 141
0.00707 1.81886774 148
0.00708 1.81629872 150
0.00709 1.81373694 142
0.0071 1.81118238 141
0.00711 1.80863501 141
0.00712 1.80609479 142
0.00713 1.8035617 145
0.00714 1.8010357 143
0.00715 1.79851677 142
0.00716 1.79600487 143
0.00717 1.79349999 138
0.00718 1.79100208 133
0.00719 1.79813971 131
0.0072 1.79564229 134
0.00721 1.7931518 133
0.00722 1.79066821 135
0.00723 1.78819149 128
0.00724 1.78572161 133
0.00725 1.78325855 130
0.00726 1.78080227 129
0.00727 1.77835275 134
0.00728 1.77590996 131
0.00729 1.77347387 132
0.0073 1.77104445 133
0.00731 1.76862168 131
0.00732 1.76620553 131
0.00733 1.78032418 128
0.00734 1.77789867 129
0.00735 1.78018926 129
0.00736 1.77777052 129
0.00737 1.77535835 128
0.00738 1.77295272 134
0.00739 1.77055359 136
0.0074 1.76816095 132
0.00741 1.76577477 131
0.00742 1.76339502 130
0.00743 1.76102168 129
0.00744 1.75865471 130
0.00745 1.7562941 129
0.00746 1.75393982 127
0.00747 1.75159184 131
0.00748 1.74925014 131
0.00749 1.74691469 128
0.0075 1.74458547 130
0.00751 1.74226246 132
0.00752 1.73994562 134
0.00753 1.73763493 133
0.00754 1.73533038 132
0.00755 1.73303193 135
0.00756 1.73073956 136
0.00757 1.72845324 131
0.00758 1.72617296 128
0.00759 1.72389869 122
0.0076 1.7216304 123
0.00761 1.71936807 123
0.00762 1.71711169 124
0.00763 1.71486121 126
0.00764 1.71261663 128
0.00765 1.71037791 132
0.00766 1.70814505 131
0.00767 1.705918 134
0.00768 1.70369675 132
0.00769 1.70148128 132
0.0077 1.69927156 133
0.00771 1.69706758 138
0.00772 1.69486931 136
0.00773 1.69267672 130
0.00774 1.6904898 132
0.00775 1.68830852 131
0.00776 1.6883632 120
0.00777 1.68619028 124
0.00778 1.68402294 124
0.00779 1.68186116 130
0.0078 1.67970493 123
0.00781 1.67755422 117
0.00782 1.67540901 121
0.00783 1.67326928 115
0.00784 1.67113501 121
0.00785 1.66900617 117
0.00786 1.66688275 115
0.00787 1.66476473 116
0.00788 1.66265209 119
0.00789 1.6605448 123
0.0079 1.65844284 127
0.00791 1.6563462 128
0.00792 1.65425485 123
0.00793 1.65216878 129
0.00794 1.65008797 126
0.00795 1.64801238 127
0.00796 1.64594202 128
0.00797 1.64387684 124
0.00798 1.64181685 128
0.00799 1.63976201 124
0.008 1.63771231 118
0.00801 1.64647134 121
0.00802 1.64441838 123
0.00803 1.64237054 119
0.00804 1.64032779 124
0.00805 1.63829011 122
0.00806 1.6362575 121
0.00807 1.63422992 124
0.00808 1.64077537 127
0.00809 1.63874722 125
0.0081 1.63672407 123
0.00811 1.63897408 124
0.00812 1.63695564 125
0.00813 1.63494216 128
0.00814 1.63293364 127
0.00815 1.63093004 128
0.00816 1.62893135 125
0.00817 1.62693755 126
0.00818 1.62494863 129
0.00819 1.62296457 128
0.0082 1.62098534 122
0.00821 1.61901094 121
0.00822 1.61704134 120
0.00823 1.61507652 119
0.00824 1.61311648 119
0.00825 1.61116119 119
0.00826 1.60921063 117
0.00827 1.60726479 121
0.00828 1.61159444 126
0.00829 1.61382591 131
0.0083 1.61188154 135
0.00831 1.60994185 132
0.00832 1.60800682 133
0.00833 1.60607644 135
0.00834 1.60415069 140
0.00835 1.60222955 137
0.00836 1.60031301 135
0.00837 1.59840105 132
0.00838 1.59649365 132
0.00839 1.59871652 129
0.0084 1.61947773 133
0.00841 1.64018957 134
0.00842 1.6382416 131
0.00843 1.63629825 130
0.00844 1.63435951 127
0.00845 1.63242536 127
0.00846 1.63049578 129
0.00847 1.62857075 129
0.00848 1.62665027 125
0.00849 1.62473431 126
0.0085 1.62282285 120
0.00851 1.62091589 126
0.00852 1.61901341 125
0.00853 1.61711539 125
0.00854 1.61522181 121
0.00855 1.61333266 123
0.00856 1.61144793 124
0.00857 1.60956759 121
0.00858 1.60769164 124
0.00859 1.60582005 118
0.0086 1.60395282 114
0.00861 1.60208993 116
0.00862 1.60023135 115
0.00863 1.59837709 114
0.00864 1.60854614 114
0.00865 1.60668655 111
0.00866 1.60483125 115
0.00867 1.60298024 117
0.00868 1.60113348 117
0.00869 1.60128263 124
0.0087 1.59944207 124
0.00871 1.59760574 129
0.00872 1.59577363 126
0.00873 1.59394571 121
0.00874 1.59212197 123
0.00875 1.5903024 126
0.00876 1.58848699 124
0.00877 1.58667572 124
0.00878 1.58486857 128
0.00879 1.58306553 128
0.0088 1.58126659 126
0.00881 1.57947174 126
0.00882 1.57768096 127
0.00883 1.57589423 126
0.00884 1.58585864 125
0.00885 1.59971182 128
0.00886 1.5998597 130
0.00887 1.59805603 128
0.00888 1.59625642 131
0.00889 1.59446085 133
0.0089 1.59266932 134
0.00891 1.59476675 133
0.00892 1.5929789 133
0.00893 1.59119505 133
0.00894 1.58941519 136
0.00895 1.5876393 134
0.00896 1.58586738 139
0.00897 1.58409942 136
0.00898 1.58619004 135
0.00899 1.58635083 137
0.009 1.58458822 133
0.00901 1.58282952 130
0.00902 1.58107472 133
0.00903 1.5793238 138
0.00904 1.57757676 134
0.00905 1.57583359 133
0.00906 1.57409425 136
0.00907 1.57235876 140
0.00908 1.57062709 138
0.00909 1.56889922 136
0.0091 1.56717516 136
0.00911 1.56545488 139
0.00912 1.56373837 139
0.00913 1.56202562 139
0.00914 1.56031662 137
0.00915 1.55861136 140
0.00916 1.55690982 137
0.00917 1.55521199 141
0.00918 1.55351786 143
0.00919 1.55182742 140
0.0092 1.55014065 143
0.00921 1.54845754 142
0.00922 1.54677809 144
0.00923 1.54510227 144
0.00924 1.54343008 142
0.00925 1.54176151 137
0.00926 1.54009654 137
0.00927 1.53843516 139
0.00928 1.53677736 140
0.00929 1.53512314 138
0.0093 1.53347247 140
0.00931 1.53182534 144
0.00932 1.53018175 144
0.00933 1.52854169 145
0.00934 1.52690513 145
0.00935 1.52527208 148
0.00936 1.52364252 149
0.00937 1.52201643 148
0.00938 1.52039381 150
0.00939 1.51877465 150
0.0094 1.51715893 149
0.00941 1.51554665 148
0.00942 1.51393779 149
0.00943 1.51233234 144
0.00944 1.51073029 144
0.00945 1.50913163 138
0.00946 1.50753636 140
0.00947 1.50594445 136
0.00948 1.5043559 131
0.00949 1.5027707 130
0.0095 1.50118884 131
0.00951 1.4996103 129
0.00952 1.50167109 128
0.00953 1.50917584 129
0.00954 1.50759389 126
0.00955 1.51326443 126
0.00956 1.51168152 126
0.00957 1.51010191 131
0.00958 1.50852561 135
0.00959 1.50695259 133
0.0096 1.50538284 135
0.00961 1.50381637 133
0.00962 1.50225315 129
0.00963 1.50069318 128
0.00964 1.49913644 128
0.00965 1.49758293 125
0.00966 1.49603264 121
0.00967 1.49448555 122
0.00968 1.49294166 124
0.00969 1.49140096 122
0.0097 1.48986343 120
0.00971 1.5079358 119
0.00972 1.52597099 124
0.00973 1.52440267 128
0.00974 1.52283758 123
0.00975 1.52127569 126
0.00976 1.52149031 129
0.00977 1.519933 126
0.00978 1.51837887 128
0.00979 1.51682793 127
0.0098 1.51528014 126
0.00981 1.51373551 132
0.00982 1.51219403 137
0.00983 1.51065569 137
0.00984 1.50912047 139
0.00985 1.50758836 141
0.00986 1.50605937 138
0.00987 1.50453347 137
0.00988 1.50301067 139
0.00989 1.50149094 138
0.0099 1.50871539 134
0.00991 1.51592526 142
0.00992 1.51439711 139
0.00993 1.51287204 139
0.00994 1.51135004 138
0.00995 1.50983109 135
0.00996 1.5083152 136
0.00997 1.50680234 132
0.00998 1.50529252 133
0.00999 1.50378572 134
0.01 1.50228193 131
0.01001 1.50078115 130
0.01002 1.49928337 130
0.01003 1.49778857 127
0.01004 1.49629675 128
0.01005 1.4948079 127
0.01006 1.493322 129
0.01007 1.49183906 128
0.01008 1.49035906 124
0.01009 1.488882 122
0.0101 1.48740786 121
0.01011 1.48593663 126
0.01012 1.48446832 129
0.01013 1.4830029 131
0.01014 1.48154037 129
0.01015 1.48008072 129
0.01016 1.47862395 128
0.01017 1.47717004 126
0.01018 1.47571899 125
0.01019 1.47427079 118
0.0102 1.47452223 119
0.01021 1.47307804 118
0.01022 1.47163667 120
0.01023 1.47019812 120
0.01024 1.46876238 122
0.01025 1.46732944 121
0.01026 1.46589929 121
0.01027 1.46447193 122
0.01028 1.46304735 121
0.01029 1.46162553 125
0.0103 1.46020648 121
0.01031 1.45879018 123
0.01032 1.45737662 121
0.01033 1.4559658 117
0.01034 1.45455771 119
0.01035 1.45315234 116
0.01036 1.45174969 119
0.01037 1.45034973 121
0.01038 1.44895248 124
0.01039 1.44755792 126
0.0104 1.44616603 127
0.01041 1.44477682 127
0.01042 1.44339028 126
0.01043 1.4420064 121
0.01044 1.44062517 124
0.01045 1.43924658 123
0.01046 1.43787063 124
0.01047 1.4364973 125
0.01048 1.4351266 130
0.01049 1.43375851 124
0.0105 1.43239302 127
0.01051 1.43103014 125
0.01052 1.42966984 127
0.01053 1.42831213 128
0.01054 1.426957 127
0.01055 1.42560443 126
0.01056 1.42425443 124
0.01057 1.42290698 122
0.01058 1.42156207 119
0.01059 1.42021971 121
0.0106 1.41887988 120
0.01061 1.41754258 123
0.01062 1.41620779 127
0.01063 1.41487552 124
0.01064 1.41354575 124
0.01065 1.4170938 126
0.01066 1.41576444 126
0.01067 1.41443758 123
0.01068 1.4131132 124
0.01069 1.41179129 122
0.0107 1.41047186 121
0.01071 1.4091549 121
0.01072 1.40784039 121
0.01073 1.40652833 118
0.01074 1.40521871 120
0.01075 1.40391153 118
0.01076 1.40260678 121
0.01077 1.40130445 118
0.01078 1.40000454 120
0.01079 1.39870704 118
0.0108 1.39741194 119
0.01081 1.39611924 121
0.01082 1.39482892 122
0.01083 1.39354099 120
0.01084 1.39225544 123
0.01085 1.39097225 121
