0.000000000000000000e+00 0.000000000000000000e+00 5.767300000000000182e+01 5.872000000000000000e+03
9.999999999999760261e-06 1.107673316000000185e-01 5.766400000000000148e+01 5.871985999999999876e+03
1.999999999999952052e-05 8.826771732799999770e-02 5.760000000000000142e+01 5.871969000000000051e+03
2.999999999999950948e-05 1.009598075200000000e-01 5.761800000000000210e+01 5.871944999999999709e+03
3.999999999999904104e-05 1.073058524890000143e-01 5.758299999999999841e+01 5.871943000000000211e+03
5.000000000000091719e-05 1.062674087750000163e-01 5.767000000000000171e+01 5.871953000000000429e+03
5.999999999999901896e-05 9.980598106800005198e-02 5.773199999999999932e+01 5.871921999999999571e+03
7.000000000000053597e-05 1.026081308539999182e-01 5.770700000000000074e+01 5.871913999999999760e+03
7.999999999999808209e-05 9.627238782500001368e-02 5.784700000000000131e+01 5.871886999999999716e+03
9.000000000000193013e-05 9.845985030100000424e-02 5.790400000000000347e+01 5.871881999999999607e+03
1.000000000000018344e-04 9.328686209900002857e-02 5.778600000000000136e+01 5.871903000000000247e+03
1.099999999999991772e-04 8.873973728900007296e-02 5.786500000000000199e+01 5.871904000000000451e+03
1.199999999999980379e-04 8.422932505400003433e-02 5.796500000000000341e+01 5.871878999999999905e+03
1.300000000000018589e-04 8.427370300799996716e-02 5.794400000000000261e+01 5.871859000000000378e+03
1.400000000000010719e-04 9.210006926400000904e-02 5.797399999999999665e+01 5.871850000000000364e+03
1.500000000000003663e-04 9.265225759899997637e-02 5.804099999999999682e+01 5.871864999999999782e+03
1.599999999999961642e-04 9.356810724899998488e-02 5.811399999999999721e+01 5.871863000000000284e+03
1.700000000000028311e-04 9.305270320299995068e-02 5.823899999999999721e+01 5.871845000000000255e+03
1.800000000000038603e-04 9.249841406280007172e-02 5.826599999999999824e+01 5.871887999999999920e+03
1.899999999999974897e-04 8.890535825360008915e-02 5.809799999999999898e+01 5.871886999999999716e+03
2.000000000000036688e-04 8.757542154480003893e-02 5.820700000000000074e+01 5.871895000000000437e+03
2.099999999999958616e-04 8.579523229659986872e-02 5.818900000000000006e+01 5.871887999999999920e+03
2.199999999999983544e-04 8.598628803880006832e-02 5.832800000000000296e+01 5.871904000000000451e+03
2.300000000000022296e-04 8.728947328619994506e-02 5.841899999999999693e+01 5.871871000000000095e+03
2.399999999999960758e-04 8.545526556679999830e-02 5.834400000000000119e+01 5.871859999999999673e+03
2.500000000000001678e-04 8.674466656359997030e-02 5.827799999999999869e+01 5.871854000000000269e+03
2.600000000000037177e-04 8.720264684400001742e-02 5.827199999999999847e+01 5.871837999999999738e+03
2.699999999999972929e-04 8.801131152020000292e-02 5.817199999999999704e+01 5.871819999999999709e+03
2.800000000000021439e-04 8.900946289500002995e-02 5.829399999999999693e+01 5.871828000000000429e+03
2.900000000000065611e-04 8.910324680479994597e-02 5.832800000000000296e+01 5.871818000000000211e+03
3.000000000000007327e-04 8.971000033000008089e-02 5.834199999999999875e+01 5.871836000000000240e+03
3.099999999999982110e-04 9.111506314160000564e-02 5.813100000000000023e+01 5.871847999999999956e+03
3.199999999999923283e-04 9.053931305020007647e-02 5.805199999999999960e+01 5.871846999999999753e+03
3.299999999999972877e-04 8.994601027979988450e-02 5.815100000000000335e+01 5.871853000000000065e+03
3.400000000000056623e-04 8.903127893039983198e-02 5.822099999999999653e+01 5.871869999999999891e+03
3.500000000000017854e-04 9.009735633839983937e-02 5.807999999999999829e+01 5.871881999999999607e+03
3.600000000000077205e-04 9.043114180179996631e-02 5.812800000000000011e+01 5.871890000000000327e+03
