0.059515 -0.0250000004 -0.0336341492 -0.00968214894 asynchronous_release_0
0.090514 -0.0250000004 0.000693912948 0.000720058901 synchronous_release_0
0.078822 -0.0250000004 0.0252020615 -0.0242869532 synchronous_release_1
0.18272 -0.0250000004 0.00526234841 0.0346021342 asynchronous_release_0
0.028832 -0.0250000004 0.027335153 -0.0218583945 synchronous_release_0
0.151556 -0.0250000004 -0.0314919041 0.015272851 asynchronous_release_0
0.186672 -0.0250000004 0.00251927512 -0.0349092144 asynchronous_release_0
0.113559 -0.0250000004 -0.000561038956 0.000827789399 synchronous_release_0
0.107337 -0.0250000004 0.0314919041 -0.015272851 synchronous_release_1
0.149139 -0.0250000004 -0.0239776777 -0.0254964894 asynchronous_release_0
0.11089 -0.0250000004 0.0281286702 -0.0208273356 asynchronous_release_1
0.17318 -0.0250000004 0.0211065174 -0.0279197945 asynchronous_release_0
0.143292 -0.0250000004 0.0335997513 -0.0098008525 asynchronous_release_0
0.082606 -0.0250000004 0.0252876629 0.024197812 synchronous_release_0
0.133864 -0.0250000004 0.0240098368 -0.0254662077 synchronous_release_0
0.122628 -0.0250000004 -0.00877105499 -0.0338831609 asynchronous_release_0
0.041762 -0.0250000004 0.0147407824 -0.0317444378 synchronous_release_0
0.097502 -0.0250000004 0.0348618808 -0.00310632684 synchronous_release_0
0.029651 -0.0250000004 -0.0147407824 0.0317444378 synchronous_release_1
0.048426 -0.0250000004 0.0201210984 0.028638111 synchronous_release_1
0.009742 -0.0250000004 0.000747288275 0.000664499988 synchronous_release_0
0.055733 -0.0250000004 0.0342797218 0.00706404064 synchronous_release_0
0.068859 -0.0250000004 0.0241551845 0.0253283845 synchronous_release_0
0.066728 -0.0250000004 0.0340126167 -0.00825481112 synchronous_release_1
0.11934 -0.0250000004 0.0311171616 0.0160225545 asynchronous_release_0
0.003923 -0.0250000004 0.02943452 -0.0189369752 synchronous_release_0
0.155613 -0.0250000004 -0.00168264157 -0.0349595297 synchronous_release_0
0.16276 -0.0250000004 0.000457787272 -0.00088906176 synchronous_release_2
0.192087 -0.0250000004 -0.0210236797 0.0279822246 asynchronous_release_1
0.124156 -0.0250000004 0.0349330873 0.00216319462 synchronous_release_1
0.092001 -0.0250000004 -0.0298795597 -0.0182266814 asynchronous_release_0
0.04656 -0.0250000004 0.0298795597 0.0182266814 synchronous_release_0
0.054097 -0.0250000004 0.0307245489 -0.016763117 synchronous_release_1
0.112331 -0.0250000004 0.0614490979 -0.033526234 synchronous_release_1
0.091326 -0.0250000004 0.0287686504 -0.01993401 synchronous_release_0
0.074604 -0.0250000004 -0.0287686504 0.01993401 synchronous_release_1
0.10404 -0.0250000004 -0.0327073428 -0.0124591222 synchronous_release_0
0.123722 -0.0250000004 0.0327073428 0.0124591222 synchronous_release_1
0.161576 -0.0250000004 0.00697329417 0.0342982969 asynchronous_release_0
0.175689 -0.0250000004 0.0331898435 0.0111100985 synchronous_release_0
0.1023 -0.0250000004 0.000979951339 -0.000199236976 synchronous_release_1
0.107304 -0.0250000004 0.0339146199 0.0086486161 synchronous_release_0
0.072837 -0.0250000004 -0.0273075386 0.0218928832 asynchronous_release_0
0.059488 -0.0250000004 0.0326135623 0.0127025806 synchronous_release_0
0.107892 -0.0250000004 0.0185167894 -0.0297006483 synchronous_release_1
0.066941 -0.0250000004 -0.000131938023 -0.000991257967 asynchronous_release_0
0.196779 -0.0250000004 0.0480418845 -0.0369726566 synchronous_release_0
0.15176 -0.0250000004 0.0182980532 0.0298359054 asynchronous_release_0
0.007665 -0.0250000004 0.0349876786 -0.000928626226 synchronous_release_0
0.123379 -0.0250000004 0.0532857318 0.0289072791 synchronous_release_1
0.041258 -0.0250000004 -0.000875134938 0.000483878953 asynchronous_release_0
0.164965 -0.0250000004 -0.0169357633 -0.0306297228 synchronous_release_0
0.052492 -0.0250000004 0.0315997693 0.0150484078 asynchronous_release_0
0.188558 -0.0250000004 0.00276758124 0.0348904069 asynchronous_release_1
0.112665 -0.0250000004 -0.0304647032 -0.0172308404 asynchronous_release_0
0.103594 -0.0250000004 -0.000310006072 -0.0349986271 synchronous_release_1
0.141125 -0.0250000004 -0.0321937548 -0.0137317936 asynchronous_release_0
0.199327 -0.0250000004 -0.0279889595 0.0210147127 asynchronous_release_0
0.177385 -0.0250000004 0.0299364469 -0.0181330953 asynchronous_release_0
0.069239 -0.0250000004 0.0319843423 0.0142127354 synchronous_release_0
0.075236 -0.0250000004 0.0283007611 -0.0205928852 synchronous_release_1
0.105625 -0.0250000004 0.00368358122 0.0348056207 synchronous_release_1
0.107799 -0.0250000004 0.0270486902 0.0222118968 synchronous_release_2
0.021313 -0.0250000004 -0.0281064126 -0.0208573625 asynchronous_release_0
0.152387 -0.0250000004 -0.00280149232 0.0348877004 asynchronous_release_0
